"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"58","비디오물감상실업","03_10_01_P","4201000","CDFF1242012001000001","2001-01-09","","03","폐업","03","폐업","2010-05-10","","","","","","210-080","강원특별자치도 강릉시 임당동 85-6","","","벅스DVD영화관","2010-05-10 16:16:05","I","2023-06-13 00:00:00","","367005.753251529","474161.977873661","비디오물감상실업","유통관련업","0","","","132","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"59","비디오물감상실업","03_10_01_P","4201000","CDFF1242012002000004","2002-10-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 금학동 53-2 동인빌딩 3층","강원특별자치도 강릉시 신대학길 14, 3층 (금학동)","25539","FOXDVD영화관","2011-10-30 13:44:55","I","2023-06-13 00:00:00","","366937.167529332","473944.382245229","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"60","비디오물감상실업","03_10_01_P","4201000","CDFF1242012002000005","2002-12-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 금학동 13-4","강원특별자치도 강릉시 신대학길 35-4 (금학동)","25540","팝스DVD강릉점","2011-10-30 13:45:26","I","2023-06-13 00:00:00","","367076.969353821","474122.884016282","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"61","비디오물감상실업","03_10_01_P","4201000","CDFF1242012002000006","2002-12-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 금학동 36-2","강원특별자치도 강릉시 신대학길 32 (금학동)","25540","타임캡슐DVD영화관","2015-07-24 16:53:16","I","2023-06-13 00:00:00","","367068.976374856","474050.386488473","비디오물감상실업","","0","","","0","3","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"62","비디오물감상실업","03_10_01_P","4201000","CDFF1242012004000001","2004-12-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 금학동 43-2","강원특별자치도 강릉시 금성로 38 (금학동)","25540","씨네마파크DVD감상실","2011-10-30 13:46:54","I","2023-06-13 00:00:00","","367085.510305486","474006.013215017","비디오물감상실업","","0","","","247.5","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"63","비디오물감상실업","03_10_01_P","4201000","CDFF1242012000000001","2000-03-14","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 금학동 12-3","강원특별자치도 강릉시 신대학길 39-4 (금학동)","25540","팜비치영화감상실","2011-10-30 13:41:44","I","2023-06-13 00:00:00","","367102.757974718","474145.675952523","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"64","비디오물감상실업","03_10_01_P","4201000","CDFF1242012000000002","2000-10-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 임당동 121-2","강원특별자치도 강릉시 경강로 2098 (임당동)","25540","스카라비디오방","2014-10-24 19:21:25","I","2023-06-13 00:00:00","","367060.141389766","474152.275536871","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"65","비디오물감상실업","03_10_01_P","4201000","CDFF1242012001000002","2001-06-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성남동 113-10","강원특별자치도 강릉시 금성로61번길 9 (성남동)","25544","다우존DVD영화관","2011-10-30 13:43:04","I","2023-06-13 00:00:00","","367003.893330086","473784.779816218","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"66","비디오물감상실업","03_10_01_P","4211000","CDFF1242012003000001","2003-07-30","","03","폐업","03","폐업","2020-01-21","","","","531-7765","","","강원특별자치도 동해시 천곡동 851 샘실빌딩5층","강원특별자치도 동해시 중앙로 242, 5층 (천곡동)","25769","DVD디지털영화관","2020-01-21 18:08:18","I","2023-06-13 00:00:00","","386876.713627656","448779.823143996","비디오물감상실업","","5","유흥업소밀집지역","","154","5","1","근린생활시설","0","0","0","0","","","","","","","자동","","","","","0","","","","","","중심상업지역",
"67","비디오물감상실업","03_10_01_P","4221000","CDFF1242011998000001","1998-04-27","","03","폐업","03","폐업","2004-03-20","","","","033-552-5653","","","강원특별자치도 태백시 황지동 273-95 3통2반","강원특별자치도 태백시 만남길 8 (황지동)","235-801","M.G.M 비디오감상실","2011-10-30 15:32:38","I","2023-06-13 00:00:00","","376240.416765677","410263.796959075","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"68","비디오물감상실업","03_10_01_P","4231000","CDFF1242011996000002","1996-09-03","","03","폐업","03","폐업","2004-11-22","","","","631-7772","","217-807","강원특별자치도 속초시 금호동 482-177","강원특별자치도 속초시 중앙로 126  (금호동)","","무비뱅크","2004-12-08 14:33:34","I","2023-06-13 00:00:00","","339193.562726809","523349.919608153","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"69","비디오물감상실업","03_10_01_P","4231000","CDFF1242011997000002","1997-01-16","","03","폐업","03","폐업","","","","","636-1151","","","강원특별자치도 속초시 중앙동 479-10","강원특별자치도 속초시 중앙로 136-1 (중앙동)","24837","영화세상비디오","2016-08-22 10:56:47","I","2023-06-13 00:00:00","","339284.290177075","523414.470957506","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"70","비디오물감상실업","03_10_01_P","4231000","CDFF1242012000000001","2000-04-19","","03","폐업","03","폐업","2004-11-22","","","","632-4582","","217-050","강원특별자치도 속초시 청학동 644-32","강원특별자치도 속초시 중앙로 71-1  (청학동)","","백가네비디오방","2004-12-08 14:34:51","I","2023-06-13 00:00:00","","338674.255880391","523267.596704293","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"71","비디오물감상실업","03_10_01_P","4231000","CDFF1242012001000001","2001-08-18","","03","폐업","03","폐업","","","","","636-1891","","","강원특별자치도 속초시 중앙동 481-43","강원특별자치도 속초시 중앙로108번길 88 (중앙동)","217-030","강원비디오방","2015-07-29 14:50:45","I","2023-06-13 00:00:00","","339273.750308155","523353.987648316","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"72","비디오물감상실업","03_10_01_P","4231000","CDFF1242012003000001","2003-06-26","","03","폐업","03","폐업","","","","","","","","강원특별자치도 속초시 청학동 482-240","강원특별자치도 속초시 중앙로 90 (청학동)","24837","디지털 영화관","2016-08-22 10:57:01","I","2023-06-13 00:00:00","","338846.664447072","523247.290652401","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"73","비디오물감상실업","03_10_01_P","4231000","CDFF1242012006000001","2006-03-21","","03","폐업","03","폐업","2015-02-02","","","","","","","강원특별자치도 속초시 교동 975-1 (3층)","강원특별자치도 속초시 먹거리2길 5 (교동)","217-806","SKY DVD 영화관","2015-02-03 13:22:40","I","2023-06-13 00:00:00","","337772.595641537","522386.032607531","비디오물감상실업","","0","기타","","171.12","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반주거지역",
"74","비디오물감상실업","03_10_01_P","4241000","CDFF1242012000000001","2000-02-02","","03","폐업","03","폐업","2004-11-22","","","","574-6595","","245-936","강원특별자치도 삼척시 남양동 33-13","강원특별자치도 삼척시 진주로 30-27  (남양동)","","좋은하루","2004-11-22 10:26:05","I","2023-06-13 00:00:00","","391503.658213358","440131.168579163","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"75","비디오물감상실업","03_10_01_P","4241000","CDFF1242012004000001","2004-11-12","","03","폐업","03","폐업","2016-08-30","","","","573-3914","","","강원특별자치도 삼척시 남양동 34-18 10통3반 남양상가 602호","강원특별자치도 삼척시 진주로 24, 602호 (남양동, 남양상가)","25920","팝스DVD영화관","2016-08-30 18:54:26","I","2023-06-13 00:00:00","","391467.25812091","440056.69619207","비디오물감상실업","","6","기타","","190.52","6","1","위험물저장시설","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"76","비디오물감상실업","03_10_01_P","4241000","CDFF1242012005000001","2005-12-15","","03","폐업","03","폐업","2020-06-04","","","","","","","강원특별자치도 삼척시 남양동 55-23 201호","강원특별자치도 삼척시 중앙시장길 48-29, 201호 (남양동)","","sky DVD 영화관","2020-06-04 10:49:44","I","2023-06-13 00:00:00","","391661.107455663","440006.379594013","비디오물감상실업","","0","기타","","127.76","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"77","비디오물감상실업","03_10_01_P","4251000","CDFF1242012002000001","2002-06-18","","03","폐업","03","폐업","2007-04-17","","","","033-433-9922","","250-808","강원특별자치도 홍천군 홍천읍 진리 102-4","강원특별자치도 홍천군 홍천읍 진삼거리길 12","","DVD디지털영화관","2009-03-18 10:52:55","I","2023-06-13 00:00:00","","278321.816615311","465882.663351412","비디오물감상실업","","0","기타","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"78","비디오물감상실업","03_10_01_P","4251000","CDFF1242011999000001","1999-07-16","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-29","","","","033-434-4468","","","강원특별자치도 홍천군 홍천읍 희망리 329-12","","","시네마","2010-11-29 11:34:28","I","2023-06-13 00:00:00","","277555.447319838","465587.541406215","비디오물감상실업","","0","기타","","93","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"79","비디오물감상실업","03_10_01_P","4251000","CDFF1242011999000002","1999-07-16","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-29","","","","033-432-7463","","","강원특별자치도 홍천군 홍천읍 신장대리 73-19","","","아하","2010-11-29 11:34:51","I","2023-06-13 00:00:00","","277973.432273509","465715.620268528","비디오물감상실업","","0","유흥업소밀집지역","","93","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","중심상업지역",
"80","비디오물감상실업","03_10_01_P","4251000","CDFF1242011999000003","1999-07-16","","04","취소/말소/만료/정지/중지","35","직권말소","2021-07-13","","","","","","","강원특별자치도 홍천군 홍천읍 희망리 326-12","강원특별자치도 홍천군 홍천읍 신장대로 52","","스크린영상","2021-07-14 09:13:53","I","2023-06-13 00:00:00","","277741.509167752","465682.685603838","비디오물감상실업","","0","기타","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"81","비디오물감상실업","03_10_01_P","4251000","CDFF1242012000000001","2000-08-17","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-29","","","","033-432-1932","","","강원특별자치도 홍천군 남면 양덕원리 207","강원특별자치도 홍천군 남면 양덕원1길 14","","낙원","2010-11-29 11:35:12","I","2023-06-13 00:00:00","","267875.665782685","457262.45567982","비디오물감상실업","","0","기타","","93","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반주거지역",
"82","비디오물감상실업","03_10_01_P","4251000","CDFF1242012001000001","2001-09-11","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-29","","","","033-432-1751","","","강원특별자치도 홍천군 홍천읍 희망리 326-28","","","큐 비디오","2010-11-29 11:35:28","I","2023-06-13 00:00:00","","","","비디오물감상실업","","0","유흥업소밀집지역","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"83","비디오물감상실업","03_10_01_P","4301000","CDFF1242012000000002","2000-10-11","","03","폐업","03","폐업","2010-02-24","","","","458-5779","","","강원특별자치도 철원군 서면 와수리 1140-12 3통5반","강원특별자치도 철원군 서면 와수로 165","","솔비디오방","2010-02-25 10:24:55","I","2023-06-13 00:00:00","","238269.010820308","526259.821780121","비디오물감상실업","","0","","","106","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"84","비디오물감상실업","03_10_01_P","4301000","CDFF1242012002000001","2002-12-17","","03","폐업","03","폐업","2006-04-17","","","","458-7518","","269-801","강원특별자치도 철원군 갈말읍 신철원리 977-2","강원특별자치도 철원군 갈말읍 삼부연로7번길 9","","서울비디오방","2009-02-04 11:58:42","I","2023-06-13 00:00:00","","226966.454355951","515897.149043685","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"85","비디오물감상실업","03_10_01_P","4301000","CDFF1242012002000002","2002-10-30","","03","폐업","03","폐업","2010-01-19","","","","455-0230","","","강원특별자치도 철원군 동송읍 이평리 681-9 4통8반","강원특별자치도 철원군 동송읍 금학로 224-1","","플러스비디오방","2010-01-19 14:01:55","I","2023-06-13 00:00:00","","219025.276943935","522887.274759923","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"86","비디오물감상실업","03_10_01_P","4301000","CDFF1242012004000001","2004-08-07","","03","폐업","03","폐업","2008-01-18","","","","458-5435","","269-841","강원특별자치도 철원군 서면 와수리 1147-3 2통","강원특별자치도 철원군 서면 와수로173번길 8","","짱DVD방","2008-01-18 16:09:55","I","2023-06-13 00:00:00","","238273.134753845","526329.381697157","비디오물감상실업","유통관련업","3","기타","","52.8","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","상업지역",
"87","비디오물감상실업","03_10_01_P","4301000","CDFF1242011996000001","1996-10-21","","03","폐업","03","폐업","2008-12-12","","","","452-4093","","269-801","강원특별자치도 철원군 갈말읍 신철원리 970 1통5반","강원특별자치도 철원군 갈말읍 삼부연로8번길 6","","메스타비디오방","2008-12-12 10:16:03","I","2023-06-13 00:00:00","","226998.86699767","515783.02123181","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"88","비디오물감상실업","03_10_01_P","4301000","CDFF1242011996000002","1996-12-27","","03","폐업","03","폐업","2003-12-11","","","","455-0127","","269-815","강원특별자치도 철원군 동송읍 이평리 679-30 4통5반","강원특별자치도 철원군 동송읍 이평로53번길 5-10","","동송비디오방","2003-12-12 09:52:02","I","2023-06-13 00:00:00","","219072.288895146","522962.416411696","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"89","비디오물감상실업","03_10_01_P","4301000","CDFF1242011999000002","1999-10-29","","03","폐업","03","폐업","2005-06-22","","","","455-1174","","269-815","강원특별자치도 철원군 동송읍 이평리 680-41 5통","","","너랑나랑비디오","2009-02-04 18:14:05","I","2023-06-13 00:00:00","","219123.372737065","522782.732825011","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"90","비디오물감상실업","03_10_01_P","4301000","CDFF1242012015000001","2015-08-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 동송읍 이평리 683-17","강원특별자치도 철원군 동송읍 금학로210번길 4-5, 2층 (부부미용실)","24015","들어는 봤나 DVD방","2015-08-12 16:50:13","I","2023-06-13 00:00:00","","219145.375210472","522733.043234916","비디오물감상실업","","4","유흥업소밀집지역","","160.14","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"91","비디오물감상실업","03_10_01_P","4301000","CDFF1242011997000001","1997-03-17","","04","취소/말소/만료/정지/중지","35","직권말소","2009-02-06","","","","458-4600","","269-806","강원특별자치도 철원군 갈말읍 지경리 0통5반","","","원앙비디오방","2009-02-10 10:37:59","I","2023-06-13 00:00:00","","","","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"92","비디오물감상실업","03_10_01_P","4301000","CDFF1242011998000001","1998-01-24","","04","취소/말소/만료/정지/중지","35","직권말소","2009-02-06","","","","458-4870","","269-841","강원특별자치도 철원군 서면 와수리 1172-11 2통4반","","","대성비디오방","2009-02-10 10:39:21","I","2023-06-13 00:00:00","","238381.557070925","526367.768358765","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"93","비디오물감상실업","03_10_01_P","4301000","CDFF1242011999000001","1999-02-04","","04","취소/말소/만료/정지/중지","35","직권말소","2009-02-16","","","","455-1518","","269-815","강원특별자치도 철원군 동송읍 이평리 678-40 4통2반","강원특별자치도 철원군 동송읍 이평로 43","","금성비디오감상실","2009-02-16 17:25:19","I","2023-06-13 00:00:00","","219130.309277524","522978.397944775","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"94","비디오물감상실업","03_10_01_P","4301000","CDFF1242012000000001","2000-03-16","","04","취소/말소/만료/정지/중지","35","직권말소","2009-02-16","","","","455-0135","","269-821","강원특별자치도 철원군 철원읍 화지리 28-44 6통2반","강원특별자치도 철원군 철원읍 금학로256번길 12","","영화마을","2009-02-16 17:20:14","I","2023-06-13 00:00:00","","218977.311467102","523160.054393689","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"95","비디오물감상실업","03_10_01_P","4311000","CDFF1242011998000001","1998-07-01","","03","폐업","03","폐업","2003-07-14","","","","","","","강원특별자치도 화천군 상서면 산양리 505","강원특별자치도 화천군 상서면 영서로 7740-8","209-815","단골비디오방","2013-12-16 14:25:51","I","2023-06-13 00:00:00","","258021.035953847","523043.375960037","비디오물감상실업","","0","유흥업소밀집지역","","0","0","0","","0","0","0","0","","","","","","","수동","","","","","0","","","","","","상업지역",
"96","비디오물감상실업","03_10_01_P","4311000","CDFF1242012000000001","2000-05-16","","03","폐업","03","폐업","2004-12-10","","","","","","","강원특별자치도 화천군 화천읍 아리 2통4반","강원특별자치도 화천군 화천읍 중앙로 7","209-804","휴식공간","2013-12-16 14:34:24","I","2023-06-13 00:00:00","","261784.008834774","511584.057197782","비디오물감상실업","","0","유흥업소밀집지역","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","상업지역",
"97","비디오물감상실업","03_10_01_P","4311000","CDFF1242012001000001","2001-08-16","","03","폐업","03","폐업","2002-11-21","","","","","","209-812","강원특별자치도 화천군 상서면 다목리 498-6 1통2반","강원특별자치도 화천군 상서면 수피령로 1298-1","","비디오가방을만났을때","2003-04-23 18:49:17","I","2023-06-13 00:00:00","","246694.293592061","519317.755256333","비디오물감상실업","유통관련업","0","","","0","0","0","","1.5","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"98","비디오물감상실업","03_10_01_P","4311000","CDFF1242012002000001","2002-07-16","","03","폐업","03","폐업","2005-10-17","","","","442-2909","","","강원특별자치도 화천군 화천읍 하리 51-28 1통2반","강원특별자치도 화천군 화천읍 중앙로4길 29-9","209-804","허리우드비디오감상실","2013-12-16 14:30:11","I","2023-06-13 00:00:00","","261805.126924582","511388.631719417","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","수동","","","","","0","","","","","","",
"99","비디오물감상실업","03_10_01_P","4311000","CDFF1242011997000001","1997-01-30","","01","영업/정상","13","영업중","","","","","441-5778","","","강원특별자치도 화천군 사내면 사창리 2통2반","강원특별자치도 화천군 사내면 사내로 11","24157","영화세계","2013-12-16 14:23:22","I","2023-06-13 00:00:00","","245863.913380306","507614.689579796","비디오물감상실업","","0","유흥업소밀집지역","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","상업지역",
"100","비디오물감상실업","03_10_01_P","4321000","CDFF1242012004000001","2004-07-29","","03","폐업","03","폐업","2008-02-01","","","","","","255-801","강원특별자치도 양구군 양구읍 중리 10-18","","","DVD영화고","2008-02-01 11:23:35","I","2023-06-13 00:00:00","","","","비디오물감상실업","유통관련업","4","유흥업소밀집지역","","105","3","1","근린생활시설","0","0","0","0","","","","","","","자동","","","","","0","","","","","","일반상업지역",
"101","비디오물감상실업","03_10_01_P","4321000","CDFF1242012006000001","2006-10-09","","03","폐업","03","폐업","2021-06-29","","","","","","255-802","강원특별자치도 양구군 양구읍 상리 227-8","강원특별자치도 양구군 양구읍 양록길 88-7","","수 DVD방","2021-06-29 13:05:34","I","2023-06-13 00:00:00","","286666.648032542","511941.675517165","비디오물감상실업","유통관련업","4","기타","","152.24","4","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"102","비디오물감상실업","03_10_01_P","4331000","CDFF1242012000000001","2000-01-14","","01","영업/정상","13","영업중","","","","","461-6633","","","강원특별자치도 인제군 인제읍 상동리 299-7","강원특별자치도 인제군 인제읍 인제로 169","24631","그린비디오","2011-10-30 20:08:41","I","2023-06-13 00:00:00","","302567.849864185","507880.106298499","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"103","비디오물감상실업","03_10_01_P","4331000","CDFF1242012001000001","2001-01-11","","01","영업/정상","13","영업중","","","","","461-5023","","252-845","강원특별자치도 인제군 기린면 현리 635-1 1통3반","강원특별자치도 인제군 기린면 내린천로 4030-5","","월드비디오감상실","2005-04-27 21:14:43","I","2023-06-13 00:00:00","","315740.228202295","495661.125065245","비디오물감상실업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"104","비디오물감상실업","03_10_01_P","4331000","CDFF1242012005000001","2005-03-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 인제읍 상동리 258-18","강원특별자치도 인제군 인제읍 인제로188번길 10","24632","M&G DVD ZONE","2014-01-09 09:13:15","I","2023-06-13 00:00:00","","302756.434429283","507864.279954891","비디오물감상실업","","4","","","182.03","3","0","근린생활시설","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"105","비디오물감상실업","03_10_01_P","4341000","CDFF1242011999000001","1999-06-14","","03","폐업","03","폐업","2006-04-17","","","","681-3277","","","강원특별자치도 고성군 간성읍 신안리 225","강원특별자치도 고성군 간성읍 간성로 43","219-803","대영비디오감상실","2013-12-31 11:10:56","I","2023-06-13 00:00:00","","328400.372106171","542784.118969578","비디오물감상실업","","0","","","0","0","0","","0","0","0","0","","","","","","","자동","","","","","0","","","","","","",
"106","비디오물감상실업","03_10_01_P","4341000","CDFF1242012004000001","2004-11-30","","03","폐업","03","폐업","2009-05-01","","","","","","","강원특별자치도 고성군 간성읍 신안리 250-1 간성터미널","강원특별자치도 고성군 간성읍 간성로 24  (간성터미널)","","시네박스DVD영화관","2009-05-01 17:20:17","I","2023-06-13 00:00:00","","328591.394160493","542799.303226442","비디오물감상실업","","0","","","106.92","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
