"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"55","자동차야영장업","03_11_05_P","4251000","CDFI2262142015000004","2015-05-29","","03","폐업","03","폐업","2024-03-07","","","","033-433-7005","","250-812","강원특별자치도 홍천군 화촌면 장평리 1131","강원특별자치도 홍천군 화촌면 노루터길 135","25159","오고집 글램핑","2024-03-08 16:32:30","U","2024-03-10 02:40:00","","292354.858728845","473753.958996187","자동차야영장업","","관리지역","2","기타","","","근린생활시설","2","0","0","216","Ogojip glamping","Auto camp ground business","0","0","","0","0","","0","144.4","","0","","","","","","","5000000","","","","144",
"56","자동차야영장업","03_11_05_P","4251000","CDFI2262142014000001","2014-06-26","","01","영업/정상","13","영업중","","","","","033-430-2498","","250-881","강원특별자치도 홍천군 북방면 장항리 200-1","강원특별자치도 홍천군 북방면 굴지강변로 322","25116","홍천강 오토캠핑장","2024-09-23 18:03:09","U","2024-09-25 02:40:00","","","","자동차야영장업","","관리지역","1","기타","","","기타","0","0","0","229","","","0","0","","0","0","","0","229","","0","","","","","","","349800000","","","","229",
"57","자동차야영장업","03_11_05_P","4251000","CDFI2262142015000001","2015-04-27","","01","영업/정상","13","영업중","","","","","","","250-855","강원특별자치도 홍천군 서면 모곡리 99-8","강원특별자치도 홍천군 서면 한서로 1045-29","25100","비발디 캠핑파크","2023-07-12 14:45:04","U","2023-07-14 02:40:00","","253948.742040957","462611.087896626","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","88","Vivaldi camping park","Auto campground business","0","0","","0","0","","0","87.5","","0","","","","","","","300000000","","","","88",
"58","자동차야영장업","03_11_05_P","4251000","CDFI2262142015000003","2015-04-28","","01","영업/정상","13","영업중","","","","","","","250-863","강원특별자치도 홍천군 내촌면 와야리 805-3","강원특별자치도 홍천군 내촌면 비선동길 121-29","25162","달콤한 캠핑장","2023-07-12 14:48:51","U","2023-07-14 02:40:00","","299023.442495836","477275.548188222","자동차야영장업","","관리지역","2","기타","","","기타","2","0","0","198","Dalcomhan camping ground","Auto campground business","0","0","","0","0","","0","198.09","","0","","","","","","","600000000","","","","198",
"59","자동차야영장업","03_11_05_P","4251000","CDFI2262142015000005","2015-06-05","","01","영업/정상","13","영업중","","","","","033-432-3473","","250-812","강원특별자치도 홍천군 화촌면 군업리 827-2","강원특별자치도 홍천군 화촌면 구룡령로 578-10","25159","고인돌 오토캠핑장","2018-02-21 16:31:31","I","2023-06-13 00:00:00","","288144.284741562","472706.546191553","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","811","Goindol Auto Camp Ground","Auto camp ground business","0","0","","0","0","","0","597.27","","0","","","","","","","50000000","","","","597",
"60","자동차야영장업","03_11_05_P","4251000","CDFI2262142017000001","2017-04-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내촌면 화상대리 1055-3","강원특별자치도 홍천군 내촌면 쌍둔지길 157-7","25163","홍천와캠핑","2023-07-12 14:55:49","U","2023-07-14 02:40:00","","290688.684134927","478141.92492812","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","170","Hongcheon Wa Camping","Auto Camp Ground Business","0","0","","0","0","","0","169.65","","0","","","","","","","0","","","","170",
"61","자동차야영장업","03_11_05_P","4251000","CDFI2262142017000002","2017-06-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 화촌면 군업리 산 1244","강원특별자치도 홍천군 화촌면 당무로 545","25159","공작산계곡 오토캠핑장","2023-07-12 14:56:19","U","2023-07-14 02:40:00","","291452.314464148","468455.036622467","자동차야영장업","","관리지역","0","기타","","","","0","0","0","69","","","0","0","","0","0","","0","68.66","","0","","","","","","","0","","","","69",
"62","자동차야영장업","03_11_05_P","4251000","CDFI2262142018000001","2018-10-22","","01","영업/정상","13","영업중","","","","","0334302490","","","강원특별자치도 홍천군 서면 반곡리 13-6","강원특별자치도 홍천군 서면 팔봉산로 857","25101","홍천강 자라바위 오토캠핑장","2023-07-12 14:19:21","U","2023-07-14 02:40:00","","260360.489522017","465353.302035382","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","205","Hongcheonriver snapping turtle rock auto camp ground","auto camp ground","0","0","","0","0","","0","205.46","","0","","","","","","","0","","","","205",
"63","자동차야영장업","03_11_05_P","4251000","CDFI2262142019000001","2019-05-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 노일리 868-2","","","쁘띠 힐링 카라반","2025-01-16 16:54:19","U","2025-01-18 02:40:00","","264362.020161863","465058.638429177","자동차야영장업","","","0","기타","","","","0","0","0","102","","","0","0","","0","0","","0","101.59","","0","","","","","","","0","","","","102",
"64","자동차야영장업","03_11_05_P","4251000","CDFI2262142021000001","2021-05-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 장전평리 912","강원특별자치도 홍천군 홍천읍 높은터로 235","25118","홍천 높은터 캠핑장","2024-08-30 13:14:14","U","2024-09-01 02:40:00","","274552.616798231","460994.975379603","자동차야영장업","","관리지역","1","","","","기타","1","0","0","218","","","0","0","","0","0","","0","217.82","","0","","","","","","","0","","","","218",
"65","자동차야영장업","03_11_05_P","4251000","CDFI2262142021000002","2021-06-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 검산리 106","강원특별자치도 홍천군 서석면 마리소리길 182","25167","그린필로우","2021-12-11 14:06:39","I","2023-06-13 00:00:00","","310032.376627086","471155.015212934","자동차야영장업","","관리지역","1","","","","","1","0","0","146","","","0","0","","0","0","","0","145.92","","0","","","","","","","0","","","","146",
"66","자동차야영장업","03_11_05_P","4251000","CDFI2262142021000003","2021-08-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 개야리 16-1","강원특별자치도 홍천군 서면 개야로 357-32","25100","소노카페 오토캠핑장","2022-09-07 16:44:37","I","2023-06-13 00:00:00","","256413.296824625","465744.305393526","자동차야영장업","","관리지역","1","","","","","0","0","0","38","","","0","0","","0","0","","0","37.63","","0","","","","","","","0","","","","38",
"67","자동차야영장업","03_11_05_P","4251000","CDFI2262142021000004","2021-12-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 팔봉리 1","강원특별자치도 홍천군 서면 노일로 478","25101","그자리 야영장","2024-01-17 10:40:15","U","2024-01-19 02:40:00","","263788.786463287","466068.937450273","자동차야영장업","","관리지역","1","","","","","0","0","0","299","","","0","0","","0","0","","0","298.8","","0","","","","","","","0","","","","299",
"68","자동차야영장업","03_11_05_P","4251000","CDFI2262142022000001","2022-05-10","","01","영업/정상","13","영업중","","","","","033-432-8259","","","강원특별자치도 홍천군 남면 제곡리 145-17","강원특별자치도 홍천군 남면 남노일로 479-24","25106","세이지힐 오토캠핑장","2023-11-30 09:56:34","U","2023-12-02 02:40:00","","267922.193311781","460453.540339964","자동차야영장업","","관리지역","1","","","","","1","0","0","298","","","0","0","","0","0","","0","297.62","","0","","","","","","","200000000","","","","298",
"69","자동차야영장업","03_11_05_P","4251000","CDFI2262142022000002","2022-10-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 개야리 8-6","강원특별자치도 홍천군 서면 개야마을길 144-10","25100","홍천 뜨란 오토캠핑장","2022-11-10 13:58:45","I","2023-06-13 00:00:00","","256034.153050732","466251.550053905","자동차야영장업","","관리지역","2","","","","","2","0","0","88","","","0","0","","0","0","","0","88.2","","0","","","","","","","0","","","","88",
"70","자동차야영장업","03_11_05_P","4251000","CDFI2262142022000003","2022-11-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내촌면 와야리 29","강원특별자치도 홍천군 내촌면 가령폭포길 34","25162","캠프 인더숲","2022-11-17 11:00:14","I","2023-06-13 00:00:00","","301588.560283199","480834.677830556","자동차야영장업","","관리지역","1","","","","","1","0","0","175","","","0","0","","0","0","","0","174.5","","0","","","","","","","0","","","","175",
"71","자동차야영장업","03_11_05_P","4251000","CDFI2262142024000003","2024-08-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내촌면 화상대리 694-2","강원특별자치도 홍천군 내촌면 아홉사리로 699","25163","은하수별빛마을","2024-09-23 18:07:57","U","2024-09-25 02:40:00","","292348.597858566","478876.086567359","자동차야영장업","","","0","","","","","1","0","0","317","","","0","0","","0","0","","0","316.51","","0","","","","","","","0","","","","317",
"72","자동차야영장업","03_11_05_P","4251000","CDFI2262142024000002","2024-03-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 영귀미면 덕치리 56-9","강원특별자치도 홍천군 영귀미면 수타사로 372-12","25152","수타사 힐링 캠프","2024-03-04 17:07:53","I","2024-03-06 00:15:38","","284284.854147111","466009.39137953","자동차야영장업","","관리지역","1","","","","","1","0","0","63","","","0","0","","0","0","","0","63.07","","0","","","","","","","0","","","","63",
"73","자동차야영장업","03_11_05_P","4251000","CDFI2262142024000001","2024-02-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 남면 제곡리 145-14","강원특별자치도 홍천군 남면 남노일로 479-22","25106","세이지힐 패밀리 캠핑장","2024-02-21 17:54:46","I","2024-02-23 00:15:48","","267985.855432267","460521.258114593","자동차야영장업","","관리지역","0","","","","","1","0","0","137","","","0","0","","0","0","","0","136.8","","0","","","","","","","0","","","","137",
"74","자동차야영장업","03_11_05_P","4251000","CDFI2262142025000001","2025-04-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내면 율전리 63","강원특별자치도 홍천군 내면 내린천로 399","25169","누크(NOOK) 글램핑&캠핑","2025-06-05 13:56:24","U","2025-06-08 02:40:00","","322470.437119056","481576.597115971","자동차야영장업","","관리지역","0","","","","","0","0","0","219","","","0","0","","0","0","","0","218.61","","0","","","","","","","0","","","","219",
"75","자동차야영장업","03_11_05_P","4261000","CDFI2262142016000001","2016-07-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 청일면 신대리 178-3","강원특별자치도 횡성군 청일면 청일로895번길 127","25255","횡성산울림오토캠핑장","2025-07-18 17:49:48","U","2025-07-20 02:40:00","","","","자동차야영장업","","","0","","","","","0","0","0","306","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"76","자동차야영장업","03_11_05_P","4261000","CDFI2262142022000001","2022-10-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 둔내면 석문리 427-25","강원특별자치도 횡성군 둔내면 용현로 112","25260","보리 캠핑장","2025-07-31 18:05:01","U","2025-08-02 02:40:00","","308297.408356852","448430.601709399","자동차야영장업","","","0","","","","","0","0","0","297","","","0","0","","0","0","","0","3308","","0","","","","","","","0","","","","3308",
"77","자동차야영장업","03_11_05_P","4261000","CDFI2262142023000002","2023-03-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 갑천면 삼거리 227-30","","","오클라 캠핑장","2025-07-18 17:54:04","U","2025-07-20 02:40:00","","293924.67905378","451800.070853403","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","87","","0","","","","","","","0","","","","87",
"78","자동차야영장업","03_11_05_P","4261000","CDFI2262142024000001","2024-06-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 갑천면 하대리 356","강원특별자치도 횡성군 갑천면 수동길 170-1","25257","모두의 캠핑장","2025-07-31 17:37:02","U","2025-08-02 02:40:00","","302002.135981721","451262.966325037","자동차야영장업","","관리지역","0","","","","","0","0","0","86","","","0","0","","0","0","","0","86.28","","0","","","","","","","0","","","","86",
"79","자동차야영장업","03_11_05_P","4271000","CDFI2262142019000001","2019-06-12","","02","휴업","02","휴업","","2025-01-17","2030-04-30","","","","","강원특별자치도 영월군 무릉도원면 무릉리 553","강원특별자치도 영월군 무릉도원면 명마동길 13","26201","동양원목캠핑장","2025-01-17 15:35:43","U","2025-01-19 02:40:00","","313272.244109453","421196.048533748","자동차야영장업","","관리지역","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","2161","","0","","","","","","","0","","","","2161",
"80","자동차야영장업","03_11_05_P","4271000","CDFI2262142015000002","2015-05-26","","03","폐업","03","폐업","2015-10-16","","","","","","230-861","강원특별자치도 영월군 무릉도원면 두산리 810 외 4필지(742-1,809,809-1,809-3)","","26200","길캠프","2015-10-19 09:07:02","I","2023-06-13 00:00:00","","302249.048505706","422938.957895856","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","7555","","0","","","","","","","0","","","","7555",
"81","자동차야영장업","03_11_05_P","4271000","CDFI2262142012000001","2012-08-13","","01","영업/정상","13","영업중","","","","","","","230-888","강원특별자치도 영월군 영월읍 삼옥리 1574-2","강원특별자치도 영월군 영월읍 둥글바위길 33","","영월 동강오토캠핑장","2024-07-31 18:12:26","U","2024-08-02 02:40:00","","333519.968003677","412123.070997319","자동차야영장업","","","0","","","DB손해보험","","0","0","0","0","","","0","0","","0","0","","0","9505","","0","","","","","","","0","","","","9505",
"82","자동차야영장업","03_11_05_P","4271000","CDFI2262142015000001","2015-04-22","","01","영업/정상","13","영업중","","","","","","","230-824","강원특별자치도 영월군 김삿갓면 외룡리 190-2 외 3필지(190, 189, 190-3)","강원특별자치도 영월군 김삿갓면 영월동로 2696","26247","영월 외룡 캠핑장","2024-08-05 11:00:32","U","2024-08-07 02:40:00","","348011.460945491","402625.998067613","자동차야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","2400","","0","","","","","","","0","","","","2400",
"83","자동차야영장업","03_11_05_P","4271000","CDFI2262142015000003","2015-06-24","","01","영업/정상","13","영업중","","","","","","","230-812","강원특별자치도 영월군 산솔면 녹전리 781 외 3필지(781-1,781-3,781-4)","강원특별자치도 영월군 산솔면 태백산로 1133-10","26243","영월약수터 캠핑장","2025-01-15 15:33:25","U","2025-01-18 02:40:00","","348899.116877297","406246.868633989","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","4672","","0","","","","","","","0","","","","4672",
"84","자동차야영장업","03_11_05_P","4271000","CDFI2262142016000001","2016-05-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 예밀리 536-4","강원특별자치도 영월군 김삿갓면 영월동로 1954-38","26246","별마로빌리지캠핑장","2022-08-20 15:23:48","I","2023-06-13 00:00:00","","340827.696171019","403815.496095469","자동차야영장업","","","0","","","DB손해보험","","0","0","0","0","","","0","0","","0","0","","0","938","","0","","","","","","","0","","","","938",
"85","자동차야영장업","03_11_05_P","4271000","CDFI2262142016000002","2016-06-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 728-1","강원특별자치도 영월군 무릉도원면 무릉법흥로 516","26201","금방아 민박 캠핑장","2024-08-09 15:00:25","U","2024-08-11 02:40:00","","311642.230309683","424715.288053384","자동차야영장업","","","0","","","현대해상보험","","0","0","0","0","","","0","0","","0","0","","0","2262","","0","","","","","","","0","","","","2262",
"86","자동차야영장업","03_11_05_P","4271000","CDFI2262142016000003","2016-08-29","","01","영업/정상","13","영업중","","","","","0333752268","","","강원특별자치도 영월군 무릉도원면 법흥리 297","강원특별자치도 영월군 무릉도원면 백년계곡길 142","26201","산여울캠핑장","2019-02-14 20:24:35","I","2023-06-13 00:00:00","","312576.654370028","431315.228528843","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","7693","","0","","","","","","","100000000","","","","7693",
"87","자동차야영장업","03_11_05_P","4271000","CDFI2262142016000004","2016-10-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 한반도면 옹정리 440-5","강원특별자치도 영월군 한반도면 한반도로 794-22","26213","큐브존 캠핑장","2024-01-27 15:16:21","U","2024-01-29 02:40:00","","319511.579101272","415158.665213839","자동차야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","10482","","0","","","","","","","0","","","","10482",
"88","자동차야영장업","03_11_05_P","4271000","CDFI2262142018000001","2018-07-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 무릉리 800-5","강원특별자치도 영월군 무릉도원면 중방길 2-45","26201","여울소리 오토캠핑장","2022-08-28 15:38:13","I","2023-06-13 00:00:00","","312437.621808498","422002.255259733","자동차야영장업","","","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","2705","","0","","","","","","","0","","","","2705",
"89","자동차야영장업","03_11_05_P","4271000","CDFI2262142018000002","2018-07-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 운학리 614-3","강원특별자치도 영월군 무릉도원면 고일길 18-5","26200","슬로우캠프","2024-08-01 17:31:14","U","2024-08-03 02:40:00","","305805.042174431","427793.371045405","자동차야영장업","","","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","1981","","0","","","","","","","0","","","","1981",
"90","자동차야영장업","03_11_05_P","4271000","CDFI2262142021000001","2021-03-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 남면 연당리 863-20","강원특별자치도 영월군 남면 송정길 53","26216","와룡천 캠핑장","2024-12-17 17:34:21","U","2024-12-19 02:40:00","","325251.200291363","410685.059049828","자동차야영장업","","관리지역","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","350","","0","","","","","","","0","","","","350",
"91","자동차야영장업","03_11_05_P","4271000","CDFI2262142024000001","2024-06-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 와석리 779","강원특별자치도 영월군 김삿갓면 김삿갓로 497-35","26246","캠블리 캠핑","2025-09-10 09:08:11","U","2025-09-12 02:40:00","","342575.217734618","401132.229495234","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","3071","","0","","","","","","","100000000","","","","3071",
"92","자동차야영장업","03_11_05_P","4271000","CDFI2262142024000002","2024-07-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 와석리 산 120","강원특별자치도 영월군 김삿갓면 두릉골길 12","26246","필리가 오토캠핑","2024-08-16 10:45:30","U","2024-08-18 02:40:00","","341452.745161158","403517.38288087","자동차야영장업","","","0","","","DB손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"93","자동차야영장업","03_11_05_P","4271000","CDFI2262142024000003","2024-07-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 와석리 산 120-4","강원특별자치도 영월군 김삿갓면 두릉골길 11","26246","필리가 캠핑","2024-08-16 10:45:02","U","2024-08-18 02:40:00","","341734.323684948","403419.268061876","자동차야영장업","","","0","","","DB손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"94","자동차야영장업","03_11_05_P","4271000","CDFI2262142024000004","2024-12-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 영월읍 방절리 471-2","강원특별자치도 영월군 영월읍 청령포로 227","26226","캠프온 오토캠핑","2025-01-10 17:53:13","U","2025-01-12 02:40:00","","327866.010045881","410043.097495365","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1488","","0","","","","","","","0","","","","1488",
"95","자동차야영장업","03_11_05_P","4281000","CDFI2262142015000001","2015-06-15","","03","폐업","03","폐업","2017-07-18","","","","0333328829","","232-936","강원특별자치도 평창군 용평면 노동리 86","강원특별자치도 평창군 용평면 이승복생가길 160","25312","노동계곡 오토캠핑장","2017-07-18 11:48:23","I","2023-06-13 00:00:00","","330339.237400238","467392.495363995","자동차야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"96","자동차야영장업","03_11_05_P","4281000","CDFI2262142017000001","2017-07-25","","01","영업/정상","13","영업중","","","","","0333328829","","","강원특별자치도 평창군 용평면 노동리 86","강원특별자치도 평창군 용평면 이승복생가길 160 (노동계곡캠핑장)","25312","계방산 오토캠핑장","2025-01-20 09:47:30","U","2025-01-22 02:40:00","","330339.237400238","467392.495363995","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"97","자동차야영장업","03_11_05_P","4281000","CDFI2262142025000001","2025-06-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 미탄면 회동리 507 , 507-1, 507-2, 508, 509","강원특별자치도 평창군 미탄면 청옥산길 249-21","25380","몽지리 캠핑장","2025-07-03 17:48:49","U","2025-07-05 02:40:00","","331773.40317262","430002.381813246","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","84","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"98","자동차야영장업","03_11_05_P","4301000","CDFI2262142015000001","2015-05-15","","01","영업/정상","13","영업중","","","","","","","269-803","강원특별자치도 철원군 갈말읍 상사리 628-4","강원특별자치도 철원군 갈말읍 상사로 377","24028","철원가산농원캠핑장","2024-09-11 18:24:15","U","2024-09-14 02:40:00","","223196.233468441","524607.898249101","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"99","자동차야영장업","03_11_05_P","4301000","CDFI2262142015000002","2015-12-07","","01","영업/정상","13","영업중","","","","","02 21333926","","","강원특별자치도 철원군 근북면 유곡리 512","강원특별자치도 철원군 근북면 유곡로 545","24052","철원 평화마을  유곡 캠핑장","2023-05-26 16:26:39","I","2023-06-13 00:00:00","","234826.880073844","533204.538373755","자동차야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"100","자동차야영장업","03_11_05_P","4301000","CDFI2262142017000001","2017-11-03","","01","영업/정상","13","영업중","","","","","033-458-7200","","","강원특별자치도 철원군 김화읍 청양리 9-6","강원특별자치도 철원군 김화읍 호국로 6442","24055","화강 수변 오토 캠핑장","2019-10-02 14:10:28","I","2023-06-13 00:00:00","","236248.965780486","527247.55203622","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"101","자동차야영장업","03_11_05_P","4301000","CDFI2262142021000001","2021-06-18","","01","영업/정상","13","영업중","","","","","033-450-5198","","","강원특별자치도 철원군 갈말읍 지경리 143-1 두루웰 캠핑장","","","두루웰 캠핑장","2021-06-18 09:05:15","I","2023-06-13 00:00:00","","230824.787182138","524944.973179165","자동차야영장업","","녹지지역","0","기타","","","환경위생시설","0","0","0","0","","","0","0","","0","0","","0","17178","","0","","","","","","","0","","","","17178",
"102","자동차야영장업","03_11_05_P","4311000","CDFI2262142018000001","2018-07-20","","01","영업/정상","13","영업중","","","","","033 441 4466","","","강원특별자치도 화천군 간동면 간척리 992-3","강원특별자치도 화천군 간동면 배후령길 1144-25","24139","국립화천숲속야영장","2025-10-14 13:53:50","U","2025-10-16 02:40:00","","270046.830223361","501265.090979538","자동차야영장업","","관리지역","1","","","","사무실","0","0","0","0","","","0","0","","0","0","","0","287.46","","0","","","","","","","0","","","","287",
"103","자동차야영장업","03_11_05_P","4311000","CDFI2262142019000001","2019-04-01","","01","영업/정상","13","영업중","","","","","070-7727-1290","","","강원특별자치도 화천군 화천읍 동촌리 2905-1","강원특별자치도 화천군 화천읍 비수구미길 145-145","24110","평화의댐 오토캠핑장","2019-04-01 17:10:26","I","2023-06-13 00:00:00","","274390.145125117","522937.552306062","자동차야영장업","","","1","","","","사무실","1","0","0","0","","","0","0","","0","0","","0","141.97","","0","","","","","","","0","","","","142",
"104","자동차야영장업","03_11_05_P","4321000","CDFI2262142016000001","2016-03-21","","02","휴업","02","휴업","","2025-08-01","2025-12-31","","033-481-9828","","","강원특별자치도 양구군 동면 후곡리 302-2","강원특별자치도 양구군 동면 약수터길 28","24510","약수골캠프촌 오토캠핑장","2025-08-22 09:01:10","U","2025-08-24 02:40:00","","291940.049957174","518686.531669608","자동차야영장업","","관리지역","0","기타","","","기타","0","0","7","81","","","0","0","","0","0","","0","63.4","","0","","","","","","","6600000","","","","63",
"105","자동차야영장업","03_11_05_P","4321000","CDFI2262142022000001","2022-10-13","","02","휴업","02","휴업","","2025-04-01","2027-03-31","","","","","강원특별자치도 양구군 양구읍 수인리 269-9","강원특별자치도 양구군 양구읍 소양호로 1086-13","24517","수인야영장","2025-04-01 18:00:41","U","2025-04-03 02:40:00","","282125.426225859","502792.683333729","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","169.6","","0","","","","","","","0","","","","170",
"106","자동차야영장업","03_11_05_P","4321000","CDFI2262142024000001","2024-09-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양구군 방산면 송현리 1095-28","","","방산면 송현리 캠핑장","2025-01-03 15:21:59","U","2025-01-05 02:40:00","","283675.852037353","524664.109097185","자동차야영장업","","관리지역","0","기타","","","기타","0","0","0","84","","","0","0","","0","0","","0","84.42","","0","","","","","","","50000000","","","","84",
"107","자동차야영장업","03_11_05_P","4331000","CDFI2262142014000004","2014-07-18","","02","휴업","02","휴업","","2019-11-15","2023-03-31","","","","252-802","강원특별자치도 인제군 인제읍 가아리 176-12","","","인제 아리캠핑장","2022-12-27 11:29:55","I","2023-06-13 00:00:00","","303285.817893231","513299.639513452","자동차야영장업","","","1","","","","기타","1","0","0","36","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"108","자동차야영장업","03_11_05_P","4331000","CDFI2262142022000001","2022-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 상남면 상남리 1521-2","강원특별자치도 인제군 상남면 아홉사리로 2848","24664","보랏빛오토캠핑장","2024-03-12 14:22:49","U","2024-03-14 02:40:00","","309340.096857476","483047.416069314","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","4845","","0","","","","","","","0","","","","4845",
"109","자동차야영장업","03_11_05_P","4331000","CDFI2262142014000002","2014-05-19","","01","영업/정상","13","영업중","","","","","","","252-844","강원특별자치도 인제군 기린면 진동리 471","강원특별자치도 인제군 기린면 조침령로 1418-7","24653","인제연가리오토캠핑장펜션","2021-06-28 10:07:09","I","2023-06-13 00:00:00","","326008.319250583","497776.715112521","자동차야영장업","","","0","","","","","0","0","0","141","","","0","0","","0","0","","0","0","","0","","","","","","","450000000","","","","0",
"110","자동차야영장업","03_11_05_P","4331000","CDFI2262142014000003","2014-06-26","","01","영업/정상","13","영업중","","","","","","","252-821","강원특별자치도 인제군 북면 용대리 1094-5","","","구만동 오토캠핑장","2014-06-26 09:06:32","I","2023-06-13 00:00:00","","315968.954106273","521921.019589978","자동차야영장업","","","1","","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","1000","","0","","","","","","","0","","","","1000",
