"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"69","동물위탁관리업","02_03_10_P","4191000","419000004820180021","2018-10-04","","01","영업/정상","0000","정상","","","","","033-732-6433","0","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 무실본동길 ** (무실동)","26477","왈왈이 (무실점)","2022-04-28 18:08:00","I","2023-06-13 00:00:00","","282663.383340459","426480.18527278","동물위탁관리업","동물위탁관리업","000","0",
"70","동물위탁관리업","02_03_10_P","4191000","419000004820180023","2018-10-04","","01","영업/정상","0000","정상","","","","","0337618886","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 천매봉길 **-* (단구동)","26483","똥강아지","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","283512.972753302","424924.116384763","동물위탁관리업","동물위탁관리업","000","0",
"71","동물위탁관리업","02_03_10_P","4191000","419000004820180027","2018-10-04","","01","영업/정상","0000","정상","","","","","033-765-8252","0","","강원특별자치도 원주시 관설동 ****-**","강원특별자치도 원주시 단관길 ***, *층 (관설동)","26472","엣지퍼피","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","285244.315","424317.11","동물위탁관리업","동물위탁관리업","000","0",
"72","동물위탁관리업","02_03_10_P","4191000","419000004820180028","2018-10-04","","01","영업/정상","0000","정상","","","","","033-733-2347","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 이화*길 **-** (단계동)","26474","도그커피","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","282761.623145571","427019.803355519","동물위탁관리업","동물위탁관리업","000","0",
"73","동물위탁관리업","02_03_10_P","4191000","419000004820180034","2018-12-13","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 무실본동길 **, *층 (무실동)","26477","안녕, 내강아지","2025-07-22 14:10:22","U","2025-07-24 02:40:00","","282558.162446108","426471.974737298","동물위탁관리업","동물위탁관리업","000","0",
"74","동물위탁관리업","02_03_10_P","4191000","419000004820180035","2018-12-13","","01","영업/정상","0000","정상","","","","","033-731-6543","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 무실로 ***, *층 (단계동)","26475","착한애견분양(원주점)","2025-06-16 14:46:48","U","2025-06-18 02:40:00","","283018.343822684","426823.481290164","동물위탁관리업","동물위탁관리업","000","0",
"75","동물위탁관리업","02_03_10_P","4191000","419000004820190005","2019-05-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ****-**","강원특별자치도 원주시 전망길 * (단계동)","26379","킹스독","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","281281.258","428325.386","동물위탁관리업","동물위탁관리업","000","0",
"76","동물위탁관리업","02_03_10_P","4191000","419000004820190009","2019-05-31","","01","영업/정상","0000","정상","","","","","033-764-4648","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 토지길 **-*, *층 (단구동)","26490","코코네","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","284929.369720181","424794.375120736","동물위탁관리업","동물위탁관리업","000","0",
"77","동물위탁관리업","02_03_10_P","4191000","419000004820190010","2019-07-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 소초면 교항리 ***","강원특별자치도 원주시 소초면 다리목길 **-*","26304","박순호의 아이슬란드","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","289605.489869701","437657.747923176","동물위탁관리업","동물위탁관리업","000","0",
"78","동물위탁관리업","02_03_10_P","4191000","419000004820200005","2020-01-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 가곡리 ****-*","강원특별자치도 원주시 지정면 신지정로 ***, ***-*호","26353","Moon pet shop(문펫샵)","2022-04-28 18:08:02","I","2023-06-13 00:00:00","","277037.305163772","431073.008043324","동물위탁관리업","동물위탁관리업","000","0",
"79","동물위탁관리업","02_03_10_P","4191000","419000004820200016","2020-05-25","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ****-**","강원특별자치도 원주시 구곡길 *-** (단구동)","26486","보드리","2024-12-12 13:35:52","U","2024-12-14 02:40:00","","284063.523653756","424859.378375858","동물위탁관리업","동물위탁관리업","000","0",
"80","동물위탁관리업","02_03_10_P","4191000","419000004820200025","2020-09-21","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 봉화로 *** (단계동)","26408","김구백이","2022-04-28 18:08:03","I","2023-06-13 00:00:00","","282206.65573571","428848.310062615","동물위탁관리업","동물위탁관리업","000","0",
"81","동물위탁관리업","02_03_10_P","4191000","419000004820200033","2020-12-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 호저면 만종리 ***","강원특별자치도 원주시 호저면 상만종길 *, *층","26349","멍스테이션","2022-04-28 18:08:03","I","2023-06-13 00:00:00","","280895.574450414","429374.642763477","동물위탁관리업","동물위탁관리업","000","0",
"82","동물위탁관리업","02_03_10_P","4191000","419000004820210001","2021-01-08","","01","영업/정상","0000","정상","","","","","033-761-0911","0","","강원특별자치도 원주시 판부면 서곡리 ****-*","강원특별자치도 원주시 판부면 오성마을길 **-**, *층","26400","예쁘개 미용","2022-04-28 18:08:03","I","2023-06-13 00:00:00","","284057.226930456","424487.42916004","동물위탁관리업","동물위탁관리업","000","0",
"83","동물위탁관리업","02_03_10_P","4191000","419000004820210009","2021-03-24","","01","영업/정상","0000","정상","","","","","033-765-0999","0","","강원특별자치도 원주시 판부면 서곡리 ****-*","강원특별자치도 원주시 판부면 백운정윗길 **","26402","화이트클라우드","2022-04-28 18:08:03","I","2023-06-13 00:00:00","","283077.140226698","421171.078036202","동물위탁관리업","동물위탁관리업","000","0",
"84","동물위탁관리업","02_03_10_P","4191000","419000004820210034","2021-11-04","","01","영업/정상","0000","정상","","","","","033-748-2662","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 양지로 **, 오썸파크 ***호 (반곡동)","26465","라라펍","2022-04-28 18:08:05","I","2023-06-13 00:00:00","","286882.134009462","425165.486704147","동물위탁관리업","동물위탁관리업","000","0",
"85","동물위탁관리업","02_03_10_P","4191000","419000004820210040","2021-12-15","","01","영업/정상","0000","정상","","","","","033-745-6685","0","","강원특별자치도 원주시 일산동 ***-**","강원특별자치도 원주시 천사로 ***(일산동)","26425","강아지집","2024-12-23 08:59:43","U","2024-12-25 02:40:00","","283318.086053561","427841.665386195","동물위탁관리업","동물위탁관리업","000","0",
"86","동물위탁관리업","02_03_10_P","4191000","419000004820190012","2019-08-20","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 봉화로 ** (단계동)","26423","리틀마이펫","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","282260.874465777","427936.281672885","동물위탁관리업","동물위탁관리업","000","0",
"87","동물위탁관리업","02_03_10_P","4191000","419000004820220001","2022-01-14","","01","영업/정상","0000","정상","","","","","031-771-3440","0","","강원특별자치도 원주시 지정면 판대리 ***-*","강원특별자치도 원주시 지정면 지정로 ****","26357","비로소","2024-12-06 14:21:21","U","2024-12-08 02:40:00","","269366.723810148","432197.116529113","동물위탁관리업","동물위탁관리업","L00","0",
"88","동물위탁관리업","02_03_10_P","4191000","419000004820230003","2023-03-10","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ***-**","강원특별자치도 원주시 단관공원길 **-*, *층 (단구동)","26400","하루Dog(달이와 나나의 하루)","2023-03-10 09:24:55","I","2023-06-13 00:00:00","","284782.91116362","424211.318913734","동물위탁관리업","동물위탁관리업","000","0",
"89","동물위탁관리업","02_03_10_P","4191000","419000004820230006","2023-05-11","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ***-*","강원특별자치도 원주시 오성마을길 **-** (단구동)","26400","JUST DOG","2024-06-13 19:38:47","U","2024-06-15 02:40:00","","","","동물위탁관리업","동물위탁관리업","000","0",
"90","동물위탁관리업","02_03_10_P","4191000","419000004820230007","2023-06-01","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ***-*","강원특별자치도 원주시 봉대길 ** (반곡동)","26463","저스트도그 반곡점","2023-06-01 14:55:45","I","2023-06-13 00:00:00","","288158.25788624","425928.830296446","동물위탁관리업","동물위탁관리업","000","0",
"91","동물위탁관리업","02_03_10_P","4191000","419000004820220005","2022-03-10","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 보통리 ***-*","강원특별자치도 원주시 지정면 작압길 **-**","26356","멍품 애견교육센터","2025-07-23 13:32:58","U","2025-07-25 02:40:00","","276792.769939382","427312.472793028","동물위탁관리업","동물위탁관리업","000","0",
"92","동물위탁관리업","02_03_10_P","4191000","419000004820220009","2022-04-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ****-** 동보 노빌리티타워 골드","강원특별자치도 원주시 서원대로 ***, 동보 노빌리티타워 골드 ***,***호 (단구동)","26485","까끄까","2024-07-12 14:25:29","U","2024-07-14 02:40:00","","284326.406264379","425591.798715681","동물위탁관리업","동물위탁관리업","000","0",
"93","동물위탁관리업","02_03_10_P","4191000","419000004820220014","2022-09-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 판부면 서곡리 ****-*","강원특별자치도 원주시 판부면 백운정길 **","26402","젠틀독","2022-09-28 09:08:22","I","2023-06-13 00:00:00","","282662.165004319","422243.333118579","동물위탁관리업","동물위탁관리업","000","0",
"94","동물위탁관리업","02_03_10_P","4191000","419000004820220015","2022-10-14","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****","강원특별자치도 원주시 반곡길 **, ***호 (반곡동)","26457","올라독","2022-10-14 10:04:41","I","2023-06-13 00:00:00","","285529.052657249","426697.018904925","동물위탁관리업","동물위탁관리업","000","0",
"95","동물위탁관리업","02_03_10_P","4191000","419100004820240006","2024-07-03","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 명륜동 *** 대성현대아파트","강원특별자치도 원주시 향교길 **, 대성현대아파트 ***호 (명륜동)","26441","뽀미네 놀다올개","2024-07-03 16:05:41","I","2024-07-06 00:13:55","","284132.141987679","426812.624137424","동물위탁관리업","동물위탁관리업","000","0",
"96","동물위탁관리업","02_03_10_P","4191000","419100004820240007","2024-07-15","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 소초면 흥양리 산 ***","강원특별자치도 원주시 소초면 범골길 **-**, *층","26310","몽몽정원","2024-07-15 18:03:44","I","2024-07-17 00:13:46","","","","동물위탁관리업","동물위탁관리업","000","0",
"97","동물위탁관리업","02_03_10_P","4191000","419100004820240008","2024-07-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ***-* 세경*차아파트","강원특별자치도 원주시 백간길 **, 세경*차아파트, 상가*층 ***호 (단계동)","26410","르브쑝","2024-07-16 11:00:51","I","2024-07-18 00:13:45","","282350.250504186","428239.899901682","동물위탁관리업","동물위탁관리업","000","0",
"98","동물위탁관리업","02_03_10_P","4191000","419100004820240009","2024-07-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 가곡리 ***-**","강원특별자치도 원주시 지정면 지래울로 ***-*, *층","26355","오독오독 반려견유치원","2024-07-16 17:48:10","I","2024-07-18 00:13:45","","","","동물위탁관리업","동물위탁관리업","000","0",
"99","동물위탁관리업","02_03_10_P","4191000","419100004820240004","2024-05-24","","01","영업/정상","0000","정상","","","","","070-4369-8160","0","","강원특별자치도 원주시 관설동 ****-*","강원특별자치도 원주시 시청로 ***-*, *층 (관설동)","26472","DD까페","2024-11-29 18:41:07","U","2024-12-01 02:40:00","","285062.673890963","424363.352388597","동물위탁관리업","동물위탁관리업","000","0",
"100","동물위탁관리업","02_03_10_P","4191000","419100004820240005","2024-05-27","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 행구동 ****","강원특별자치도 원주시 오리현길 ***, *층 (행구동)","26456","멍친카페","2024-05-27 15:24:57","I","2024-05-29 00:14:27","","287637.009275429","426490.043068437","동물위탁관리업","동물위탁관리업","000","0",
"101","동물위탁관리업","02_03_10_P","4191000","419100004820240001","2024-01-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 양지로 **, ***호 (반곡동)","26465","애견유치원 품다","2025-09-09 15:26:44","U","2025-09-11 02:40:00","","286834.662235453","425172.111221351","동물위탁관리업","동물위탁관리업","000","0",
"102","동물위탁관리업","02_03_10_P","4191000","419100004820240003","2024-02-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ***-**","강원특별자치도 원주시 무실로 ***, *층 (단계동)","26476","포테이토 독","2024-02-29 11:33:45","I","2024-03-02 00:15:41","","282809.845","426561.095","동물위탁관리업","동물위탁관리업","000","0",
"103","동물위탁관리업","02_03_10_P","4191000","419100004820250009","2025-09-10","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 관설동 ****-*","강원특별자치도 원주시 라옹정길 **, *층 *호 (관설동)","26471","동물보육원 원주지부","2025-09-10 16:31:16","I","2025-09-12 00:20:11","","285081.4277543","424728.153672923","동물위탁관리업","동물위탁관리업","000","0",
"104","동물위탁관리업","02_03_10_P","4191000","419100004820250008","2025-06-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 소초면 평장리 ***","강원특별자치도 원주시 소초면 현촌길 **-*","26305","봄이야 놀자","2025-06-23 11:24:26","I","2025-06-25 00:20:02","","288136.247255646","436374.687546084","동물위탁관리업","동물위탁관리업","000","0",
"105","동물위탁관리업","02_03_10_P","4191000","419100004820250002","2025-03-12","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 명륜동 ***-* 동보노빌리티","강원특별자치도 원주시 시청로 ***, 동보노빌리티 상가동 ***호 (명륜동)","26482","꽃스럽개","2025-03-12 17:26:38","I","2025-03-14 00:10:54","","283098.428572328","425138.619272093","동물위탁관리업","동물위탁관리업","000","0",
"106","동물위탁관리업","02_03_10_P","4191000","419100004820250006","2025-05-01","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 태장동 ****-*","강원특별자치도 원주시 북원로 ****, *~*층 (태장동)","26320","스카이개슬","2025-05-01 14:24:59","I","2025-05-03 00:20:28","","283800.874331525","431386.552129959","동물위탁관리업","동물위탁관리업","000","0",
"107","동물위탁관리업","02_03_10_P","4191000","419100004820250007","2025-05-01","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 가곡리 ****-*","강원특별자치도 원주시 지정면 신지정로 ***-**, 지하*층","26354","소중하개 펫살롱","2025-05-01 14:43:14","I","2025-05-03 00:20:28","","277833.36964963","430516.821998185","동물위탁관리업","동물위탁관리업","000","0",
"108","동물위탁관리업","02_03_10_P","4191000","419100004820250003","2025-03-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 가곡리 **** 롯데캐슬 더퍼스트 아파트 상가동","강원특별자치도 원주시 지정면 가곡로 **-*, 롯데캐슬 더퍼스트 아파트 상가동 상가동 ***호","26352","도기봉봉","2025-03-31 13:19:13","I","2025-04-02 00:10:23","","277820.161037971","431037.196970703","동물위탁관리업","동물위탁관리업","000","0",
"109","동물위탁관리업","02_03_10_P","4191000","419100004820250004","2025-03-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 명륜동 *** 더샵원주센트럴파크*단지","강원특별자치도 원주시 서원대로 ***, 상가동 ***호 (명륜동, 더샵원주센트럴파크*단지)","26479","바나개 애견유치원 호텔","2025-03-31 13:49:17","I","2025-04-02 00:10:23","","283137.103926732","426541.007582135","동물위탁관리업","동물위탁관리업","000","0",
"110","동물위탁관리업","02_03_10_P","4191000","419100004820250005","2025-04-08","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 지정면 간현리 ***-*","강원특별자치도 원주시 지정면 간현로***번길 **","26359","해피멍스","2025-08-19 16:04:46","U","2025-08-21 02:40:00","","274087.404495811","430061.563716281","동물위탁관리업","동물위탁관리업","000","0",
"111","동물위탁관리업","02_03_10_P","4191000","419100004820230009","2023-12-14","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 문막읍 동화리 ****-**","강원특별자치도 원주시 문막읍 세오름길 *, *층","26363","댕댕이 호텔","2023-12-14 10:55:44","I","2023-12-16 00:16:47","","273472.850849289","425727.505611011","동물위탁관리업","동물위탁관리업","000","0",
"112","동물위탁관리업","02_03_10_P","4191000","419100004820230010","2023-12-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 반곡동 ****-**","강원특별자치도 원주시 버들만이길 *-*, *층 (반곡동)","26466","바우하우스 스튜디오","2024-05-27 16:33:37","U","2024-05-29 02:40:00","","286229.408694837","424616.647546019","동물위탁관리업","동물위탁관리업","000","0",
"113","동물위탁관리업","02_03_10_P","4191000","419100004820230007","2023-09-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 문막읍 건등리 ****-*","강원특별자치도 원주시 문막읍 건등로 **-**, *층","26370","나와놀개","2023-09-18 10:05:16","I","2023-09-20 00:18:00","","272554.354062083","423615.48383242","동물위탁관리업","동물위탁관리업","000","0",
"114","동물위탁관리업","02_03_10_P","4191000","419100004820230008","2023-12-04","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단계동 ***-**","강원특별자치도 원주시 한지공원길 *** (단계동)","26476","포즈티브","2023-12-04 17:31:11","I","2023-12-06 00:17:03","","282722.677947267","426488.558316566","동물위탁관리업","동물위탁관리업","000","0",
"115","동물위탁관리업","02_03_10_P","4191000","419100004820240019","2024-12-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 명륜동 ***-*","강원특별자치도 원주시 남원로 ***, *층 (명륜동)","26441","댕포유","2025-06-23 09:28:57","U","2025-06-25 02:40:00","","284093.646797663","426487.620702396","동물위탁관리업","동물위탁관리업","000","0",
"116","동물위탁관리업","02_03_10_P","4191000","419100004820240016","2024-11-26","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 판부면 서곡리 ****-*","강원특별자치도 원주시 판부면 매봉길 *","26399","멍실장","2024-11-26 14:14:19","I","2024-11-28 00:11:52","","283436.867972692","424827.145850451","동물위탁관리업","동물위탁관리업","000","0",
"117","동물위탁관리업","02_03_10_P","4191000","419100004820240017","2024-11-26","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ***-**","강원특별자치도 원주시 우러리길 **, *층 (단구동)","26400","뚜랑이네 놀이방","2024-11-26 17:59:43","I","2024-11-28 00:11:52","","284750.842744024","424043.040405274","동물위탁관리업","동물위탁관리업","000","0",
"118","동물위탁관리업","02_03_10_P","4191000","419100004820250001","2025-01-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 행구동 ***","강원특별자치도 원주시 행구로 ***, *층 (행구동)","26455","컴투펫 위탁보호센터 강원원주점","2025-01-31 14:16:59","I","2025-02-02 00:11:09","","289108.131778362","427453.666172006","동물위탁관리업","동물위탁관리업","L00","0",
"119","동물위탁관리업","02_03_10_P","4191000","419100004820240018","2024-12-10","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 원주시 단구동 ***-*","강원특별자치도 원주시 우러리길 **-*, *층 (단구동)","26400","커들리 독","2024-12-10 19:19:34","I","2024-12-12 00:11:51","","284702.187714379","423950.882031756","동물위탁관리업","동물위탁관리업","000","0",
"120","동물위탁관리업","02_03_10_P","4191000","419000004820210021","2021-05-31","","03","폐업","0002","폐업","2023-06-19","","","","","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 늘품로 *, ***호 (단구동)","26486","윤스펫","2023-06-19 15:23:45","U","2023-06-21 02:40:00","","284052.828677105","424707.963702758","동물위탁관리업","동물위탁관리업","000","0",
"121","동물위탁관리업","02_03_10_P","4191000","419000004820180003","2018-05-02","","03","폐업","0002","폐업","2022-05-19","","","","033-761-8066","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 치악로 **** (단구동)","26452","와우펫마트","2023-01-16 10:46:15","I","2023-06-13 00:00:00","","285659.611814967","424561.686913321","동물위탁관리업","동물위탁관리업","000","0",
"122","동물위탁관리업","02_03_10_P","4191000","419000004820180017","2018-08-24","","03","폐업","0002","폐업","2020-06-05","","","","033-731-8788","0","","강원특별자치도 원주시 무실동 ***-*","강원특별자치도 원주시 로아노크로 ** (무실동)","26383","펫타운애견카페","2022-04-28 18:08:00","I","2023-06-13 00:00:00","","281962.138873963","427068.792999864","동물위탁관리업","동물위탁관리업","000","0",
"123","동물위탁관리업","02_03_10_P","4191000","419000004820180024","2018-10-04","","03","폐업","0002","폐업","2021-11-01","","","","0337456685","0","","강원특별자치도 원주시 일산동 ***-**","강원특별자치도 원주시 천사로 ***, *층 (일산동)","26425","강아지집","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","283318.086053561","427841.665386195","동물위탁관리업","동물위탁관리업","000","0",
"124","동물위탁관리업","02_03_10_P","4191000","419000004820190003","2019-03-26","","03","폐업","0002","폐업","2021-12-31","","","","033-743-8119","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 봄마중길 *-*, *층 (반곡동)","26465","패밀리 동물병원","2022-04-28 18:08:01","I","2023-06-13 00:00:00","","286899.45894964","425286.750066293","동물위탁관리업","동물위탁관리업","000","0",
"125","동물위탁관리업","02_03_10_P","4191000","419000004820190018","2019-09-06","","03","폐업","0002","폐업","2024-06-24","","","","033-764-0075","0","","강원특별자치도 원주시 명륜동 ***-*","강원특별자치도 원주시 무실로 ***-** (명륜동)","26447","야옹아 멍멍해봐","2024-06-25 11:01:16","U","2024-06-27 02:40:00","","283155.069831016","426817.088801982","동물위탁관리업","동물위탁관리업","000","0",
"126","동물위탁관리업","02_03_10_P","4191000","419000004820190020","2019-12-13","","03","폐업","0002","폐업","2020-10-07","","","","033-764-1479","0","","강원특별자치도 원주시 판부면 서곡리 ****-**","강원특별자치도 원주시 판부면 매봉길 **-*, *층","26399","아늑한 애견호텔 멍냥이빵집","2022-04-28 18:08:02","I","2023-06-13 00:00:00","","283560.684430849","424734.706537409","동물위탁관리업","동물위탁관리업","000","0",
"127","동물위탁관리업","02_03_10_P","4191000","419000004820200002","2020-01-03","","03","폐업","0002","폐업","2021-12-15","","","","","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 샘둔지길 **, *층 (단계동)","26424","도그랑놀러왈","2022-04-28 18:08:02","I","2023-06-13 00:00:00","","282866.527093034","427607.41601903","동물위탁관리업","동물위탁관리업","000","0",
"128","동물위탁관리업","02_03_10_P","4191000","419000004820200007","2020-01-30","","03","폐업","0002","폐업","2021-11-10","","","","033-748-8275","0","","강원특별자치도 원주시 단계동 ****-*","강원특별자치도 원주시 봉화서부로 ** (단계동)","26378","다솜동물병원","2022-04-28 18:08:02","I","2023-06-13 00:00:00","","281342.95355499","428677.635968351","동물위탁관리업","동물위탁관리업","000","0",
"129","동물위탁관리업","02_03_10_P","4191000","419000004820200023","2020-07-29","","03","폐업","0002","폐업","2024-10-18","","","","","0","","강원특별자치도 원주시 판부면 금대리 ***-*","강원특별자치도 원주시 판부면 치악로 ****","26504","펫타운","2024-12-17 10:24:01","U","2024-12-19 02:40:00","","288145.265874588","421168.917637481","동물위탁관리업","동물위탁관리업","000","0",
"130","동물위탁관리업","02_03_10_P","4191000","419000004820200031","2020-11-26","","03","폐업","0002","폐업","2024-12-31","","","","","0","","강원특별자치도 원주시 학성동 ***-**","강원특별자치도 원주시 강변로 *** (학성동)","26332","까페 아지트","2024-12-31 10:22:40","U","2025-01-03 02:40:00","","284174.674967166","428696.601690687","동물위탁관리업","동물위탁관리업","000","0",
"131","동물위탁관리업","02_03_10_P","4191000","419000004820210007","2021-03-10","","03","폐업","0002","폐업","2024-11-27","","","","033-744-6915","0","","강원특별자치도 원주시 학성동 ***-*","강원특별자치도 원주시 정지길 ***-* (학성동)","26332","퍼피랜드","2024-12-05 17:57:45","U","2024-12-07 02:40:00","","283984.44984842","428556.391308326","동물위탁관리업","동물위탁관리업","000","0",
"132","동물위탁관리업","02_03_10_P","4191000","419000004820210014","2021-04-16","","03","폐업","0002","폐업","2024-02-01","","","","033-765-7707","0","","강원특별자치도 원주시 판부면 서곡리 ****-*","강원특별자치도 원주시 판부면 매봉길 **-*","26399","PET TERRY 펫 테리","2024-02-01 18:02:54","U","2024-02-03 02:40:00","","283716.937700967","424687.416231954","동물위탁관리업","동물위탁관리업","000","0",
"133","동물위탁관리업","02_03_10_P","4191000","419000004820210032","2019-06-20","","03","폐업","0002","폐업","2021-11-02","","","","","0","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 무실본동길 *(무실동)","26477","미스터앤미세스멍","2022-04-28 18:08:05","I","2023-06-13 00:00:00","","282536.668575739","426588.471459155","동물위탁관리업","동물위탁관리업","000","0",
"134","동물위탁관리업","02_03_10_P","4191000","419000004820230001","2023-02-24","","03","폐업","0002","폐업","2024-01-15","","","","","0","","강원특별자치도 원주시 봉산동 ****","강원특별자치도 원주시 삼광*길 *, *층 (봉산동)","26331","살랑더테일","2024-01-15 16:59:41","U","2024-01-18 02:40:00","","285497.737098558","427162.015816276","동물위탁관리업","동물위탁관리업","000","0",
"135","동물위탁관리업","02_03_10_P","4191000","419000004820230002","2023-02-27","","03","폐업","0002","폐업","2023-12-29","","","","","0","","강원특별자치도 원주시 명륜동 ***-*","강원특별자치도 원주시 남원로***번길 *-*, *층 (명륜동)","26482","몽보드레","2023-12-29 16:50:45","U","2023-12-31 02:40:00","","283436.90180445","425400.991603704","동물위탁관리업","동물위탁관리업","000","0",
"136","동물위탁관리업","02_03_10_P","4191000","419000004820230004","2023-04-24","","03","폐업","0002","폐업","2024-03-22","","","","","0","","강원특별자치도 원주시 반곡동 ****-*","강원특별자치도 원주시 건강로 **, *층 ***호 (반곡동)","26464","펫크닉","2024-03-22 14:52:56","U","2024-03-24 02:40:00","","287485.067730027","425268.363393899","동물위탁관리업","동물위탁관리업","000","0",
"137","동물위탁관리업","02_03_10_P","4191000","419000004820230005","2023-05-10","","03","폐업","0002","폐업","2024-12-31","","","","","0","","강원특별자치도 원주시 지정면 간현리 ***-*","강원특별자치도 원주시 지정면 간현로***번길 **","26359","딩굴댕굴","2025-01-03 14:45:53","U","2025-01-05 02:40:00","","274087.404495811","430061.563716281","동물위탁관리업","동물위탁관리업","000","0",
"138","동물위탁관리업","02_03_10_P","4191000","419000004820220010","2018-05-02","","03","폐업","0002","폐업","2022-05-19","","","","","","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 치악로 ****(단구동)","26452","와우 펫 마트","2022-05-19 17:01:22","I","2023-06-13 00:00:00","","285659.611814967","424561.686913321","동물위탁관리업","동물위탁관리업","000","0",
"139","동물위탁관리업","02_03_10_P","4191000","419000004820220011","2022-07-07","","03","폐업","0002","폐업","2023-05-11","","","","","0","","강원특별자치도 원주시 행구동 ****-*","강원특별자치도 원주시 행구로 ***, *층 (행구동)","26454","JUST DOG","2023-05-11 14:45:41","I","2023-06-13 00:00:00","","288130.410507932","427343.517100397","동물위탁관리업","동물위탁관리업","000","0",
