"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"58","영화제작업","03_13_05_P","4201000","CDFF5211012021000001","2016-02-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 홍제동 **-*","강원특별자치도 강릉시 경강로 ****, *층 (홍제동)","25537","(주)바다엔터테인먼트","2021-05-06 10:18:38","I","2023-06-13 00:00:00","","365926.001282279","473393.202691053","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20160225","",
"59","영화제작업","03_13_05_P","4201000","CDFF5211012021000002","2021-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 견소동 *** 견소동 한신아파트","강원특별자치도 강릉시 경강로****번길 *, ***동 ***호 (견소동, 견소동 한신아파트)","25560","스튜디오 준","2021-06-07 16:09:01","I","2023-06-13 00:00:00","","370701.194943935","476421.570092408","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210607","",
"60","영화제작업","03_13_05_P","4201000","CDFF5211012024000001","2024-02-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 연곡면 영진리 *** 영진 코아루비치테라스 ***호","강원특별자치도 강릉시 연곡면 홍질목길 **, ***호 (영진 코아루비치테라스)","25430","주식회사 뜨로리","2024-02-21 17:28:33","I","2024-02-23 00:15:48","","362171.473487487","486683.594839636","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20240221","",
"61","영화제작업","03_13_05_P","4201000","CDFF5211012023000003","2023-11-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 강동면 정동진리 **-* *층","강원특별자치도 강릉시 강동면 헌화로 ***, *층","25631","영화로운(EASTCINE)","2023-11-15 14:58:33","I","2023-11-17 00:17:20","","379850.23017369","466738.809367093","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20231115","",
"62","영화제작업","03_13_05_P","4201000","CDFF5211012025000001","2025-01-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 명주동 **","강원특별자치도 강릉시 명주로 *, *층 (명주동)","25534","주식회사 아타스테","2025-01-09 09:22:56","I","2025-01-11 00:11:16","","366623.157164222","473732.607575907","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20250109","",
"63","영화제작업","03_13_05_P","4231000","CDFF5211012020000001","2020-01-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 동명동 ***-**","강원특별자치도 속초시 번영로***번길 ** (동명동)","24828","오리진 무비먼트","2020-01-30 15:34:43","I","2023-06-13 00:00:00","","338938.818160268","524142.116905433","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20200130","",
"64","영화제작업","03_13_05_P","4231000","CDFF5211012021000001","2021-05-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 밤골*길 *-*, *층 (교동)","24862","빛나는 날들","2023-05-23 15:38:18","I","2023-06-13 00:00:00","","337219.235713926","523105.582294421","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210503","",
"65","영화제작업","03_13_05_P","4251000","CDFF5211012018000001","2015-04-24","","01","영업/정상","13","영업중","","","","","02-2222-7841","","","강원특별자치도 홍천군 서면 팔봉리 ****-*","강원특별자치도 홍천군 서면 한치골길 ***","25102","(주)대명코퍼레이션","2018-07-31 20:32:06","I","2023-06-13 00:00:00","","260030.280736472","460691.714032464","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20150424","",
"66","영화제작업","03_13_05_P","4251000","CDFF5211012024000001","2020-07-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 ***-* 청솔아파트","강원특별자치도 홍천군 홍천읍 연봉서로 **, ***동 ***호 (청솔아파트)","25144","할머니가 들려주는 이야기","2024-02-27 16:50:12","I","2024-02-29 00:15:52","","277080.076625499","464539.609705815","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20200709","",
"67","영화제작업","03_13_05_P","4251000","CDFF5211012025000001","2025-02-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 ***-* 청솔아파트","강원특별자치도 홍천군 홍천읍 연봉서로 **, ***동 *층 ***호 (청솔아파트)","25144","산","2025-02-26 13:18:44","I","2025-02-28 00:10:36","","277080.076625499","464539.609705815","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20250226","",
"68","영화제작업","03_13_05_P","4261000","CDFF5211012013000001","2013-03-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 서원면 석화리 산 **-*","","","(주) 제이","2023-09-06 17:32:28","U","2023-09-08 02:40:00","","","","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20130315","",
"69","영화제작업","03_13_05_P","4261000","CDFF5211012025000001","2025-03-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 서원면 옥계리 **-*","강원특별자치도 횡성군 서원면 신평석화로 **","25202","오스카영상촬영소 앤 베이커리","2025-03-28 15:30:54","I","2025-03-30 00:10:22","","276806.24954787","434546.145974097","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20250328","",
"70","영화제작업","03_13_05_P","4271000","CDFF5211012023000001","2022-08-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 영월읍 영흥리 **** 영월 코아루 에듀타운","강원특별자치도 영월군 영월읍 봉래산로 ***, 상가동 ***호 (영월 코아루 에듀타운)","26228","유한책임회사 느루","2024-02-15 10:25:00","U","2024-02-17 02:40:00","","330820.362955883","411123.992924149","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220804","",
"71","영화제작업","03_13_05_P","4291000","CDFF5211012016000001","2016-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 정선읍 덕우리 ***","강원특별자치도 정선군 정선읍 소금강로 *","26124","산들강에","2016-08-22 16:32:15","I","2023-06-13 00:00:00","","352317.77147084","429496.139214045","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20160607","",
"72","영화제작업","03_13_05_P","4291000","CDFF5211012024000001","2024-11-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 정선읍 덕우리 *","강원특별자치도 정선군 정선읍 덕산기길 ***","26123","영화사 푸른별","2024-11-27 16:21:46","I","2024-11-29 00:11:59","","355278.91378194","431955.364355514","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20241127","",
"73","영화제작업","03_13_05_P","4301000","CDFF5211012025000001","2013-12-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 자등리 ****-*","강원특별자치도 철원군 서면 자등로 ***, *층","24062","주식회사 표범영화사","2025-06-16 10:23:33","I","2025-06-18 00:20:02","","235605.397488131","516553.376256166","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20131213","",
"74","영화제작업","03_13_05_P","4311000","CDFF5211012022000001","2022-04-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 상서면 다목리 ***","강원특별자치도 화천군 상서면 다파로 ***-***","24104","극단 산해진미","2022-04-25 16:49:19","I","2023-06-13 00:00:00","","249649.5435055","518154.52435391","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220425","",
"75","영화제작업","03_13_05_P","4311000","CDFF5211012025000001","2025-02-14","","01","영업/정상","13","영업중","","","","","033-441-0340","","","강원특별자치도 화천군 하남면 서오지리 ***","강원특별자치도 화천군 하남면 영서로 ****-**","24147","엠에스엔터테인먼트","2025-02-14 10:16:00","I","2025-02-16 00:11:28","","255841.580617957","505680.133538449","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20250214","",
"76","영화제작업","03_13_05_P","4331000","CDFF5211012020000001","2020-02-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 서화면 서화리 ***-**","강원특별자치도 인제군 서화면 서화길 **-**","24600","주식회사 마을영화100","2020-02-26 13:18:26","I","2023-06-13 00:00:00","","305667.86931545","528331.001849421","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20200226","",
"77","영화제작업","03_13_05_P","4331000","CDFF5211012022000001","2022-05-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 서화면 서화리 ***-**","강원특별자치도 인제군 서화면 서화길 **-**","24600","마을극장 DMZ","2022-05-13 10:33:14","I","2023-06-13 00:00:00","","305667.86931545","528331.001849421","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220513","",
"78","영화제작업","03_13_05_P","4351000","CDFF5211012018000001","2008-10-07","","01","영업/정상","13","영업중","","","","","02-3446-0303","","","강원특별자치도 양양군 현남면 시변리 **-**","강원특별자치도 양양군 현남면 새나루길 *-*","25053","㈜스튜디오블루","2018-10-24 09:25:35","I","2023-06-13 00:00:00","","354723.577474941","498033.919991235","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20081007","",
"79","영화제작업","03_13_05_P","4351000","CDFF5211012020000001","2020-07-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 월리 ***-* 명지푸르미아파트","강원특별자치도 양양군 양양읍 남대천로 **-**, ***동 ****호 (명지푸르미아파트)","25032","데이나이트컴퍼니","2020-07-24 13:00:18","I","2023-06-13 00:00:00","","341793.156486262","507902.353083881","영화제작업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20200724","",
