"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"58","영화상영업","03_13_03_P","4321000","CDFF5211042018000001","2018-01-26","","01","영업/정상","13","영업중","","","","","033-482-9612","","","강원특별자치도 양구군 양구읍 상리 353-1","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 양구문예회관(작은영화관)2층","24521","정중앙시네마","2022-08-31 16:28:24","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20180126","",
"59","영화상영업","03_13_03_P","4321000","CDFF5211042022000001","2022-08-31","","01","영업/정상","13","영업중","","","","","033-482-9612","","","강원특별자치도 양구군 양구읍 상리 353-1 정중앙시네마","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 정중앙시네마 2층","24521","정중앙 시네마","2022-08-31 22:44:04","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220831","",
"60","영화상영업","03_13_03_P","4331000","CDFF5211042018000001","2018-09-12","","01","영업/정상","13","영업중","","","","","033-460-8952","","","강원특별자치도 인제군 인제읍 남북리 388 하늘내린센터","강원특별자치도 인제군 인제읍 비봉로44번길 100, 하늘내린센터","24624","CGV인제","2019-01-03 09:41:48","I","2023-06-13 00:00:00","","302196.86161156","507078.279113904","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20180912","",
"61","영화상영업","03_13_03_P","4331000","CDFF5211042022000001","2022-01-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 북면 원통리 459-4","강원특별자치도 인제군 북면 금강로11번길 19","24621","원통영화관","2022-02-16 10:04:40","I","2023-06-13 00:00:00","","305746.21847538","513717.959714238","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220124","",
"62","영화상영업","03_13_03_P","4331000","CDFF5211042022000002","2022-08-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 서화면 서화리 659-12","강원특별자치도 인제군 서화면 서화길 13-17","24600","마을극장 DMZ","2022-08-09 16:00:37","I","2023-06-13 00:00:00","","305667.86931545","528331.001849421","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20220809","",
"63","영화상영업","03_13_03_P","4331000","CDFF5211042023000001","2023-01-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 인제읍 남북리 388 하늘내린센터","강원특별자치도 인제군 인제읍 비봉로44번길 100, 하늘내린센터","24624","재단법인 인제군문화재단","2023-01-31 09:47:14","I","2023-06-13 00:00:00","","302196.86161156","507078.279113904","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20230131","",
"64","영화상영업","03_13_03_P","4341000","CDFF5211042021000001","2021-10-21","","01","영업/정상","13","영업중","","","","","033-680-3366","","","강원특별자치도 고성군 간성읍 신안리 146-3 달홀문화센터","강원특별자치도 고성군 간성읍 수성로 3, 달홀문화센터 2층","24734","달홀영화관","2021-12-28 10:19:54","I","2023-06-13 00:00:00","","328732.954577457","542805.047260639","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20211021","",
"65","영화상영업","03_13_03_P","4351000","CDFF5211042019000001","2019-05-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 남문리 210-36","강원특별자치도 양양군 양양읍 일출로 570, 3,4층","25030","재단법인 양양문화재단","2021-01-11 15:35:08","I","2023-06-13 00:00:00","","342475.439522498","509199.918565099","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20190531","",
"66","영화상영업","03_13_03_P","4351000","CDFF5211042021000001","2021-01-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 월리 449-1 명지푸르미아파트","강원특별자치도 양양군 양양읍 남대천로 99-14, 102동 1401호 (명지푸르미아파트)","25032","데이 나이트 컴퍼니","2021-01-14 11:22:22","I","2023-06-13 00:00:00","","341793.156486262","507902.353083881","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210113","",
"67","영화상영업","03_13_03_P","4351000","CDFF5211042021000002","2021-03-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 오산리 23-4 대명쏠비치호텔&리조트","강원특별자치도 양양군 손양면 선사유적로 678, 대명쏠비치호텔&리조트","25042","(주)소노인터내셔널","2025-05-09 10:15:35","U","2025-05-11 02:40:00","","346081.821183714","510801.113602134","영화상영업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20210330","",
