"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"56","공연장","03_06_01_P","4261000","CDFE1230001998000001","1998-04-08","","03","폐업","03","폐업","2017-12-12","","","","3403000","","225-834","강원특별자치도 횡성군 둔내면 두원리 204","강원특별자치도 횡성군 둔내면 고원로 451","225-834","웰리힐리소극장","2017-12-21 14:48:57","I","2023-06-13 00:00:00","","310506.755038668","443916.785022628","공연장","공연장","","1","기타","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"57","공연장","03_06_01_P","4261000","CDFE1230002012000001","2012-02-24","","03","폐업","03","폐업","2018-01-23","","","","0333405972","","225-808","강원특별자치도 횡성군 횡성읍 읍하리 191-1","강원특별자치도 횡성군 횡성읍 횡성로 371","225-808","횡성문화관","2018-01-26 11:46:14","I","2023-06-13 00:00:00","","286952.510132655","443159.181340829","공연장","공연장","일반상업지역","1","기타","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"58","공연장","03_06_01_P","4261000","CDFE1230002014000001","2014-03-25","","01","영업/정상","13","영업중","","","","","033-340-5950","","225-808","강원특별자치도 횡성군 횡성읍 읍하리 239","강원특별자치도 횡성군 횡성읍 문예로 75","225-808","횡성문화예술회관","2020-01-22 15:18:12","I","2023-06-13 00:00:00","","286008.282334348","443302.209901353","공연장","공연장","","3","","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"59","공연장","03_06_01_P","4261000","CDFE1230002018000001","2018-01-29","","01","영업/정상","13","영업중","","","","","033-343-2271","","","강원특별자치도 횡성군 횡성읍 읍하리 281-1","강원특별자치도 횡성군 횡성읍 앞들서3로 6, 1층","25236","횡성문화원 발표회장","2023-12-22 17:37:13","U","2023-12-24 02:40:00","","","","공연장","공연장","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"60","공연장","03_06_01_P","4261000","CDFE1230002016000001","2016-12-20","2019-12-31","04","취소/말소/만료/정지/중지","31","등록취소","","","","","033-340-5950","","","강원특별자치도 횡성군 횡성읍 읍하리 260","강원특별자치도 횡성군 횡성읍 문예로 75 (횡성문화체육공원)","25236","횡성문화예술회관 소극장","2020-01-10 09:50:37","I","2023-06-13 00:00:00","","286232.868933281","443449.355741223","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"61","공연장","03_06_01_P","4271000","CDFE1230002003000001","2003-01-09","","01","영업/정상","13","영업중","","","","","033-375-6353","","230-801","강원특별자치도 영월군 영월읍 영흥리 961","강원특별자치도 영월군 영월읍 단종로 24 (문화예술회관)","230-805","영월군 문화예술회관","2021-01-08 15:52:26","I","2023-06-13 00:00:00","","330308.36351775","410365.098922937","공연장","공연장","주거지역","5","주택가주변","","","문화시설","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"62","공연장","03_06_01_P","4271000","CDFE1230002023000001","2023-10-20","","01","영업/정상","13","영업중","","","","","033-370-2880","","","강원특별자치도 영월군 영월읍 방절리 245-11","강원특별자치도 영월군 영월읍 청령포로 126-3","26226","영월관광센터 아트라운지","2025-05-20 16:02:15","U","2025-05-22 02:40:00","","328366.970340436","409557.620060267","공연장","공연장","주거지역","4","주택가주변","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"63","공연장","03_06_01_P","4281000","CDFE1230002002000001","2002-02-21","","01","영업/정상","13","영업중","","","","","330-2546","","232-809","강원특별자치도 평창군 평창읍 종부리 596-4 문화예술회관","강원특별자치도 평창군 평창읍 문화예술길 51 (문화예술회관)","25377","평창문화예술회관","2025-06-18 10:20:50","U","2025-06-20 02:40:00","","323138.836564912","429774.330692547","공연장","공연장","생산녹지지역","3","아파트지역","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"64","공연장","03_06_01_P","4281000","CDFE1230002010000001","2010-07-07","","01","영업/정상","13","영업중","","","","","033-336-9761","","","강원특별자치도 평창군 대관령면 용산리 213","강원특별자치도 평창군 대관령면 솔봉로 325 (알펜시아콘서트홀)","25351","알펜시아콘서트홀","2025-09-01 14:48:44","U","2025-09-03 02:40:00","","347830.328466815","463012.62053479","공연장","공연장","관리지역","5","기타","","","문화시설","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"65","공연장","03_06_01_P","4281000","CDFE1230002014000001","2014-09-02","","01","영업/정상","13","영업중","","","","","033-336-9765","","","강원특별자치도 평창군 대관령면 용산리 213 알펜시아리조트 뮤직텐트","강원특별자치도 평창군 대관령면 솔봉로 420, 알펜시아리조트 뮤직텐트","25351","대관령 야외공연장","2025-10-22 10:20:18","U","2025-10-25 02:40:00","","347830.328466815","463012.62053479","공연장","공연장","관리지역","1","기타","","","문화시설","1","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"66","공연장","03_06_01_P","4281000","CDFE1230002018000001","2018-06-11","","01","영업/정상","13","영업중","","","","","033-330-2171","","","강원특별자치도 평창군 용평면 장평리 380-2","강원특별자치도 평창군 용평면 갈정지길 7","25315","평창전통민속상설공연장","2019-01-17 09:20:41","I","2023-06-13 00:00:00","","324996.918195135","455048.232504865","공연장","공연장","주거지역","2","결혼예식장주변","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"67","공연장","03_06_01_P","4281000","CDFE1230002018000002","2018-12-18","","01","영업/정상","13","영업중","","","","","330-2746(330-2171)","","","강원특별자치도 평창군 진부면 하진부리 1289-46","강원특별자치도 평창군 진부면 경강로 3554, 평창송어종합공연체험장 1동 2층","25332","평창송어종합공연체험장","2019-01-17 09:21:31","I","2023-06-13 00:00:00","","337346.576571187","459997.618161656","공연장","공연장","자연녹지지역","2","기타","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"68","공연장","03_06_01_P","4291000","CDFE1230002003000001","2003-03-06","","03","폐업","03","폐업","2023-12-31","","","","","","233-901","강원특별자치도 정선군 사북읍 사북리 424","강원특별자치도 정선군 사북읍 하이원길 265 (하이원리조트 3층)","26154","카사시네마","2024-01-19 14:14:11","U","2024-01-21 02:40:00","","361518.513221455","413851.267613498","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"69","공연장","03_06_01_P","4291000","CDFE1230002016000001","2016-07-01","","01","영업/정상","13","영업중","","","","","033-560-3010","","","강원특별자치도 정선군 정선읍 애산리 546","강원특별자치도 정선군 정선읍 애산로 51","26125","아리랑센터","2023-06-08 13:59:47","I","2023-06-13 00:00:00","","347983.891056917","431681.423746928","공연장","공연장","","4","기타","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"70","공연장","03_06_01_P","4291000","CDFE1230002021000001","2021-12-31","","01","영업/정상","13","영업중","","","","","033-560-2567","","","강원특별자치도 정선군 정선읍 봉양리 253-1 문화예술회관","강원특별자치도 정선군 정선읍 봉양3길 17, 정선군문화예술회관","26131","정선군문화예술회관","2021-12-31 08:50:38","I","2023-06-13 00:00:00","","346981.682376078","432202.410454664","공연장","공연장","","4","기타","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"71","공연장","03_06_01_P","4301000","CDFE1230002011000001","2011-07-20","","01","영업/정상","13","영업중","","","","","033-450-5519","","269-842","강원특별자치도 철원군 서면 와수리 562","강원특별자치도 철원군 서면 약수로 3","269-841","화강문화센터 공연장","2021-11-10 17:46:19","I","2023-06-13 00:00:00","","237362.853765533","526979.842147451","공연장","공연장","자연녹지지역","2","기타","","","문화시설","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"72","공연장","03_06_01_P","4311000","CDFE1230002003000001","2003-02-04","","01","영업/정상","13","영업중","","","","","033-440-2573","","209-804","강원특별자치도 화천군 화천읍 하리 84-1","강원특별자치도 화천군 화천읍 상승로 91","209-800","화천문화예술회관","2023-05-02 09:55:06","I","2023-06-13 00:00:00","","261746.630965855","511994.483136227","공연장","공연장","일반주거지역","4","주택가주변","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"73","공연장","03_06_01_P","4311000","CDFE1230002013000001","2013-11-11","","01","영업/정상","13","영업중","","","","","","","209-803","강원특별자치도 화천군 화천읍 신읍리 951-10","강원특별자치도 화천군 화천읍 노신로 274","209-803","문화공간 예술텃밭 텃밭극장","2021-09-03 16:49:16","I","2023-06-13 00:00:00","","261233.298944354","514856.169817819","공연장","공연장","","1","기타","","","문화시설","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"74","공연장","03_06_01_P","4311000","CDFE1230002015000001","2015-12-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 화천읍 신읍리 951-10","강원특별자치도 화천군 화천읍 노신로 274","24113","문화공간 예술텃밭 바깥극장","2021-09-03 16:52:18","I","2023-06-13 00:00:00","","261233.298944354","514856.169817819","공연장","공연장","","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"75","공연장","03_06_01_P","4321000","CDFE1230002016000001","2016-07-25","","01","영업/정상","13","영업중","","","","","033-480-2584","","","강원특별자치도 양구군 양구읍 상리 394-14","강원특별자치도 양구군 양구읍 비봉로73번길 52 (양구문화복지센터)","24521","양구문화복지센터 공연장","2022-10-07 08:33:46","I","2023-06-13 00:00:00","","286252.145920008","512237.930386482","공연장","공연장","자연녹지지역","4","학교정화(상대)","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"76","공연장","03_06_01_P","4321000","CDFE1230002019000001","2019-10-23","","01","영업/정상","13","영업중","","","","","033-480-2584","","","강원특별자치도 양구군 양구읍 상리 353-1","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 양구문예회관","24521","양구문예회관 공연장","2022-10-07 14:10:19","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","공연장","공연장","","3","기타","","","근린생활시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"77","공연장","03_06_01_P","4321000","CDFE1230002022000001","2022-02-28","","01","영업/정상","13","영업중","","","","","033-482-9175","","","강원특별자치도 양구군 양구읍 상리 353-1 정중앙시네마","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 정중앙시네마","24521","양구문예회관 공연장","2022-10-07 14:11:56","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","공연장","공연장","","2","기타","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"78","공연장","03_06_01_P","4331000","CDFE1230002009000001","2009-09-03","","01","영업/정상","13","영업중","","","","","460-8952","","252-805","강원특별자치도 인제군 인제읍 남북리 388","강원특별자치도 인제군 인제읍 비봉로44번길 100","252-800","인제하늘내린센터 대공연장","2023-03-29 16:48:22","I","2023-06-13 00:00:00","","302196.86161156","507078.279113904","공연장","공연장","","5","","","","문화시설","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"79","공연장","03_06_01_P","4341000","CDFE1230002007000002","2007-01-04","","03","폐업","03","폐업","2025-06-27","","","","680-3366","","219-903","강원특별자치도 고성군 거진읍 송포리 634","강원특별자치도 고성군 거진읍 자산천로 240","","고성군문화복지센터 소공연장","2025-07-01 11:11:35","U","2025-07-03 02:40:00","","326759.180290638","549103.599189522","공연장","공연장","일반주거지역","4","기타","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"80","공연장","03_06_01_P","4341000","CDFE1230002003000001","2003-05-14","","01","영업/정상","13","영업중","","","","","681-4146","","219-801","강원특별자치도 고성군 간성읍 하리 27-1","강원특별자치도 고성군 간성읍 간성로 71-7","219-801","고성문화의집","2021-02-04 19:57:05","I","2023-06-13 00:00:00","","328115.668960035","542759.329132853","공연장","공연장","준주거지역","4","학교정화(상대)","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"81","공연장","03_06_01_P","4341000","CDFE1230002007000001","2007-01-04","","01","영업/정상","13","영업중","","","","","680-3366","","219-903","강원특별자치도 고성군 거진읍 송포리 634","강원특별자치도 고성군 거진읍 자산천로 240","","고성군문화복지센터 대공연장","2023-11-16 20:08:01","U","2023-11-18 02:40:00","","326759.180290638","549103.599189522","공연장","공연장","일반주거지역","4","기타","","","문화시설","1","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"82","공연장","03_06_01_P","4351000","CDFE1230002019000001","2019-08-01","","03","폐업","03","폐업","2021-04-12","","","","","","","강원특별자치도 양양군 현북면 중광정리 508 선(공유수면)","강원특별자치도 양양군 현북면 하조대해안길 119, 선(공유수면)","25046","서피비치","2021-04-26 09:32:22","I","2023-06-13 00:00:00","","350671.994711486","504136.22010255","공연장","공연장","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"83","공연장","03_06_01_P","4351000","CDFE1230002006000001","2006-02-06","","01","영업/정상","13","영업중","","","","","033-670-2348","","215-803","강원특별자치도 양양군 양양읍 연창리 203-19","강원특별자치도 양양군 양양읍 일출로 540","215-801","문화복지회관 대공연장","2020-08-28 13:52:21","I","2023-06-13 00:00:00","","342679.992175054","509490.616494924","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
