"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"76","동물병원","02_03_01_P","4191000","419000001020170001","2017-01-31","","01","영업/정상","0000","정상","","","","","033-747-5002","117.97","","강원특별자치도 원주시 지정면 가곡리 1427-2","강원특별자치도 원주시 지정면 신지정로 153-46, 1층","26354","샘마루동물병원","2021-07-27 16:11:54","I","2023-06-13 00:00:00","","277960.040029803","430674.860466119","동물병원","","000","0",
"77","동물병원","02_03_01_P","4191000","419000001020170002","2017-02-14","","01","영업/정상","0000","정상","","","","","033-743-8119","153.44","","강원특별자치도 원주시 반곡동 1875-4","강원특별자치도 원주시 봄마중길 2-4 (반곡동)","26465","패밀리동물병원","2024-01-04 17:09:24","U","2024-01-06 02:40:00","","286899.45894964","425286.750066293","동물병원","","000","0",
"78","동물병원","02_03_01_P","4191000","419000001020200001","2020-03-16","","01","영업/정상","0000","정상","","","","","033-813-9975","531.72","","강원특별자치도 원주시 단구동 1599-6 골드프라자","강원특별자치도 원주시 서원대로 502, 골드프라자 1,2층 (단구동)","26487","원주24시스카이동물메디컬센터","2025-10-27 10:23:47","U","2025-10-29 02:40:00","","284863.761886809","425194.844467867","동물병원","","000","0",
"79","동물병원","02_03_01_P","4191000","419000001020200002","2020-05-01","","01","영업/정상","0000","정상","","","","","033-762-9944","157.98","","강원특별자치도 원주시 단구동 1552-5","강원특별자치도 원주시 천매봉길 21, 1층 (단구동)","26483","해든동물병원","2025-09-18 10:41:58","U","2025-09-20 02:40:00","","283585.118781744","424863.365901099","동물병원","","000","0",
"80","동물병원","02_03_01_P","4191000","419000001020200003","2020-06-09","","01","영업/정상","0000","정상","","","","","033-744-6722","72.5","","강원특별자치도 원주시 무실동 1663-1","강원특별자치도 원주시 만대로 166, 102호 (무실동)","26385","두루동물병원","2020-06-09 16:42:34","I","2023-06-13 00:00:00","","281669.231661525","426139.378095438","동물병원","","000","0",
"81","동물병원","02_03_01_P","4191000","419000001020210001","2021-08-20","","01","영업/정상","0000","정상","","","","","033-747-0075","96.6","","강원특별자치도 원주시 반곡동 1522-10","강원특별자치도 원주시 오리현길 22(반곡동)","26457","반곡동 작은동물병원","2021-09-10 16:42:49","I","2023-06-13 00:00:00","","285744.576865295","426770.370276553","동물병원","","000","0",
"82","동물병원","02_03_01_P","4191000","419000001020230001","2023-01-30","","01","영업/정상","0000","정상","","","","","","34.73","","강원특별자치도 원주시 판부면 서곡리 1987-11 한숲빌","강원특별자치도 원주시 판부면 매봉길 2-10, 한숲빌 201호","26399","명휘동물병원             *출장진료전문병원","2023-11-20 15:19:05","U","2023-11-22 02:40:00","","283366.635409477","424739.596723367","동물병원","","000","0",
"83","동물병원","02_03_01_P","4191000","419100001020240004","2024-09-13","","01","영업/정상","0000","정상","","","","","033-813-0212","0","","강원특별자치도 원주시 반곡동 1854-7","강원특별자치도 원주시 양지뜰4길 17, 1층 (반곡동)","26461","키다리아저씨 동물병원","2024-10-21 09:36:12","U","2024-10-23 02:40:00","","287169.618020395","425508.490553175","동물병원","","000","0",
"84","동물병원","02_03_01_P","4191000","419100001020240003","2024-04-07","","01","영업/정상","0000","정상","","","","","033-813-0004","","","강원특별자치도 원주시 단구동 626-9","강원특별자치도 원주시 치악로 1639, 1,2층 (단구동)","26450","바른 정 동물병원","2024-04-09 12:27:39","U","2024-04-11 02:40:00","","284953.388911272","425669.406988032","동물병원","","000","0",
"85","동물병원","02_03_01_P","4191000","419100001020240001","2024-02-23","","01","영업/정상","0000","정상","","","","","033-733-0275","99.6","","강원특별자치도 원주시 지정면 가곡리 1470-1 원주기업도시 유보라 아이비파크 2단지","강원특별자치도 원주시 지정면 조엄로 397, 102,103,104호 (원주기업도시 유보라 아이비파크 2단지)","26346","에스동물병원","2024-04-09 12:46:42","U","2024-04-11 02:40:00","","276963.715257045","430755.346295523","동물병원","","000","0",
"86","동물병원","02_03_01_P","4191000","419100001020240002","2024-03-06","","01","영업/정상","0000","정상","","","","","033-762-7582","230","","강원특별자치도 원주시 관설동 1399-25","강원특별자치도 원주시 시청로 528, 103-104호 (관설동)","26470","원주더봄동물의료센터","2025-01-02 10:00:27","U","2025-01-04 02:40:00","","285566.842353589","424120.017865798","동물병원","","000","0",
"87","동물병원","02_03_01_P","4191000","419000001019980001","1998-02-03","","03","폐업","0002","폐업","2006-06-01","","","","033-762-6622","0","","강원특별자치도 원주시 명륜동 417 13통3반","강원특별자치도 원주시 예술관길 6 (명륜동)","26480","한국동물병원","2012-03-29 14:52:00","I","2023-06-13 00:00:00","","283546.753709363","426239.749684492","동물병원","","000","0",
"88","동물병원","02_03_01_P","4191000","419000001020020002","2002-03-27","","03","폐업","0002","폐업","2006-03-03","","","","","0","","강원특별자치도 원주시 일산동 358-34","","","일산종합동물병원","2006-03-03 10:50:30","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"89","동물병원","02_03_01_P","4191000","419000001020030001","2003-04-10","","03","폐업","0002","폐업","2006-07-31","","","","","0","","강원특별자치도 원주시 단계동 801-25","","","가누동물병원","2006-07-31 11:08:13","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"90","동물병원","02_03_01_P","4191000","419000001020030002","2003-06-10","","03","폐업","0002","폐업","2008-04-24","","","","033-761-7579","128.58","","강원특별자치도 원주시 명륜동 834-2","","","루크동물병원","2008-04-24 17:53:55","I","2023-06-13 00:00:00","","283369.667436235","425520.714612742","동물병원","","000","0",
"91","동물병원","02_03_01_P","4191000","419000001020040001","2004-01-16","","03","폐업","0002","폐업","2006-01-31","","","","732-1275","0","","강원특별자치도 원주시 태장동 1037-12","","","삼성종합동물병원","2006-01-31 17:18:09","I","2023-06-13 00:00:00","","284023.928441517","431115.729412468","동물병원","","000","0",
"92","동물병원","02_03_01_P","4191000","419000001020040002","2004-01-28","","03","폐업","0002","폐업","2005-01-05","","","","765-7282","0","","강원특별자치도 원주시 단구동 694-34","강원특별자치도 원주시 서원대로 479 (단구동)","26450","신 원주동물병원","2012-03-29 17:59:47","I","2023-06-13 00:00:00","","284720.665994237","425384.921676223","동물병원","","000","0",
"93","동물병원","02_03_01_P","4191000","419000001020040003","2004-09-01","","03","폐업","0002","폐업","2007-06-19","","","","033-761-0167","71","","강원특별자치도 원주시 봉산동 동신아파트 103동 601호","","","래몬동물병원","2012-03-29 18:01:05","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"94","동물병원","02_03_01_P","4191000","419000001020040004","2004-12-27","","03","폐업","0002","폐업","2006-11-13","","","","033-733-8882","60","","강원특별자치도 원주시 일산동 145-1 0반 0동 0호","강원특별자치도 원주시 무실로 50 (일산동)","26427","원주종합동물병원","2012-03-29 15:57:44","I","2023-06-13 00:00:00","","283887.976062772","427620.995547917","동물병원","","000","0",
"95","동물병원","02_03_01_P","4191000","419000001020070001","2007-06-20","","03","폐업","0002","폐업","2013-07-08","","","","033-761-0167","73.32","","강원특별자치도 원주시 단구동 1512-2","강원특별자치도 원주시 서원대로 408 (단구동)","26484","누리종합동물병원","2013-07-09 18:03:12","I","2023-06-13 00:00:00","","284124.423574889","425753.203190806","동물병원","","000","0",
"96","동물병원","02_03_01_P","4191000","419000001020120001","2012-03-28","","03","폐업","0002","폐업","2023-11-23","","","","033-764-7522","141.55","","강원특별자치도 원주시 무실동 1784-1","강원특별자치도 원주시 무실본동길 56 (무실동)","26477","다나동물병원","2023-12-23 11:56:26","U","2023-12-25 02:40:00","","282578.681716574","426555.179254314","동물병원","","000","0",
"97","동물병원","02_03_01_P","4191000","419000001020120002","2012-05-04","","03","폐업","0002","폐업","2013-03-28","","","","033-745-6680","66","","강원특별자치도 원주시 학성동 223-6","강원특별자치도 원주시 원일로 177 (학성동)","26417","강아지와 고양이 동물병원","2013-03-28 17:40:03","I","2023-06-13 00:00:00","","283710.759582478","428360.721008805","동물병원","","000","0",
"98","동물병원","02_03_01_P","4191000","419000001020120003","2012-06-20","","03","폐업","0002","폐업","2013-02-25","","","","033-735-7588","97.34","","강원특별자치도 원주시 일산동 352-8","강원특별자치도 원주시 남산로 73 (일산동)","26434","서울 동물병원","2013-02-25 17:33:52","I","2023-06-13 00:00:00","","283489.397132315","427376.766904781","동물병원","","000","0",
"99","동물병원","02_03_01_P","4191000","419000001020130002","2013-04-01","","03","폐업","0002","폐업","2014-02-04","","","","033-745-6680","231","","강원특별자치도 원주시 학성동 223-6","강원특별자치도 원주시 원일로 177 (학성동)","26417","강원24시동물의료원","2014-02-05 14:39:28","I","2023-06-13 00:00:00","","283710.759582478","428360.721008805","동물병원","","000","0",
"100","동물병원","02_03_01_P","4191000","419000001019970002","1997-03-10","","03","폐업","0002","폐업","2003-06-10","","","","","0","","강원특별자치도 원주시 단계동 827-5","","","윤규하동물병원","2003-06-10 17:42:30","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"101","동물병원","02_03_01_P","4191000","419000001019990001","1999-04-06","","03","폐업","0002","폐업","2022-06-21","","","","033-764-0119","80","","강원특별자치도 원주시 무실동 1857-23 106호","강원특별자치도 원주시 능라동길 11, 106호 (무실동)","26392","25시 종합 동물병원","2022-06-21 14:32:18","I","2023-06-13 00:00:00","","282077.118789388","425983.20203095","동물병원","","000","0",
"102","동물병원","02_03_01_P","4191000","419000001020130004","2013-08-02","","03","폐업","0002","폐업","2020-08-31","","","","","1495.49","","강원특별자치도 원주시 문막읍 문막리 254-2","강원특별자치도 원주시 문막읍 문막시장1길 36, 103호 (서원주신협)","26373","플러스동물병원","2020-09-04 10:56:42","I","2023-06-13 00:00:00","","272297.442662205","423059.338331896","동물병원","","000","0",
"103","동물병원","02_03_01_P","4191000","419000001020140001","2014-01-02","","03","폐업","0002","폐업","","","","","033-743-5654","34","","강원특별자치도 원주시 중앙동 43-2","강원특별자치도 원주시 평원로 67 (중앙동)","26428","영서가축병원","2018-05-01 14:03:54","I","2023-06-13 00:00:00","","284112.256822708","428142.85725411","동물병원","","000","0",
"104","동물병원","02_03_01_P","4191000","419000001020140002","2014-02-13","","03","폐업","0002","폐업","2014-11-07","","","","033-745-6680","43.28","","강원특별자치도 원주시 학성동 223-6","강원특별자치도 원주시 원일로 177 (학성동)","26417","강원24시동물의료원","2014-11-07 09:11:18","I","2023-06-13 00:00:00","","283710.759582478","428360.721008805","동물병원","","000","0",
"105","동물병원","02_03_01_P","4191000","419000001020140003","2014-04-04","","03","폐업","0002","폐업","2018-10-04","","","","033-735-7588","234.77","","강원특별자치도 원주시 학성동 11통4반","강원특별자치도 원주시 원일로 176 (학성동)","26415","하이24시동물메디칼센터","2019-04-12 17:57:04","I","2023-06-13 00:00:00","","283748.311638137","428371.942857293","동물병원","","000","0",
"106","동물병원","02_03_01_P","4191000","419000001020140004","2014-11-28","","03","폐업","0002","폐업","2015-02-25","","","","033-746-7582","32","","강원특별자치도 원주시 학성동 1088-3","강원특별자치도 원주시 원문로 91 (학성동)","26412","단계동물병원","2015-02-25 23:20:05","I","2023-06-13 00:00:00","","282920.695652824","428678.721415338","동물병원","","000","0",
"107","동물병원","02_03_01_P","4191000","419000001020150001","2015-04-15","","03","폐업","0002","폐업","2021-09-15","","","","7351482","25.5","","강원특별자치도 원주시 단계동 924-15","강원특별자치도 원주시 한지공원길 212 (단계동)","26474","중앙가축병원","2021-09-16 16:31:17","I","2023-06-13 00:00:00","","282505.659154339","426664.27799387","동물병원","","000","0",
"108","동물병원","02_03_01_P","4191000","419000001020150002","2015-05-26","","03","폐업","0002","폐업","2021-07-09","","","","746-7582","67.26","","강원특별자치도 원주시 일산동 230-27","강원특별자치도 원주시 천사로 172, 1층 (일산동)","26425","이동훈동물병원","2021-07-09 09:29:25","I","2023-06-13 00:00:00","","283515.844568596","427931.619270791","동물병원","","000","0",
"109","동물병원","02_03_01_P","4191000","419000001020190001","2019-12-09","","03","폐업","0002","폐업","2023-10-23","","","","0337488275","85.94","","강원특별자치도 원주시 단계동 1175-2","강원특별자치도 원주시 봉화서부로 22, 1층 (단계동)","26378","다솜동물병원","2023-10-24 10:30:29","U","2023-10-26 02:40:00","","281342.95355499","428677.635968351","동물병원","","000","0",
"110","동물병원","02_03_01_P","4201000","420000001019960001","1996-01-05","","01","영업/정상","0000","정상","","","","","646-8841","0","","강원특별자치도 강릉시 옥천동 285-2","강원특별자치도 강릉시 옥가로 22 (옥천동)","25552","아이즈동물병원","2019-03-07 09:18:09","I","2023-06-13 00:00:00","","367321.200579374","474553.838555288","동물병원","","000","0",
"111","동물병원","02_03_01_P","4201000","420000001019970001","1997-05-07","","01","영업/정상","0000","정상","","","","","647-8575","1040.3","","강원특별자치도 강릉시 옥천동 168-4","강원특별자치도 강릉시 경강로 2130(옥천동)","25554","애견종합동물병원","2024-03-08 12:57:51","U","2024-03-10 02:40:00","","367319.568517305","474369.268394448","동물병원","","000","0",
"112","동물병원","02_03_01_P","4201000","420000001020000001","2000-07-04","","01","영업/정상","0000","정상","","","","","641-7584","167.4","","강원특별자치도 강릉시 옥천동 161-1","강원특별자치도 강릉시 옥가로 18 (옥천동)","25552","강릉동물병원","2023-11-23 10:09:04","U","2023-11-25 02:40:00","","367319.939212356","474516.505880773","동물병원","","000","0",
"113","동물병원","02_03_01_P","4201000","420000001020010002","2001-07-23","","01","영업/정상","0000","정상","","","","","645-2101","1856.58","","강원특별자치도 강릉시 입암동 448","강원특별자치도 강릉시 용지로 20 (입암동)","25580","강릉축협동물병원","2019-10-26 10:35:58","I","2023-06-13 00:00:00","","368523.976003866","474097.98738103","동물병원","","L00","0",
"114","동물병원","02_03_01_P","4201000","420000001020030001","2003-09-17","","01","영업/정상","0000","정상","","","","","642-2212","823.79","","강원특별자치도 강릉시 교동 1888-3","강원특별자치도 강릉시 솔올로 9 (교동)","25515","강원양돈축산업협동조합동물병원","2023-04-05 11:56:29","I","2023-06-13 00:00:00","","365354.054746923","475083.663036931","동물병원","","L00","0",
"115","동물병원","02_03_01_P","4201000","420000001020040002","2004-03-20","","01","영업/정상","0000","정상","","","","","648-7533","280.24","","강원특별자치도 강릉시 옥천동 166","강원특별자치도 강릉시 경강로 2142 (옥천동)","25554","행복한종합동물병원","2024-01-12 17:42:17","U","2024-01-14 02:40:00","","367397.180551872","474453.041996939","동물병원","","000","0",
"116","동물병원","02_03_01_P","4201000","420000001020050001","2005-04-29","","01","영업/정상","0000","정상","","","","","645-2289","196.68","","강원특별자치도 강릉시 교동 225-12","강원특별자치도 강릉시 명륜로 23-1 (교동)","25491","도그빌동물병원","2023-11-23 11:01:38","U","2023-11-25 02:40:00","","367000.790756769","474981.682265812","동물병원","","000","0",
"117","동물병원","02_03_01_P","4201000","420000001020070002","2007-01-25","","01","영업/정상","0000","정상","","","","","642-7587","1273.17","","강원특별자치도 강릉시 교동 1881-9","강원특별자치도 강릉시 교동광장로100번길 8-12, 1층 (교동)","25512","나은동물병원","2023-11-23 09:51:15","U","2023-11-25 02:40:00","","365345.931006914","475285.84886344","동물병원","","000","0",
"118","동물병원","02_03_01_P","4201000","420000001020130001","2013-05-13","","01","영업/정상","0000","정상","","","","","033-645-8871","42.9","","강원특별자치도 강릉시 포남동 1155-14","강원특별자치도 강릉시 남구길24번길 16 (포남동)","25545","강남가축병원","2019-03-07 09:23:08","I","2023-06-13 00:00:00","","367924.060841229","475425.301736125","동물병원","","000","0",
"119","동물병원","02_03_01_P","4201000","420000001020180001","2018-03-07","","01","영업/정상","0000","정상","","","","","033-645-7585","105","","강원특별자치도 강릉시 교동 1907-2","강원특별자치도 강릉시 하슬라로 131 (교동)","25516","하슬라동물병원","2023-11-22 16:39:08","U","2023-11-25 02:40:00","","365007.834908324","474905.507573126","동물병원","","000","0",
"120","동물병원","02_03_01_P","4201000","420000001020180003","2018-05-25","","01","영업/정상","0000","정상","","","","","033-922-7582","0","","강원특별자치도 강릉시 옥천동 163-1","강원특별자치도 강릉시 경강로 2129 (옥천동)","25552","베스트동물병원","2023-11-23 10:49:05","U","2023-11-25 02:40:00","","367297.040117203","474414.475933922","동물병원","","000","0",
"121","동물병원","02_03_01_P","4201000","420000001020180004","2018-06-25","","01","영업/정상","0000","정상","","","","","033-652-0075","136.25","","강원특별자치도 강릉시 입암동 596-1","강원특별자치도 강릉시 성덕포남로 105 (입암동)","25578","주주동물병원","2023-11-23 11:11:19","U","2023-11-25 02:40:00","","368652.692258642","475112.699993779","동물병원","","000","0",
"122","동물병원","02_03_01_P","4201000","420000001020190001","2019-10-30","","01","영업/정상","0000","정상","","","","","033-655-7975","0","","강원특별자치도 강릉시 임당동 134-6","강원특별자치도 강릉시 경강로 2070 (임당동)","25539","24시보듬동물병원","2023-11-23 10:40:19","U","2023-11-25 02:40:00","","366853.602712168","473988.604008085","동물병원","","000","0",
"123","동물병원","02_03_01_P","4201000","420000001020200001","2020-01-22","","01","영업/정상","0000","정상","","","","","","66","","강원특별자치도 강릉시 주문진읍 교항리 48-218","강원특별자치도 강릉시 주문진읍 연주로 308-1","25424","중앙동물병원","2020-01-22 16:24:58","I","2023-06-13 00:00:00","","360650.405756523","487938.773749299","동물병원","","000","0",
"124","동물병원","02_03_01_P","4201000","420000001020210001","2021-02-15","","01","영업/정상","0000","정상","","","","","033-645-5575","85.01","","강원특별자치도 강릉시 홍제동 1026-5","강원특별자치도 강릉시 선수촌로63번길 18-7, 1층 (홍제동)","25522","위드동물병원","2023-11-23 11:20:25","U","2023-11-25 02:40:00","","364581.670513117","474370.227383235","동물병원","","000","0",
"125","동물병원","02_03_01_P","4201000","420100001020240002","2024-07-25","","01","영업/정상","0000","정상","","","","","033-822-2020","","","강원특별자치도 강릉시 포남동 1117","강원특별자치도 강릉시 강릉대로 337-5, 101동 106호 (포남동)","25492","유동물병원","2024-07-25 15:35:19","I","2024-07-27 00:13:37","","367664.006397338","475433.376817276","동물병원","","000","0",
"126","동물병원","02_03_01_P","4201000","420100001020240001","2024-04-18","","01","영업/정상","0000","정상","","","","","033-643-0750","0","","강원특별자치도 강릉시 포남동 1133-3","강원특별자치도 강릉시 경강로2223번길 2, 1층 (포남동)","25549","바른동물병원","2024-04-19 09:49:36","I","2024-04-21 00:14:59","","367916.943736914","475102.614754634","동물병원","","000","0",
"127","동물병원","02_03_01_P","4201000","420100001020230001","2023-12-21","","01","영업/정상","0000","정상","","","","","033-823-2008","0","","강원특별자치도 강릉시 내곡동 427-3","강원특별자치도 강릉시 범일로 646, 1층 (내곡동)","25604","곰곰동물병원","2024-01-02 17:51:40","U","2024-01-04 02:40:00","","365936.4697518","472955.887008199","동물병원","","000","0",
"128","동물병원","02_03_01_P","4201000","420100001020250002","2025-02-03","","01","영업/정상","0000","정상","","","","","033-661-0045","","","강원특별자치도 강릉시 주문진읍 교항리 1182-3 동물병원","강원특별자치도 강릉시 주문진읍 매맥이아랫길 30-4","25423","동물병원 All Pets","2025-02-10 15:18:26","U","2025-02-12 02:40:00","","360588.22763267","487433.434167911","동물병원","","000","0",
"129","동물병원","02_03_01_P","4201000","420100001020250001","2025-01-24","","01","영업/정상","0000","정상","","","","","033-646-8964","","","강원특별자치도 강릉시 회산동 370-5","강원특별자치도 강릉시 회산로 276, 2층 (회산동)","25599","민해동물병원","2025-01-24 10:02:20","I","2025-01-26 00:11:32","","364094.552525446","471835.668872133","동물병원","","000","0",
"130","동물병원","02_03_01_P","4201000","420000001019770001","1977-06-02","","03","폐업","0002","폐업","2018-07-18","","","","648-2778","0","","강원특별자치도 강릉시 용강동 37","","","영동가축병원","2018-08-02 13:26:35","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"131","동물병원","02_03_01_P","4201000","420000001019800001","1980-09-12","","03","폐업","0002","폐업","2013-10-31","","","","648-3090","0","","강원특별자치도 강릉시 성남동 40-1","","","중앙가축병원","2013-10-31 11:42:44","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"132","동물병원","02_03_01_P","4201000","420000001019930001","1993-01-15","","03","폐업","0002","폐업","2004-07-14","","","","645-2287","0","","강원특별자치도 강릉시 교동 136","강원특별자치도 강릉시 옥가로 61 (교동)","","현대동물병원","2005-04-29 11:12:40","I","2023-06-13 00:00:00","","367370.455209422","474959.962199995","동물병원","","000","0",
"133","동물병원","02_03_01_P","4201000","420000001020010001","2003-04-11","","03","폐업","0002","폐업","2007-02-27","","","","645-7582","0","","강원특별자치도 강릉시 교동 136-16","강원특별자치도 강릉시 옥가로 57-1 (교동)","","진애견종합병원","2007-02-27 09:50:35","I","2023-06-13 00:00:00","","367362.709595207","474932.849391802","동물병원","","000","0",
"134","동물병원","02_03_01_P","4201000","420000001020040001","2004-02-21","","03","폐업","0002","폐업","2006-05-09","","","","","134.29","","강원특별자치도 강릉시 포남동 1234-6","","","경포동물병원","2006-05-09 08:57:48","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"135","동물병원","02_03_01_P","4201000","420000001020040003","2004-07-14","","03","폐업","0002","폐업","2005-04-29","","","","","463.3","","강원특별자치도 강릉시 옥천동 285","강원특별자치도 강릉시 옥가로 24 (옥천동)","","도그빌동물병원","2005-04-29 11:09:14","I","2023-06-13 00:00:00","","367332.726940744","474564.446074913","동물병원","","L00","0",
"136","동물병원","02_03_01_P","4201000","420000001020060001","2006-05-10","","03","폐업","0002","폐업","2007-01-16","","","","651-9375","120","","강원특별자치도 강릉시 포남동 1234-6","강원특별자치도 강릉시 강릉대로 411 (포남동)","","경포동물병원","2007-01-16 17:23:42","I","2023-06-13 00:00:00","","368194.997814341","475984.584472739","동물병원","","000","0",
"137","동물병원","02_03_01_P","4201000","420000001020070001","2007-01-24","","03","폐업","0002","폐업","2009-12-29","","","","651-9375","493.54","","강원특별자치도 강릉시 포남동 1234","강원특별자치도 강릉시 가작로 316 (포남동)","","경포동물병원","2009-12-29 17:08:21","I","2023-06-13 00:00:00","","368200.911239686","475999.270662503","동물병원","","000","0",
"138","동물병원","02_03_01_P","4201000","420000001020100001","2010-12-27","","03","폐업","0002","폐업","2014-02-03","","","","","0","","강원특별자치도 강릉시 임당동 86-2","강원특별자치도 강릉시 경강로 2099 (임당동)","","강원동물병원","2014-02-03 16:45:28","I","2023-06-13 00:00:00","","367055.315292309","474208.214687315","동물병원","","000","0",
"139","동물병원","02_03_01_P","4201000","420000001020180002","2018-03-20","","03","폐업","0002","폐업","2019-10-31","","","","033-655-7975","0","","강원특별자치도 강릉시 임당동 134-6","강원특별자치도 강릉시 경강로 2070 (임당동)","25539","보듬동물병원","2019-10-30 17:42:10","I","2023-06-13 00:00:00","","366853.602712168","473988.604008085","동물병원","","000","0",
"140","동물병원","02_03_01_P","4211000","421000001020030001","2000-02-02","","01","영업/정상","0000","정상","","","","","033-532-7886","156.44","","강원특별자치도 동해시 천곡동 1001-3","강원특별자치도 동해시 중앙로 187 (천곡동)","25775","동해동물병원","2025-03-25 11:25:07","U","2025-03-27 02:40:00","","387030.970570492","448250.778767872","동물병원","","000","0",
"141","동물병원","02_03_01_P","4211000","421000001020050001","2005-07-04","","01","영업/정상","0000","정상","","","","","033-533-7522","143.41","","강원특별자치도 동해시 천곡동 979-4","강원특별자치도 동해시 중앙로 158 (천곡동, 영동상사)","25777","삼성동물병원","2021-12-20 09:25:17","I","2023-06-13 00:00:00","","387233.544256095","448044.922328083","동물병원","","000","0",
"142","동물병원","02_03_01_P","4211000","421000001020070001","2007-02-26","","01","영업/정상","0000","정상","","","","","033-522-3313","43.23","","강원특별자치도 동해시 효가동 162-53","강원특별자치도 동해시 지양길 6, 1층 (효가동)","25802","쥬쥬동물병원","2020-12-14 13:54:27","I","2023-06-13 00:00:00","","386381.728064104","445507.441926803","동물병원","","000","0",
"143","동물병원","02_03_01_P","4211000","421000001020120001","2012-01-25","","01","영업/정상","0000","정상","","","","","033-534-7178","52.89","","강원특별자치도 동해시 천곡동 1077-5 삼양타워1차","강원특별자치도 동해시 한섬로 61-1, 108호 (천곡동, 삼양타워1차)","25761","필동물병원","2022-08-19 10:04:52","I","2023-06-13 00:00:00","","386543.49729853","448573.800520608","동물병원","","000","0",
"144","동물병원","02_03_01_P","4211000","421000001019970001","1997-10-20","","03","폐업","0002","폐업","2004-04-06","","","","033-531-3581","0","","강원특별자치도 동해시 망상동 330-19 3통2반","","","묵호가축병원","2004-04-06 15:09:11","I","2023-06-13 00:00:00","","","","동물병원","","010","0",
"145","동물병원","02_03_01_P","4211000","421000001019990001","1999-03-04","","03","폐업","0002","폐업","2005-06-30","","","","","0","","강원특별자치도 동해시 천곡동 1022","","","삼성동물병원","2005-06-30 16:22:56","I","2023-06-13 00:00:00","","386869.117985249","448580.635301679","동물병원","","000","0",
"146","동물병원","02_03_01_P","4211000","421000001020150001","2015-03-06","","03","폐업","0002","폐업","2015-05-04","","","","033-532-7588","20.16","","강원특별자치도 동해시 천곡동 936-1","강원특별자치도 동해시 한섬로 126 (천곡동)","25770","리즈 24시 동물병원","2015-05-04 14:18:07","I","2023-06-13 00:00:00","","387154.061735563","448698.585227749","동물병원","","000","0",
"147","동물병원","02_03_01_P","4221000","422000001019960001","1996-12-20","","01","영업/정상","0000","정상","","","","","552-9117","105.15","","강원특별자치도 태백시 황지동 80-1","강원특별자치도 태백시 황지로 80 (황지동)","26021","홍현관동물병원","2019-03-06 13:53:10","I","2023-06-13 00:00:00","","376853.249793396","408977.688837817","동물병원","","000","0",
"148","동물병원","02_03_01_P","4221000","422000001019980001","1998-06-16","","01","영업/정상","0000","정상","","","","","553-3622","230","","강원특별자치도 태백시 황지동 240-8","강원특별자치도 태백시 번영로 212 (황지동)","26023","태백동물병원","2022-10-26 09:08:41","I","2023-06-13 00:00:00","","376264.278158543","408570.007985094","동물병원","","000","0",
"149","동물병원","02_03_01_P","4221000","422000001019810001","1981-08-20","","03","폐업","0002","폐업","2007-01-12","","","","","0","","강원특별자치도 태백시 황지동 81-23","","","태창동물병원","2007-01-12 10:02:03","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"150","동물병원","02_03_01_P","4221000","422000001020220001","2022-12-27","","03","폐업","0002","폐업","2023-12-20","2023-05-01","2023-12-31","","033-553-4000","0","","강원특별자치도 태백시 황지동 215-24 태백축협","강원특별자치도 태백시 고원로 49, 태백축협 2층 (황지동)","26023","동해삼척태백축협 상장지점 동물병원","2023-12-20 17:27:49","U","2023-12-23 02:40:00","","376533.762647318","408269.920842453","동물병원","","L00","0",
"151","동물병원","02_03_01_P","4231000","423000001019930001","1993-03-04","","01","영업/정상","0000","정상","","","","","","66","","강원특별자치도 속초시 교동 826-11","강원특별자치도 속초시 수복로 61 (교동)","24847","조광동물병원","2024-07-08 11:33:42","U","2024-07-10 02:40:00","","338044.011841738","522884.300164814","동물병원","","000","0",
"152","동물병원","02_03_01_P","4231000","423000001019960001","1996-10-21","","01","영업/정상","0000","정상","","","","","","50","","강원특별자치도 속초시 교동 800-1","강원특별자치도 속초시 동해대로 4308 (교동)","","설악동물병원","2019-03-06 21:22:05","I","2023-06-13 00:00:00","","337538.102219828","523088.119908449","동물병원","","000","0",
"153","동물병원","02_03_01_P","4231000","423000001020010001","2001-06-19","","01","영업/정상","0000","정상","","","","","033-638-0075","82.58","","강원특별자치도 속초시 교동 741-5","강원특별자치도 속초시 수복로 69 (교동)","24847","속초동물의료센터","2013-08-13 09:30:57","I","2023-06-13 00:00:00","","338097.74413995","522950.002378182","동물병원","","000","0",
