"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"53","일반테마파크업","03_07_09_P","4221000","CDFI5271002012000001","2012-10-30","","01","영업/정상","13","영업중","","","","","033-550-3101","","","강원특별자치도 태백시 장성동 31-2 한국청소년안전체험관","강원특별자치도 태백시 평화길 15, 한국청소년안전체험관 (장성동)","26047","한국안전체험관","2025-09-24 09:39:43","U","2025-09-26 02:40:00","","","","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"54","일반테마파크업","03_07_09_P","4221000","CDFI5271002017000001","2017-05-12","","01","영업/정상","13","영업중","","","","","033-550-7788","","","강원특별자치도 태백시 통동 산 68-2 통리역","강원특별자치도 태백시 통리길 70, 통리역 (통동)","26029","(주)하이원추추파크","2024-05-21 17:27:52","U","2024-05-23 02:40:00","","380959.573414861","409879.177238257","허가테마파크업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","4045","레일바이크 89대(4인승)","0","Y","","Y","Y","","","0","","","","4045",
"55","일반테마파크업","03_07_09_P","4221000","CDFI5271002022000001","2022-07-14","","01","영업/정상","13","영업중","","","","","033-553-9595","","","강원특별자치도 태백시 소도동 345","강원특별자치도 태백시 태백산로 4761 (소도동)","26043","(주)동해보양온천컨벤션호텔 태백호텔 지점","2025-02-12 10:15:48","U","2025-02-14 02:40:00","","374119.791056352","405208.468515074","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"56","일반테마파크업","03_07_09_P","4231000","CDFI5271001999000001","1999-09-13","","02","휴업","02","휴업","","2025-07-05","2026-07-05","","636-7771","","217-813","강원특별자치도 속초시 조양동 1555-1","강원특별자치도 속초시 엑스포로 12-36 (조양동)","","하나엑스포랜드","2025-08-12 14:35:01","U","2025-08-14 02:40:00","","339273.992830286","522212.338273986","허가테마파크업","테마파크업","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","3440","10종","2","Y","N","N","Y","","","0","","","","3440",
"57","일반테마파크업","03_07_09_P","4231000","CDFI5271002008000002","2008-07-17","","03","폐업","03","폐업","2016-06-10","","","","","","217-080","강원특별자치도 속초시 조양동 1464","강원특별자치도 속초시 해오름로 169  (조양동)","","속초놀이공원","2016-06-10 18:00:34","I","2023-06-13 00:00:00","","340393.190962406","521893.798048075","허가테마파크업","테마파크업","일반상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","9","바이킹 1, 회전목마 1","2","Y","Y","Y","Y","","","0","","","","9",
"58","일반테마파크업","03_07_09_P","4231000","CDFI5271002009000001","2009-05-11","","03","폐업","03","폐업","2013-08-02","","","","637-6658","","","강원특별자치도 속초시 장사동 24-10","강원특별자치도 속초시 미시령로2983번길 20  (장사동)","","원 레포츠","2013-08-02 17:32:55","I","2023-06-13 00:00:00","","334130.481290298","523649.989606466","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","228","에어로트위스트","1","Y","","","Y","","","0","","","","228",
"59","일반테마파크업","03_07_09_P","4231000","CDFI5271002017000001","2017-07-20","","03","폐업","03","폐업","2017-12-27","","","","02-759-7077","","","강원특별자치도 속초시 대포동 908-1","강원특별자치도 속초시 대포항길 186 (대포동, 롯데리조트속초)","24900","롯데리조트 속초 워터파크","2023-09-11 12:01:21","U","2023-09-13 02:40:00","","341368.867554951","521043.560941235","허가테마파크업","","자연녹지지역","2","","","","호텔","0","2","0","0","","","0","0","","0","0","","0","16720.77","5종(멀티플레이, 바디슬라이드, 볼슬라이드, 레이지리버, 웨이불)","0","Y","Y","Y","Y","","","0","","","","16721",
"60","일반테마파크업","03_07_09_P","4231000","CDFI5271002022000001","2022-03-21","","01","영업/정상","13","영업중","","","","","033-632-0090","","","강원특별자치도 속초시 조양동 1450-143","강원특별자치도 속초시 청호해안길 2 (조양동)","24887","㈜쥬간도(속초아이)","2024-08-08 14:08:43","U","2024-08-10 02:40:00","","340341.855131848","522081.759516078","허가테마파크업","","자연녹지지역","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","0","1종(대관람차) 1기구","0","Y","Y","Y","Y","","","0","","","","0",
"61","일반테마파크업","03_07_09_P","4231000","CDFI5271002008000001","2008-07-16","2020-12-11","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","217-812","강원특별자치도 속초시 조양동 1464","강원특별자치도 속초시 해오름로 169 (조양동)","","속초놀이공원","2022-04-05 14:11:54","I","2023-06-13 00:00:00","","340393.190962406","521893.798048075","허가테마파크업","테마파크업","일반상업지역","1","기타","","","사무실","1","0","0","0","","","0","0","","0","0","","0","866","","0","","","","","","","0","","","","866",
"62","일반테마파크업","03_07_09_P","4241000","CDFI5271002023000001","2023-07-25","","03","폐업","03","폐업","2023-07-30","","","","","","","강원특별자치도 삼척시 갈천동 14-8 삼척해수욕장안내센터","강원특별자치도 삼척시 테마타운길 76, 삼척해수욕장안내센터 (갈천동)","25909","2023삼척비치썸페스티벌 워터그라운드","2023-11-01 18:53:58","U","2023-11-04 02:40:00","","391761.734922285","442897.306150262","허가테마파크업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","1187","2종 2대(에어바운스, 미니에어바운스)","0","Y","Y","Y","Y","","","0","","","","1187",
"63","일반테마파크업","03_07_09_P","4241000","CDFI5271002019000001","2019-07-22","","03","폐업","03","폐업","2019-09-30","","","","070-7861-7273","","","강원특별자치도 삼척시 근덕면 교가리 1145","","","래빗라운드 워터파크","2019-10-03 09:39:22","I","2023-06-13 00:00:00","","397154.794471148","433360.01701899","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","미니워터에어바운스 1대, 에어바운스 2대, 배터리보트 5대","0","","","","","","","0","","","","0",
"64","일반테마파크업","03_07_09_P","4241000","CDFI5271002024000002","2024-07-19","","03","폐업","03","폐업","2024-07-22","","","","033-260-9000","","","강원특별자치도 삼척시 정상동 410 일원","","","2024년 삼척 동해왕 이사부축제","2024-07-30 10:13:53","U","2024-08-01 02:40:00","","","","허가테마파크업","","보전녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"65","일반테마파크업","03_07_09_P","4241000","CDFI5271002024000001","2024-05-17","","03","폐업","03","폐업","2024-05-23","","","","","","","강원특별자치도 삼척시 정상동 410","","","2024 삼척장미축제 유원시설업","2024-05-24 16:18:50","U","2024-05-26 02:40:00","","392448.808613555","439162.428444107","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","5종 5대(일반 1, 기타 4)","0","","","","","","","0","","","","0",
"66","일반테마파크업","03_07_09_P","4241000","CDFI5271002025000004","2025-07-09","","03","폐업","03","폐업","2025-08-17","","","","033-570-3074","","","강원특별자치도 삼척시 교동 592 삼척시청","강원특별자치도 삼척시 중앙로 296, 삼척시청 (교동)","25914","2025 삼척해수욕장 어린이물놀이시설","2025-09-01 15:19:57","U","2025-09-03 02:40:00","","391531.761152761","440828.852454242","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종(워터슬라이드: 미니워터에어바운스)","0","","","","","","","0","","","","0",
"67","일반테마파크업","03_07_09_P","4241000","CDFI5271002025000003","2025-05-21","","03","폐업","03","폐업","2025-06-01","","","","","","","강원특별자치도 삼척시 정상동 232","","","2025 삼척장미축제 유원시설업","2025-06-09 09:11:50","U","2025-06-12 02:40:00","","392587.74293687","439036.618295404","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상기구 3종, 비대상 1종[바이킹, 회전그네, 회전목마, 미니기차]","0","","","","","","","0","","","","0",
"68","일반테마파크업","03_07_09_P","4241000","CDFI5271002025000002","2025-04-04","","03","폐업","03","폐업","2025-04-20","","","","","","","강원특별자치도 삼척시 근덕면 상맹방리 215-1 근덕면 유채꽃축제 행사장","","","2025 삼척맹방 유채꽃축제","2025-05-01 13:36:00","U","2025-05-03 02:40:00","","395567.863249103","435670.65759646","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 기구 2종(무궤도열차, 바이킹)","0","","","","","","","0","","","","0",
"69","일반테마파크업","03_07_09_P","4241000","CDFI5271002025000001","2025-02-14","","03","폐업","03","폐업","2025-02-16","","","","","","","충청북도 음성군 삼성면 천평리 472-4","충청북도 음성군 삼성면 대성로205번길 1","27655","비룡랜드(삼척정월대보름제 한시적 유원시설 운영)","2025-05-01 13:33:46","U","2025-05-03 02:40:00","","244408.148046333","387092.750599691","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 유기기구 2종 2대, 안전성검사 비대상 유기기구 1종 1대","0","","","","","","","0","","","","0",
"70","일반테마파크업","03_07_09_P","4241000","CDFI5271002016000001","2016-06-20","","01","영업/정상","13","영업중","","","","","033-803-7945","","","강원특별자치도 삼척시 갈천동 16-4","강원특별자치도 삼척시 수로부인길 453 (갈천동, (주)대명레저산업삼척지점)","25909","오션플레이","2025-05-13 17:08:08","U","2025-05-15 02:40:00","","391420.652116354","443183.726638104","허가테마파크업","","녹지지역","14","기타","","","유기장","10","4","0","0","","","0","0","","0","0","","0","3383.56","익스트림버, 수중모험놀이시설,보딩슬라이드,바디슬라이드,튜브슬라이드","0","Y","Y","Y","Y","","","0","","","","3384",
"71","일반테마파크업","03_07_09_P","4251000","CDFI5271002021000001","2021-06-30","","02","휴업","02","휴업","","2025-08-25","2026-05-31","","430-2442","","","강원특별자치도 홍천군 홍천읍 연봉리 402-4","","","홍천물놀이장","2025-09-24 15:59:05","U","2025-09-26 02:40:00","","276631.242154163","464531.205438845","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2004","","0","Y","","","Y","","","0","","","","2004",
"72","일반테마파크업","03_07_09_P","4251000","CDFI5271002020000002","2020-08-14","","03","폐업","03","폐업","2020-08-22","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 402-4","","","홍천 물놀이장","2020-08-24 18:19:11","I","2023-06-13 00:00:00","","276631.242154163","464531.205438845","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"73","일반테마파크업","03_07_09_P","4251000","CDFI5271002023000001","2023-06-02","","03","폐업","03","폐업","2025-06-26","","","","","","","강원특별자치도 홍천군 서면 팔봉리 1290-2 비발디파크 스키장 힙합리프트 앞 광장","강원특별자치도 홍천군 서면 한치골길 262, 대명비발디파크","25102","비바키즈랜드","2025-07-03 17:28:10","U","2025-07-05 02:40:00","","260030.280736472","460691.714032464","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1452","안전성검사대상 3종 5대, 확인검사대상 1종 1대","0","Y","","","Y","","","0","","","","1452",
"74","일반테마파크업","03_07_09_P","4251000","CDFI5271002020000001","2020-07-20","","03","폐업","03","폐업","","","","","033-430-2446","","","강원특별자치도 홍천군 홍천읍 연봉리 402-4","","","홍천 물놀이장","2020-08-20 09:24:28","I","2023-06-13 00:00:00","","276631.242154163","464531.205438845","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사대상 3종 3대","0","","","","","","","0","","","","0",
"75","일반테마파크업","03_07_09_P","4251000","CDFI5271002005000001","2005-08-03","","03","폐업","03","폐업","2014-12-23","","","","","","250-856","강원특별자치도 홍천군 서면 팔봉리 산 125-24","강원특별자치도 홍천군 서면 한치골길 262","250-751","(주)대명레저산업 오션월드","2014-12-23 11:53:28","I","2023-06-13 00:00:00","","260030.280736472","460691.714032464","허가테마파크업","테마파크업","","1","","","","콘도미니엄","1","0","0","0","","","0","0","","0","0","","0","38259","유수풀1,어린이풀1,하이스피드슬라이더1,미니슬라이더1,익스트림리버1,패밀리래프트1,실내유수풀1,워터플렉스1","0","Y","Y","Y","Y","","","0","","","","38259",
"76","일반테마파크업","03_07_09_P","4251000","CDFI5271002017000001","2017-01-19","","03","폐업","03","폐업","2017-01-31","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 28-2","강원특별자치도 홍천군 홍천읍 너브내길 59-1","25139","청운개발","2017-02-03 18:01:28","I","2023-06-13 00:00:00","","278279.21528514","465609.214534901","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","바이킹 1대, 미니기차 1대, 코인라이더 5대","1","Y","","Y","Y","","","0","","","","0",
"77","일반테마파크업","03_07_09_P","4251000","CDFI5271002019000001","2019-08-05","","03","폐업","03","폐업","2019-08-17","","","","","","","강원특별자치도 홍천군 서석면 검산리 246","강원특별자치도 홍천군 서석면 검산길 147-19","25167","모둘자리","2019-08-26 16:06:41","I","2023-06-13 00:00:00","","308538.06101522","468491.056586957","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1630","2종 2대(워터롱슬라이드 1대, 워터종합물놀이바운스 1대)","0","","","","","","","0","","","","1630",
"78","일반테마파크업","03_07_09_P","4251000","CDFI5271001999000001","1999-08-28","","01","영업/정상","13","영업중","","","","","033-439-7663","","250-751","강원특별자치도 홍천군 서면 팔봉리 1290-14","강원특별자치도 홍천군 서면 한치골길 262","25102","(주)소노인터내셔널","2025-05-08 10:26:43","U","2025-05-10 02:40:00","","259927.662555703","460597.297045951","허가테마파크업","테마파크업","","0","기타","","","콘도미니엄","0","0","0","0","","","0","0","","0","0","","0","8895","안전성검사 대상유기기구 : 범퍼카, 회전목마, K1 SPEED, 앤트월드","0","Y","Y","Y","Y","","","0","","","","8895",
"79","일반테마파크업","03_07_09_P","4251000","CDFI5271002017000002","2017-07-18","","01","영업/정상","13","영업중","","","","","02-447-7657","","","강원특별자치도 홍천군 서면 팔봉리 산 125-22","","","에이케이레저(루지월드)","2025-04-16 13:27:58","U","2025-04-18 02:40:00","","","","허가테마파크업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","848.7","루지 140대","0","Y","","Y","Y","","","0","","","","849",
"80","일반테마파크업","03_07_09_P","4261000","CDFI5271002020000001","2020-07-10","","02","휴업","02","휴업","","2020-12-22","2021-04-30","","0333403000","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","웰리힐리파크 워터플래닛","2021-04-28 14:04:27","I","2023-06-13 00:00:00","","310506.755038668","443916.785022628","허가테마파크업","","관리지역","0","기타","","","근린생활시설","2","1","0","0","","","0","0","","0","0","","0","0","인도어바디슬라이드.유수풀,아쿠아플레이","14","Y","","Y","Y","","","0","","","","0",
"81","일반테마파크업","03_07_09_P","4261000","CDFI5271002024000001","2024-09-30","","03","폐업","03","폐업","2024-10-07","","","","","","","강원특별자치도 횡성군 횡성읍 읍하리 476-1","","","강원레포츠","2024-10-07 12:09:49","U","2024-10-09 02:40:00","","286439.879840181","443888.030646509","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","디스코팡팡, 바이킹, 슬라이딩카, 미니기차, 스윙기","5","","","","","","","0","","","","0",
"82","일반테마파크업","03_07_09_P","4261000","CDFI5271002020000002","2020-07-10","","03","폐업","03","폐업","2020-12-31","","","","","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","신안종합리조트(주)","2024-01-24 13:57:52","U","2024-01-27 02:40:00","","310506.755038668","443916.785022628","허가테마파크업","","근린상업지역","0","기타","","","체육시설","2","1","0","0","","","0","0","","0","0","","0","0","유기기구 및 유기시설 2종","0","Y","","Y","Y","","","0","","","","0",
"83","일반테마파크업","03_07_09_P","4261000","CDFI5271002022000001","2022-05-20","","03","폐업","03","폐업","2022-10-13","","","","","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","아썸레포츠","2022-10-13 16:48:54","I","2023-06-13 00:00:00","","310506.755038668","443916.785022628","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","일반유원시설업 기구 1종","0","Y","","","Y","","","0","","","","0",
"84","일반테마파크업","03_07_09_P","4261000","CDFI5271002025000002","2025-10-21","","03","폐업","03","폐업","2025-10-27","","","","","","","강원특별자치도 횡성군 횡성읍 읍하리 476-1","","","강원레포츠","2025-10-31 14:01:13","U","2025-11-02 02:40:00","","286439.879840181","443888.030646509","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","슬라이딩카, 미니바이킹, 디스코팡팡, 스윙거, 미니기차","5","","","","","","","0","","","","0",
"85","일반테마파크업","03_07_09_P","4261000","CDFI5271002023000001","2023-10-06","","03","폐업","03","폐업","2023-10-10","","","","","","","강원특별자치도 횡성군 횡성읍 북천리 41-3","강원특별자치도 횡성군 횡성읍 화성로 73","25216","강원레포츠","2024-01-12 13:23:04","U","2024-01-14 02:40:00","","287587.493733204","444358.975009954","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4종(디스코팡팡, 미니바이킹, 슬라이딩카, 미니기차)","0","","","","","","","0","","","","0",
"86","일반테마파크업","03_07_09_P","4261000","CDFI5271002006000001","2006-07-18","","01","영업/정상","13","영업중","","","","","","","225-811","강원특별자치도 횡성군 우천면 두곡리 557","강원특별자치도 횡성군 우천면 한우로두곡4길 50","225-810","(주)횡성테마랜드","2017-11-27 08:26:58","I","2023-06-13 00:00:00","","291716.773053031","442224.703515314","허가테마파크업","테마파크업","","0","기타","","","유기장","0","0","0","0","","","0","0","","0","0","","0","990","꼬마열차","0","Y","Y","Y","Y","","","0","","","","990",
"87","일반테마파크업","03_07_09_P","4261000","CDFI5271002012000001","2012-12-20","","01","영업/정상","13","영업중","","","","","033-342-3631","","225-834","강원특별자치도 횡성군 둔내면 두원리 11","강원특별자치도 횡성군 둔내면 고원로 451","25263","(주)같이","2025-10-21 10:16:54","U","2025-10-23 02:40:00","","312123.271979682","444720.056290091","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3종(범퍼카 12대. 회전목마 1대. 미니바이킹 1대)","3","","","","","","","0","","","","0",
"88","일반테마파크업","03_07_09_P","4261000","CDFI5271002020000005","2020-07-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 안흥면 안흥리 산 190-11","","","횡성루지 체험장","2025-03-31 16:57:53","U","2025-04-02 02:40:00","","299326.029617748","435759.734625985","허가테마파크업","","관리지역","1","기타","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","0","루지.루지트랙","1","","","Y","Y","","","0","","","","0",
"89","일반테마파크업","03_07_09_P","4261000","CDFI5271002020000008","2020-07-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 둔내면 두원리 525-6","","","웰리힐리파크 루지파크","2025-09-29 17:41:43","U","2025-10-01 02:40:00","","310469.547387539","443804.020839814","허가테마파크업","","관리지역","0","기타","","","체육시설","0","0","0","0","","","0","0","","0","0","","0","0","루지카트 150대, 루지트랙 1,208m","1","Y","","Y","Y","","","0","","","","0",
"90","일반테마파크업","03_07_09_P","4261000","CDFI5271002022000002","2022-06-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","웰팍 EV 레이싱 카트장","2025-10-16 17:22:46","U","2025-10-18 02:40:00","","310506.755038668","443916.785022628","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1","0","Y","Y","Y","Y","","","0","","","","0",
"91","일반테마파크업","03_07_09_P","4261000","CDFI5271002025000001","2025-05-01","2025-05-03","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","충청북도 음성군 삼성면 천평리 472-4","충청북도 음성군 삼성면 대성로205번길 1","27655","비룡랜드","2025-05-07 09:10:37","U","2025-05-09 02:40:00","","244408.148046333","387092.750599691","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종(미니바이킹 1대)","0","","","","","","","0","","","","0",
"92","일반테마파크업","03_07_09_P","4261000","CDFI5271002020000009","2020-07-30","2025-01-21","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","강원특별자치도 횡성군 둔내면 두원리 525-6","","","웰리힐리파크 루지파크","2025-01-21 14:38:17","U","2025-01-23 02:40:00","","310469.547387539","443804.020839814","허가테마파크업","","","0","","","","체육시설","0","0","0","0","","","0","0","","0","0","","0","0","루지카트 150대, 루지트랙 1,208m","0","Y","","Y","Y","","","0","","","","0",
"93","일반테마파크업","03_07_09_P","4271000","CDFI5271001997000001","1997-10-03","","03","폐업","03","폐업","2010-06-30","","","","","","230-821","강원특별자치도 영월군 김삿갓면 진별리 506-30","","","고씨굴랜드","2010-07-06 14:00:18","I","2023-06-13 00:00:00","","336520.274238901","404143.106552212","허가테마파크업","테마파크업","관리지역","1","기타","","","사무실","1","0","0","0","","","0","0","","0","0","","0","90","10종","0","Y","N","Y","Y","","","0","","","","90",
"94","일반테마파크업","03_07_09_P","4271000","CDFI5271002019000001","2019-11-13","","03","폐업","03","폐업","2021-05-06","","","","0339052000","","","강원특별자치도 영월군 영월읍 삼옥리 108 동강시스타","강원특별자치도 영월군 영월읍 사지막길 160, 동강시스타","26223","동강스타파크","2021-05-07 10:28:39","I","2023-06-13 00:00:00","","334737.971789668","413950.472458217","허가테마파크업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","Y","Y","Y","Y","","","0","","","","0",
"95","일반테마파크업","03_07_09_P","4271000","CDFI5271002024000001","2024-04-25","","03","폐업","03","폐업","2024-04-29","","","","","","","경기도 광명시 광명동 150-17","경기도 광명시 오리로 974 (광명동)","14220","고구려기획","2024-04-29 09:27:17","U","2024-05-01 02:40:00","","187121.809585585","441941.719327999","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사대상2(디스코팡팡,미니바이킹),확인검사대상2(에어바운스,미니기차),비검사1(유로번지)","0","Y","Y","Y","Y","","","0","","","","0",
"96","일반테마파크업","03_07_09_P","4271000","CDFI5271002025000001","2025-04-24","","03","폐업","03","폐업","2025-04-28","","","","","","","강원특별자치도 영월군 영월읍 하송리 61-13","","","청운개발","2025-04-28 14:59:06","U","2025-04-30 02:40:00","","330434.962086587","409534.802350122","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4종(안전성검사 대상: 3종, 확인대상 1종)","0","Y","","Y","Y","","","0","","","","0",
"97","일반테마파크업","03_07_09_P","4271000","CDFI5271002024000002","2024-06-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 운학리 707-18","강원특별자치도 영월군 무릉도원면 도원운학로 1524-45","26200","요기는캠핑장","2024-11-14 10:08:40","U","2024-11-16 02:40:00","","305866.315501389","426660.732504882","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 1종(바디슬라이드), 확인검사 대상 1종(미니 워터 에어바운스)","0","Y","Y","Y","Y","","","0","","","","0",
"98","일반테마파크업","03_07_09_P","4281000","CDFI5271002013000001","2013-05-22","","02","휴업","02","휴업","","2022-10-26","2023-10-26","","033-335-5757","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트 재미있는 놀이동산","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","재미있는 놀이동산","2022-11-21 17:44:36","I","2023-06-13 00:00:00","","348259.144297804","461699.273918606","허가테마파크업","","관리지역","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","0","미니바이킹, 미니기차, 스페이스링","0","Y","","Y","Y","","","0","","","","0",
"99","일반테마파크업","03_07_09_P","4281000","CDFI5271002005000001","2005-12-23","","03","폐업","03","폐업","2013-05-20","","","","","","232-952","강원특별자치도 평창군 대관령면 용산리 97-2 외2필","","","환타지랜드","2013-05-20 09:27:20","I","2023-06-13 00:00:00","","","","허가테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","N","N","N","N","","","0","","","","0",
"100","일반테마파크업","03_07_09_P","4281000","CDFI5271002009000001","2009-08-06","","03","폐업","03","폐업","2025-04-25","","","","","","","강원특별자치도 평창군 대관령면 용산리 385 강원도개발공사","강원특별자치도 평창군 대관령면 솔봉로 287, 강원도개발공사","25348","알파인코스터","2025-04-25 14:31:00","U","2025-04-27 02:40:00","","346926.089962993","463587.470159949","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종(알파인코스터)","0","Y","","","Y","","","0","","","","0",
"101","일반테마파크업","03_07_09_P","4281000","CDFI5271002016000001","2016-07-06","","03","폐업","03","폐업","2018-11-27","","","","339-0698","","","강원특별자치도 평창군 대관령면 용산리 215-6","강원특별자치도 평창군 대관령면 솔봉로 325","25351","(주)드림랜드700","2018-11-27 10:55:52","I","2023-06-13 00:00:00","","347579.676511241","462843.525060987","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","킹바이킹, 시뮬레이션, 회전목마, 범퍼카","4","Y","Y","Y","Y","","","0","","","","0",
"102","일반테마파크업","03_07_09_P","4281000","CDFI5271002016000002","2016-12-09","","03","폐업","03","폐업","2020-10-26","","","","","","","강원특별자치도 평창군 대관령면 용산리 130","강원특별자치도 평창군 대관령면 올림픽로 715 (용평리조트)","25352","재미있는 놀이동산","2020-11-09 15:40:50","I","2023-06-13 00:00:00","","348259.144297804","461699.273918606","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","트랙자동차(미니자동차), 어린이관람차(회전관람차), 회전목마(회전목마)","0","","","","","","","0","","","","0",
"103","일반테마파크업","03_07_09_P","4281000","CDFI5271002024000001","2024-05-29","","03","폐업","03","폐업","2024-11-18","","","","","","","강원특별자치도 평창군 봉평면 무이리 729-38 (주)휘닉스평창","강원특별자치도 평창군 봉평면 태기로 140 (주)휘닉스평창","25307","휘닉스 상상놀이터","2024-11-19 10:25:44","U","2024-11-21 02:40:00","","317001.939028792","454288.180651879","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"104","일반테마파크업","03_07_09_P","4281000","CDFI5271001988000001","1988-08-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","마운틴코스터","2025-09-16 09:06:30","U","2025-09-18 02:40:00","","348259.144297804","461699.273918606","허가테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","N","N","N","N","","","0","","","","0",
