"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"57","관광펜션업","03_11_02_P","4231000","CDFI3261092021000001","2021-06-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 도문동 663-1","강원특별자치도 속초시 설악산로352번길 13 (도문동)","24904","설악스카이","2021-06-11 10:24:30","I","2023-06-13 00:00:00","","337352.521024561","519098.312894154","관광펜션업","","생산녹지지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","282.18","","0","","","","","","","0","","","","282",
"58","관광펜션업","03_11_02_P","4241000","CDFI3261092018000001","2018-05-08","","03","폐업","03","폐업","2019-01-28","","","","033-574-4488","","","강원특별자치도 삼척시 근덕면 장호리 185-4","강원특별자치도 삼척시 근덕면 장호안1길 16-33","25938","어떤하루펜션","2019-01-28 15:41:04","I","2023-06-13 00:00:00","","405050.069234006","422499.416144928","관광펜션업","","","3","","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","416.94","","0","","","","","","","800000000","","","","417",
"59","관광펜션업","03_11_02_P","4241000","CDFI3261092014000001","2014-09-03","","01","영업/정상","13","영업중","","","","","033-541-3803","","245-903","강원특별자치도 삼척시 도계읍 심포리 231-3","강원특별자치도 삼척시 도계읍 심포남길 99","25952","(주)하이원추추파크","2024-05-21 17:49:17","U","2024-05-23 02:40:00","","","","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","1933","","0","","","","","","","75200004000","","","","1933",
"60","관광펜션업","03_11_02_P","4241000","CDFI3261092017000001","2017-05-25","","01","영업/정상","13","영업중","","","","","033-575-4846","","","강원특별자치도 삼척시 미로면 내미로리 167","강원특별자치도 삼척시 미로면 동안로 540 (두타현장체험학습장)","25903","방갈로펜션","2022-01-05 16:24:48","I","2023-06-13 00:00:00","","383228.849038361","439998.288663752","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","120.64","","0","","","","","","","150000000","","","","121",
"61","관광펜션업","03_11_02_P","4241000","CDFI3261092018000002","2018-06-18","","01","영업/정상","13","영업중","","","","","033-572-4034","","","강원특별자치도 삼척시 근덕면 장호리 3-43","강원특별자치도 삼척시 근덕면 장호길 126","25938","인드라망펜션텔","2022-01-05 16:23:51","I","2023-06-13 00:00:00","","405458.844595619","422984.147134076","관광펜션업","","","0","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","456","","0","","","","","","","980000000","","","","456",
"62","관광펜션업","03_11_02_P","4241000","CDFI3261092022000001","2022-11-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 근덕면 용화리 14-18 스테이용화","강원특별자치도 삼척시 근덕면 용화해변길 38, 스테이용화","25938","스테이용화","2022-11-09 14:41:44","I","2023-06-13 00:00:00","","404336.551117971","423321.06010823","관광펜션업","","관리지역","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","193.08","","0","","","","","","","1900000000","","","","193",
"63","관광펜션업","03_11_02_P","4241000","CDFI3261092023000001","2023-05-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 근덕면 장호리 1-8","강원특별자치도 삼척시 근덕면 장호항길 128","25938","클리어비치","2023-05-19 13:06:17","I","2023-06-13 00:00:00","","405513.584925791","423274.092224942","관광펜션업","","관리지역","3","기타","","","다가구용 주택(공동주택적용)","3","0","0","0","","","0","0","","0","0","","0","67.76","","0","","","","","","","50000000","","","","68",
"64","관광펜션업","03_11_02_P","4241000","CDFI3261092024000001","2024-02-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 근덕면 덕산리 411-5","강원특별자치도 삼척시 근덕면 덕산해변1길 17","25934","리가브로","2024-02-13 18:02:03","I","2024-02-15 00:15:55","","398099.767158439","433623.759718798","관광펜션업","","일반주거지역","4","기타","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","190.28","","0","","","","","","","500000000","","","","190",
"65","관광펜션업","03_11_02_P","4241000","CDFI3261092025000002","2025-09-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 근덕면 용화리 251-1","강원특별자치도 삼척시 근덕면 용화길 27-100","25938","위아펜션","2025-09-24 14:20:01","I","2025-09-26 00:20:21","","403886.444068154","423418.945152576","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"66","관광펜션업","03_11_02_P","4241000","CDFI3261092025000001","2025-07-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 오분동 1-14","강원특별자치도 삼척시 삼척로 4246-15 (오분동)","25930","시소소","2025-07-16 13:37:07","I","2025-07-18 00:20:12","","394207.832884016","437791.659805861","관광펜션업","","자연녹지지역","0","","","","근린생활시설","3","2","0","0","","","0","0","","0","0","","0","148.2","","0","","","","","","","0","","","","148",
"67","관광펜션업","03_11_02_P","4241000","CDFI3261092016000002","2016-08-08","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 교동 459","강원특별자치도 삼척시 새천년도로 531-120 (교동)","25909","숲속바다펜션","2018-02-26 19:03:24","I","2023-06-13 00:00:00","","391833.028977343","442351.056769398","관광펜션업","","자연녹지지역","1","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","84.66","","0","","","","","","","200000000","","","","85",
"68","관광펜션업","03_11_02_P","4241000","CDFI3261092017000002","2017-07-20","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 하장면 번천리 84-5","강원특별자치도 삼척시 하장면 두타로 446-117 (번천리녹색휴양센터)","25901","신선놀음펜션","2018-02-26 19:03:47","I","2023-06-13 00:00:00","","377437.286792874","431707.4945168","관광펜션업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","307.79","","0","","","","","","","700000000","","","","308",
"69","관광펜션업","03_11_02_P","4241000","CDFI3261092017000003","2017-07-21","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 교동 42","강원특별자치도 삼척시 광진길 179 (교동)","25910","해파랑펜션","2018-02-26 19:03:58","I","2023-06-13 00:00:00","","393331.639979336","441075.486273979","관광펜션업","","","2","","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","270.11","","0","","","","","","","400000000","","","","270",
"70","관광펜션업","03_11_02_P","4241000","CDFI3261092017000004","2017-07-27","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 원덕읍 월천리 263-4","강원특별자치도 삼척시 원덕읍 삼척로 268-36","25960","젤리피쉬펜션","2018-02-26 19:04:16","I","2023-06-13 00:00:00","","408163.229654723","409330.974330559","관광펜션업","","","3","","","","다가구용 주택(공동주택적용)","0","0","0","0","","","0","0","","0","0","","0","491.91","","0","","","","","","","400000000","","","","492",
"71","관광펜션업","03_11_02_P","4241000","CDFI3261092017000005","2017-08-09","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 근덕면 장호리 224-1","강원특별자치도 삼척시 근덕면 장호1길 29 (산호펜션)","25938","장호산호펜션","2018-02-26 19:04:32","I","2023-06-13 00:00:00","","405045.025415068","422861.34140832","관광펜션업","","","3","","","","다가구용 주택(공동주택적용)","0","0","0","0","","","0","0","","0","0","","0","369.62","","0","","","","","","","300000000","","","","370",
"72","관광펜션업","03_11_02_P","4241000","CDFI3261092017000006","2017-08-09","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 근덕면 장호리 212","강원특별자치도 삼척시 근덕면 장호1길 7","25938","굿모닝펜션","2018-02-26 19:04:44","I","2023-06-13 00:00:00","","405099.898702161","422778.993440124","관광펜션업","","관리지역","4","학교정화(상대)","","","다가구용 주택(공동주택적용)","0","0","0","0","","","0","0","","0","0","","0","470.3","","0","","","","","","","900000000","","","","470",
"73","관광펜션업","03_11_02_P","4241000","CDFI3261092017000007","2017-08-31","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 근덕면 장호리 185","강원특별자치도 삼척시 근덕면 장호안1길 16-45 (무지개펜션)","25938","무지개펜션","2018-02-26 19:04:56","I","2023-06-13 00:00:00","","405007.63229554","422476.466107466","관광펜션업","","관리지역","3","학교정화(상대)","","","다가구용 주택(공동주택적용)","3","0","0","0","","","0","0","","0","0","","0","484.74","","0","","","","","","","0","","","","485",
"74","관광펜션업","03_11_02_P","4241000","CDFI3261092017000008","2017-09-01","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-574-4488","","","강원특별자치도 삼척시 근덕면 장호리 185-4","강원특별자치도 삼척시 근덕면 장호안1길 16-33 (어떤하루)","25938","어떤하루펜션","2018-02-26 19:05:09","I","2023-06-13 00:00:00","","405050.069234006","422499.416144928","관광펜션업","","","3","학교정화(상대)","","","다가구용 주택(공동주택적용)","3","0","0","0","","","0","0","","0","0","","0","416.94","","0","","","","","","","600000000","","","","417",
"75","관광펜션업","03_11_02_P","4241000","CDFI3261092017000009","2017-09-01","2018-02-22","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 삼척시 근덕면 용화리 204-3","강원특별자치도 삼척시 근덕면 삼척로 2197","25938","바다스케치펜션","2018-02-26 19:05:23","I","2023-06-13 00:00:00","","404286.81330876","423138.480333916","관광펜션업","","","3","학교정화(상대)","","","다가구용 주택(공동주택적용)","3","0","0","0","","","0","0","","0","0","","0","518.1","","0","","","","","","","0","","","","518",
"76","관광펜션업","03_11_02_P","4251000","CDFI3261092004000001","2004-04-30","","03","폐업","03","폐업","2015-04-23","","","","033-434-1609","","250-852","강원특별자치도 홍천군 서면 대곡리 1040-1","강원특별자치도 홍천군 서면 한서로 1477","","마이웨이 비발디 관광펜션","2015-04-24 08:36:44","I","2023-06-13 00:00:00","","255745.767169467","460038.18779979","관광펜션업","","","0","","","","","0","0","0","0","MYWAY VIVALDI TOURISM PENSYEON","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"77","관광펜션업","03_11_02_P","4251000","CDFI3261092004000003","2004-08-03","","03","폐업","03","폐업","2015-04-13","","","","033-434-8813","","250-803","강원특별자치도 홍천군 홍천읍 삼마치리 385","강원특별자치도 홍천군 홍천읍 영서로 1673","","홍천파인밸리관광펜션","2015-05-15 14:54:03","I","2023-06-13 00:00:00","","278888.28600028","458486.467569417","관광펜션업","","","0","","","","","0","0","0","0","HONGCHEON FINE VALLEY TOURISM PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","267.89","","0","","","","","","","0","","","","268",
"78","관광펜션업","03_11_02_P","4251000","CDFI3261092007000001","2007-06-27","","03","폐업","03","폐업","2017-08-31","","","","","","250-882","강원특별자치도 홍천군 북방면 노일리 901-3","강원특별자치도 홍천군 북방면 노일로 341","25111","OG 펜션","2017-09-04 13:50:39","I","2023-06-13 00:00:00","","264270.28742003","465417.191922013","관광펜션업","","","0","","","","","0","0","0","0","OG PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"79","관광펜션업","03_11_02_P","4251000","CDFI3261092010000001","2010-03-25","","03","폐업","03","폐업","2016-03-24","","","","433-0353","","250-833","강원특별자치도 홍천군 서석면 수하리 1301-8","강원특별자치도 홍천군 서석면 진여울길46번길 29-10","","황금소나무펜션","2016-03-24 19:23:47","I","2023-06-13 00:00:00","","302442.330765159","471562.318881614","관광펜션업","","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","400000000","","","","0",
"80","관광펜션업","03_11_02_P","4251000","CDFI3261092012000002","2012-06-27","","03","폐업","03","폐업","2018-06-01","","","","033-434-3249","","250-861","강원특별자치도 홍천군 내촌면 광암리 472-4","강원특별자치도 홍천군 내촌면 황병고개길 69","25161","펜션친구사이","2018-07-25 16:23:50","I","2023-06-13 00:00:00","","297664.948361945","485194.197219285","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","191.5","","0","","","","","","","250000000","","","","192",
"81","관광펜션업","03_11_02_P","4251000","CDFI3261092013000003","2013-10-14","","03","폐업","03","폐업","2015-09-15","","","","","","250-856","강원특별자치도 홍천군 서면 팔봉리 993-2 1통1반","강원특별자치도 홍천군 서면 한치골길 986","25101","한옥펜션 솔향","2015-09-15 18:04:14","I","2023-06-13 00:00:00","","261917.727774686","466247.248724555","관광펜션업","","관리지역","0","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","652","","0","","","","","","","50000000","","","","652",
"82","관광펜션업","03_11_02_P","4251000","CDFI3261092013000004","2013-10-30","","03","폐업","03","폐업","2019-03-06","","","","","","250-856","강원특별자치도 홍천군 서면 팔봉리 978-2 0통","강원특별자치도 홍천군 서면 팔봉강변길 273","25101","인마이라이프","2019-03-06 13:23:57","I","2023-06-13 00:00:00","","262166.769745719","466501.323063682","관광펜션업","","관리지역","0","기타","","","단독주택","2","0","0","0","IN MY LIFE","Tourist pension business","0","0","","0","0","","0","153.06","","0","","","","","","","60000000","","","","153",
"83","관광펜션업","03_11_02_P","4251000","CDFI3261092015000001","2015-02-03","","03","폐업","03","폐업","2022-11-15","","","","","","250-871","강원특별자치도 홍천군 남면 월천리 103-1","강원특별자치도 홍천군 남면 월천길 50-46","250-871","하립골 관광펜션","2022-11-16 17:52:37","I","2023-06-13 00:00:00","","269614.39401754","459865.568440023","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","Haripgol Tourist pension","Tourist pension business","0","0","","0","0","","0","252.57","","0","","","","","","","200000000","","","","253",
"84","관광펜션업","03_11_02_P","4251000","CDFI3261092015000002","2015-04-27","","03","폐업","03","폐업","2022-01-25","","","","033-434-6009","","250-881","강원특별자치도 홍천군 북방면 장항리 98-3","강원특별자치도 홍천군 북방면 노루목길 64","25116","관광펜션 바비아나","2022-01-25 11:29:34","I","2023-06-13 00:00:00","","269875.358272203","465788.887461973","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","Tourist pension Babiana","Tourist pension","0","0","","0","0","","0","161.09","","0","","","","","","","250000000","","","","161",
"85","관광펜션업","03_11_02_P","4251000","CDFI3261092016000001","2016-02-24","","03","폐업","03","폐업","2021-06-30","","","","033-436-3688","","","강원특별자치도 홍천군 북방면 장항리 201-30","강원특별자치도 홍천군 북방면 장항2길 14-5","25116","헤리티스 관광펜션","2021-12-08 16:59:02","I","2023-06-13 00:00:00","","269189.1633565","465488.759641528","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","HERITIS Tourist pension","Tourist pension business","0","0","","0","0","","0","336.14","","0","","","","","","","600000000","","","","336",
"86","관광펜션업","03_11_02_P","4251000","CDFI3261092016000002","2016-02-24","","03","폐업","03","폐업","2021-06-30","","","","033-436-3688","","","강원특별자치도 홍천군 북방면 장항리 201-31","강원특별자치도 홍천군 북방면 장항2길 14-3","25116","헤리티스2 관광펜션","2021-12-08 16:59:13","I","2023-06-13 00:00:00","","269220.269567271","465497.00922888","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","HERITIST 2 Tourist pension","Tourist pension business","0","0","","0","0","","0","310.64","","0","","","","","","","500000000","","","","311",
"87","관광펜션업","03_11_02_P","4251000","CDFI3261092017000002","2017-11-22","","03","폐업","03","폐업","2018-06-01","","","","033-435-8666","","","강원특별자치도 홍천군 서면 대곡리 25","강원특별자치도 홍천군 서면 한치골길 75-12","25103","오션워터월드2분거리 신영펜션","2018-06-04 11:11:19","I","2023-06-13 00:00:00","","258829.51952765","458578.011194491","관광펜션업","","","0","기타","","","숙박시설","3","0","0","0","Ocean waterworld two minutes distence sinyoung pension","TOURISM PENSYEON","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"88","관광펜션업","03_11_02_P","4251000","CDFI3261092018000002","2018-12-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 311-4","강원특별자치도 홍천군 서면 굴업솔골길 31","25103","오캄럭스클럽 2단지","2024-01-08 16:11:02","U","2024-01-10 02:40:00","","259234.697709095","457774.441869884","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","242.11","","0","","","","","","","0","","","","242",
"89","관광펜션업","03_11_02_P","4251000","CDFI3261092019000003","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 모곡리 305-15","강원특별자치도 홍천군 서면 설밀길 190-19","25100","토리아이풀빌라스파2동","2024-01-08 16:12:03","U","2024-01-10 02:40:00","","252148.266657865","464499.869126142","관광펜션업","","관리지역","1","기타","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","54.3","","0","","","","","","","0","","","","54",
"90","관광펜션업","03_11_02_P","4251000","CDFI3261092019000004","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 모곡리 305-4","강원특별자치도 홍천군 서면 설밀길 190-5","25100","토리아이풀빌라키즈","2024-01-08 16:12:17","U","2024-01-10 02:40:00","","252075.025130349","464503.267368199","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","76.72","","0","","","","","","","0","","","","77",
"91","관광펜션업","03_11_02_P","4251000","CDFI3261092019000005","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 모곡리 305-7","강원특별자치도 홍천군 서면 설밀길 190-9","25100","토리아이풀빌라","2024-01-08 16:12:29","U","2024-01-10 02:40:00","","252119.048801697","464534.337659929","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","76.36","","0","","","","","","","0","","","","76",
"92","관광펜션업","03_11_02_P","4251000","CDFI3261092021000001","2021-04-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 312","강원특별자치도 홍천군 서면 굴업솔골길 25","25103","오캄럭스클럽H","2022-01-12 16:20:33","I","2023-06-13 00:00:00","","259183.820075829","457752.106718903","관광펜션업","","관리지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","563","","0","","","","","","","0","","","","563",
"93","관광펜션업","03_11_02_P","4251000","CDFI3261092021000002","2021-12-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 280-1","강원특별자치도 홍천군 서면 굴업솔골길 60-13","25103","펜션아이리스","2022-01-12 16:20:56","I","2023-06-13 00:00:00","","259541.627652487","457862.044512265","관광펜션업","","관리지역","2","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","425.82","","0","","","","","","","0","","","","426",
"94","관광펜션업","03_11_02_P","4251000","CDFI3261092022000001","2022-03-14","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 대곡리 1027-12","강원특별자치도 홍천군 서면 한서로 1468-55","25103","유리트리트","2023-01-18 09:49:57","I","2023-06-13 00:00:00","","255901.684354061","459568.12287734","관광펜션업","","관리지역","2","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","1595.29","","0","","","","","","","0","","","","1595",
"95","관광펜션업","03_11_02_P","4251000","CDFI3261092022000002","2022-08-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내면 율전리 1228","강원특별자치도 홍천군 내면 우물골길 87","25169","반디별 펜션","2023-01-18 09:50:13","I","2023-06-13 00:00:00","","313232.481852853","474567.186763979","관광펜션업","","관리지역","2","","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","195.58","","0","","","","","","","0","","","","196",
"96","관광펜션업","03_11_02_P","4251000","CDFI3261092022000003","2022-11-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 노일리 736","강원특별자치도 홍천군 북방면 노일로 206-9","25111","빌리지 736","2023-01-18 09:50:31","I","2023-06-13 00:00:00","","264801.695517436","464218.456434683","관광펜션업","","관리지역","2","","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","194.95","","0","","","","","","","0","","","","195",
"97","관광펜션업","03_11_02_P","4251000","CDFI3261092022000004","2022-11-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 노일리 736-1","강원특별자치도 홍천군 북방면 노일로 206-7","25111","빌리지 736-1","2023-01-18 09:50:52","I","2023-06-13 00:00:00","","264782.548798139","464216.00182917","관광펜션업","","관리지역","2","","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","228.16","","0","","","","","","","0","","","","228",
"98","관광펜션업","03_11_02_P","4251000","CDFI3261092004000002","2004-06-21","","01","영업/정상","13","영업중","","","","","033-435-8588","","250-856","강원특별자치도 홍천군 서면 어유포리 294-1","강원특별자치도 홍천군 서면 팔봉산로 1047-4","","관광펜션 곰","2024-01-08 16:03:08","U","2024-01-10 02:40:00","","260733.12829404","466867.77225026","관광펜션업","","","2","","","","","0","0","0","0","TOURISM PENSYEON GOM","TOURISM PENSYEON","0","0","","0","0","","0","376.02","","0","","","","","","","0","","","","376",
"99","관광펜션업","03_11_02_P","4251000","CDFI3261092005000001","2005-01-31","","01","영업/정상","13","영업중","","","","","033-432-8199","","250-875","강원특별자치도 홍천군 남면 화전리 352","강원특별자치도 홍천군 남면 화전들길 59-29","","양덕드림빌1호 관광펜션","2024-01-08 16:03:38","U","2024-01-10 02:40:00","","266452.93937796","457097.226003694","관광펜션업","","","2","","","","","0","0","0","0","YANGDEOK DREAMVILL 1ST TOURISM PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","185.02","","0","","","","","","","0","","","","185",
"100","관광펜션업","03_11_02_P","4251000","CDFI3261092005000002","2005-09-26","","01","영업/정상","13","영업중","","","","","033-434-8337","","250-856","강원특별자치도 홍천군 서면 팔봉리 80","강원특별자치도 홍천군 서면 팔봉강변길 229","","타샤의 정원 관광펜션","2024-01-08 16:05:36","U","2024-01-10 02:40:00","","262533.454767369","466365.308252893","관광펜션업","","","2","","","","","0","0","0","0","TASHA'S GARDEN TOURISM PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","245.62","","0","","","","","","","0","","","","246",
"101","관광펜션업","03_11_02_P","4251000","CDFI3261092006000001","2006-02-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 팔봉리 81-5","강원특별자치도 홍천군 서면 팔봉강변길 209-26","25101","까사모로1","2024-01-08 16:06:07","U","2024-01-10 02:40:00","","262509.79181822","466306.956340156","관광펜션업","","","2","","","","","0","0","0","0","Casamoro 1","TOURISM PENSYEON","0","0","","0","0","","0","232","","0","","","","","","","0","","","","232",
"102","관광펜션업","03_11_02_P","4251000","CDFI3261092006000002","2006-07-04","","01","영업/정상","13","영업중","","","","","033-434-2920","","250-882","강원특별자치도 홍천군 북방면 노일리 955","강원특별자치도 홍천군 북방면 노일로 368-13","","관광펜션 라스뗄라","2024-01-08 16:07:26","U","2024-01-10 02:40:00","","264481.474616841","465719.536648153","관광펜션업","","","3","","","","","0","0","0","0","LA STELLA  TOURISM PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","531","","0","","","","","","","0","","","","531",
"103","관광펜션업","03_11_02_P","4251000","CDFI3261092007000002","2007-11-27","","01","영업/정상","13","영업중","","","","","","","250-856","강원특별자치도 홍천군 서면 팔봉리 85","강원특별자치도 홍천군 서면 팔봉강변길 209-10","","아침의 향기 관광펜션","2024-01-08 16:07:04","U","2024-01-10 02:40:00","","262537.858069422","466215.157576879","관광펜션업","","","2","","","","","0","0","0","0","AROMA  TOURISM PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","251","","0","","","","","","","0","","","","251",
"104","관광펜션업","03_11_02_P","4251000","CDFI3261092011000001","2011-11-15","","01","영업/정상","13","영업중","","","","","433-6069","","250-812","강원특별자치도 홍천군 화촌면 장평리 928","강원특별자치도 홍천군 화촌면 장평골말길 119","25159","이화펜션","2024-01-08 16:07:45","U","2024-01-10 02:40:00","","292927.681860403","473630.663709578","관광펜션업","","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","98.13","","0","","","","","","","300000000","","","","98",
"105","관광펜션업","03_11_02_P","4251000","CDFI3261092012000001","2012-05-24","","01","영업/정상","13","영업중","","","","","033-435-9164","","250-881","강원특별자치도 홍천군 북방면 장항리 118-1","강원특별자치도 홍천군 북방면 노루목길 71","25116","시실리펜션","2024-01-08 16:08:11","U","2024-01-10 02:40:00","","269872.344446004","465889.823217695","관광펜션업","","관리지역","2","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","198.74","","0","","","","","","","300000000","","","","199",
"106","관광펜션업","03_11_02_P","4251000","CDFI3261092012000003","2012-07-30","","01","영업/정상","13","영업중","","","","","033-436-8300","","250-812","강원특별자치도 홍천군 화촌면 군업리 884","강원특별자치도 홍천군 화촌면 군업안말길 153-16","25159","소토보체","2024-01-08 16:08:40","U","2024-01-10 02:40:00","","288863.795717576","471649.737176271","관광펜션업","","일반주거지역","2","기타","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","581.1","","0","","","","","","","0","","","","581",
"107","관광펜션업","03_11_02_P","4251000","CDFI3261092013000001","2013-01-02","","01","영업/정상","13","영업중","","","","","033-433-5050","","250-833","강원특별자치도 홍천군 서석면 수하리 1301-26","강원특별자치도 홍천군 서석면 진여울길46번길 31","25165","진여울펜션","2024-01-08 16:08:54","U","2024-01-10 02:40:00","","302378.048967498","471590.211704783","관광펜션업","","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","385.72","","0","","","","","","","100000000","","","","386",
"108","관광펜션업","03_11_02_P","4251000","CDFI3261092013000002","2013-06-15","","01","영업/정상","13","영업중","","","","","033-433-5171","","250-812","강원특별자치도 홍천군 화촌면 군업리 959","강원특별자치도 홍천군 화촌면 답연밭길 54","25159","강변통나무펜션","2024-01-08 16:09:12","U","2024-01-10 02:40:00","","290116.258799571","471192.826488647","관광펜션업","","","1","","","","","1","0","0","0","RIVERSIDE LOG CABIN TOURISM  PENSYEON","TOURISM  PENSYEON","0","0","","0","0","","0","229","","0","","","","","","","0","","","","229",
"109","관광펜션업","03_11_02_P","4251000","CDFI3261092015000003","2015-05-28","","01","영업/정상","13","영업중","","","","","","","250-852","강원특별자치도 홍천군 서면 대곡리 1040-1","강원특별자치도 홍천군 서면 한서로 1477","25103","마이웨이 비발디 관광펜션","2024-01-08 16:09:41","U","2024-01-10 02:40:00","","255745.767169467","460038.18779979","관광펜션업","","관리지역","3","기타","","","숙박시설","2","0","0","0","MY WAY VIVALDI Tourist pension","Tourist pension business","0","0","","0","0","","0","240.92","","0","","","","","","","400000000","","","","241",
