"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"56","영화상영관","03_13_02_P","4191000","CDFF4220002007000002","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주2관","2019-04-23 09:58:03","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","일반상업지역",
"57","영화상영관","03_13_02_P","4191000","CDFF4220002007000003","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주3관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","일반상업지역",
"58","영화상영관","03_13_02_P","4191000","CDFF4220002007000004","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주5관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","중심상업지역",
"59","영화상영관","03_13_02_P","4191000","CDFF4220002007000005","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주6관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","일반상업지역",
"60","영화상영관","03_13_02_P","4191000","CDFF4220002007000006","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주7관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","일반상업지역",
"61","영화상영관","03_13_02_P","4191000","CDFF4220002007000007","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주8관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","상업지역",
"62","영화상영관","03_13_02_P","4191000","CDFF4220002007000008","2007-11-08","","01","영업/정상","13","영업중","","","","","033-744-2002","","","강원특별자치도 원주시 단계동 873 아트스페이스빌딩 7층","강원특별자치도 원주시 서원대로 165-3, 아트스페이스빌딩 7층 (단계동)","26436","메가박스 원주9관","2019-04-23 09:58:04","I","2023-06-13 00:00:00","","282315.673637127","427402.924552547","영화상영관","영화상영관","9","유흥업소밀집지역","","0","8","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071108","일반상업지역",
"63","영화상영관","03_13_02_P","4191000","CDFF4220002009000001","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주1관","2024-02-22 18:30:27","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"64","영화상영관","03_13_02_P","4191000","CDFF4220002009000002","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주2관","2024-02-22 18:42:55","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"65","영화상영관","03_13_02_P","4191000","CDFF4220002017000005","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 7관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"66","영화상영관","03_13_02_P","4191000","CDFF4220002017000006","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 6관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"67","영화상영관","03_13_02_P","4191000","CDFF4220002017000007","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 5관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"68","영화상영관","03_13_02_P","4191000","CDFF4220002017000008","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 4관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"69","영화상영관","03_13_02_P","4191000","CDFF4220002017000009","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 3관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"70","영화상영관","03_13_02_P","4191000","CDFF4220002017000010","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 2관","2025-07-23 13:17:40","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"71","영화상영관","03_13_02_P","4191000","CDFF4220001963000001","1963-08-14","","01","영업/정상","13","영업중","","","","","033-742-2718","","220-020","강원특별자치도 원주시 평원동 368","","","아카데미","2020-04-09 21:02:08","I","2023-06-13 00:00:00","","","","영화상영관","영화상영관","3","","","0","3","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19630814","",
"72","영화상영관","03_13_02_P","4191000","CDFF4220001967000001","1967-07-04","","01","영업/정상","13","영업중","","","","","","","220-963","강원특별자치도 원주시 학성동 329-2","강원특별자치도 원주시 평원로 120  (학성동)","","문화극장","2020-04-09 21:02:08","I","2023-06-13 00:00:00","","283846.413327572","428499.977272222","영화상영관","영화상영관","4","","","0","4","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19670704","",
"73","영화상영관","03_13_02_P","4191000","CDFF4220002009000003","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주3관","2024-02-22 18:44:51","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"74","영화상영관","03_13_02_P","4191000","CDFF4220002009000004","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주4관","2024-02-22 18:45:48","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"75","영화상영관","03_13_02_P","4191000","CDFF4220002009000005","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주5관","2024-02-22 18:47:10","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"76","영화상영관","03_13_02_P","4191000","CDFF4220002009000006","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주6관","2024-02-22 18:47:59","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"77","영화상영관","03_13_02_P","4191000","CDFF4220002009000007","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주7관","2024-02-22 18:49:29","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"78","영화상영관","03_13_02_P","4191000","CDFF4220002009000008","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주8관","2024-02-22 18:50:45","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"79","영화상영관","03_13_02_P","4191000","CDFF4220002009000009","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주9관","2024-02-22 18:51:54","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"80","영화상영관","03_13_02_P","4191000","CDFF4220002009000010","2009-01-30","","01","영업/정상","13","영업중","","","","","033-738-9052","","","강원특별자치도 원주시 단계동 877-1 7~10층","강원특별자치도 원주시 서원대로 171 (단계동,7~10층)","","CGV원주10관","2024-02-22 18:52:40","U","2024-02-24 02:40:00","","282420.45355925","427386.499314318","영화상영관","영화상영관","13","유흥업소밀집지역","","0","10","3","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20090130","일반상업지역",
"81","영화상영관","03_13_02_P","4191000","CDFF4220002016000001","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-3","강원특별자치도 원주시 황금로 2, 7층 601호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 1관","2023-11-03 17:06:15","U","2023-11-05 02:40:00","","287371.668467947","425538.294351337","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"82","영화상영관","03_13_02_P","4191000","CDFF4220002016000002","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-3","강원특별자치도 원주시 황금로 2, 7층 602호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 2관","2023-11-06 09:33:40","U","2023-11-08 02:40:00","","287371.668467947","425538.294351337","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"83","영화상영관","03_13_02_P","4191000","CDFF4220002016000003","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-3","강원특별자치도 원주시 황금로 2, 7층 603호 (반곡동)","26462","메가박스 원주혁신점 3관","2023-11-06 09:34:19","U","2023-11-08 02:40:00","","287371.668467947","425538.294351337","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"84","영화상영관","03_13_02_P","4191000","CDFF4220002016000004","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-3","강원특별자치도 원주시 황금로 2, 7층 603호 (반곡동)","26462","메가박스 원주혁신점 4관","2023-11-06 09:35:11","U","2023-11-08 02:40:00","","287371.668467947","425538.294351337","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"85","영화상영관","03_13_02_P","4191000","CDFF4220002016000005","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-3","강원특별자치도 원주시 황금로 2, 7층 605호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 5관","2023-11-06 09:35:57","U","2023-11-08 02:40:00","","287371.668467947","425538.294351337","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","공업지역",
"86","영화상영관","03_13_02_P","4191000","CDFF4220002016000006","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-2","강원특별자치도 원주시 양지로 80, 7층 608호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 6관","2023-11-06 09:36:12","U","2023-11-08 02:40:00","","287336.98603588","425561.69150027","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"87","영화상영관","03_13_02_P","4191000","CDFF4220002016000007","2016-09-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-2","강원특별자치도 원주시 양지로 80, 7층 609호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 7관","2023-11-06 09:36:24","U","2023-11-08 02:40:00","","287336.98603588","425561.69150027","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160913","일반상업지역",
"88","영화상영관","03_13_02_P","4191000","CDFF4220002017000001","2017-06-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-2","강원특별자치도 원주시 양지로 80, 7층 605호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 8관","2023-11-06 09:36:36","U","2023-11-08 02:40:00","","287336.98603588","425561.69150027","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170613","일반상업지역",
"89","영화상영관","03_13_02_P","4191000","CDFF4220002017000002","2017-06-13","","01","영업/정상","13","영업중","","","","","070-7717-4947","","","강원특별자치도 원주시 반곡동 1903-2","강원특별자치도 원주시 양지로 80, 7층 601호 (반곡동, 센트럴파크)","26462","메가박스 원주혁신점 9관","2023-11-06 09:07:24","U","2023-11-08 02:40:00","","287336.98603588","425561.69150027","영화상영관","","11","기타","","0","9","2","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170613","일반상업지역",
"90","영화상영관","03_13_02_P","4191000","CDFF4220002017000003","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 1관","2025-07-23 13:17:39","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"91","영화상영관","03_13_02_P","4191000","CDFF4220002017000004","2017-06-27","","01","영업/정상","13","영업중","","","","","033-748-7761","","","강원특별자치도 원주시 무실동 1857-10 9층","강원특별자치도 원주시 능라동길 51, 9층 (무실동)","26392","롯데시네마 원주무실점 8관","2025-07-23 13:17:39","U","2025-07-25 02:40:00","","282361.656343235","426273.540502002","영화상영관","","14","기타","","0","10","4","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170627","일반상업지역",
"92","영화상영관","03_13_02_P","4201000","CDFF4220001994000001","1994-06-24","","03","폐업","03","폐업","2013-07-16","","","","644-4959","","","강원특별자치도 강릉시 옥천동 177-1","강원특별자치도 강릉시 율곡로 2837 (옥천동)","210-090","중앙극장2관","2013-07-18 09:42:45","I","2023-06-13 00:00:00","","367146.118306702","474454.691957701","영화상영관","영화상영관","5","","","0","1","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19940624","",
"93","영화상영관","03_13_02_P","4201000","CDFF4220001999000001","1999-06-24","","03","폐업","03","폐업","2009-02-04","","","","648-2688","","210-080","강원특별자치도 강릉시 임당동 119-2","강원특별자치도 강릉시 경강로 2102 (임당동)","25540","신영극장1관","2016-11-17 11:29:08","I","2023-06-13 00:00:00","","367105.324513075","474185.736166645","영화상영관","영화상영관","6","","","0","1","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19990624","",
"94","영화상영관","03_13_02_P","4201000","CDFF4220001999000002","1999-06-24","","03","폐업","03","폐업","2007-07-24","","","","648-0755","","210-080","강원특별자치도 강릉시 임당동 119-3","강원특별자치도 강릉시 경강로 2102 (임당동)","210-080","신영극장2관","2011-10-30 13:54:07","I","2023-06-13 00:00:00","","367081.629567027","474168.095625465","영화상영관","영화상영관","6","","","0","1","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19990624","",
"95","영화상영관","03_13_02_P","4201000","CDFF4220001999000003","1999-06-24","","03","폐업","03","폐업","2013-07-16","","","","644-4959","","210-934","강원특별자치도 강릉시 옥천동 177-1","강원특별자치도 강릉시 율곡로 2837 (옥천동)","210-090","중앙극장1관","2013-07-18 09:42:19","I","2023-06-13 00:00:00","","367146.118306702","474454.691957701","영화상영관","영화상영관","5","","","0","1","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19990624","",
"96","영화상영관","03_13_02_P","4201000","CDFF4220001999000004","1999-06-24","","03","폐업","03","폐업","2010-06-30","","","","647-1199","","","강원특별자치도 강릉시 임당동 117-2","강원특별자치도 강릉시 경강로 2106 (임당동)","25540","롯데리아극장1관","2016-11-17 18:02:10","I","2023-06-13 00:00:00","","367139.395198995","474208.39644644","영화상영관","영화상영관","9","","","0","1","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19990624","",
"97","영화상영관","03_13_02_P","4201000","CDFF4220002005000001","2005-02-07","","03","폐업","03","폐업","2010-06-30","","","","647-1199","","","강원특별자치도 강릉시 임당동 117-2","강원특별자치도 강릉시 경강로 2106 (임당동)","25540","롯데리아극장2관","2016-11-17 18:03:12","I","2023-06-13 00:00:00","","367139.395198995","474208.39644644","영화상영관","영화상영관","11","","","0","10","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20050207","",
"98","영화상영관","03_13_02_P","4201000","CDFF4220002009000001","2009-09-07","","01","영업/정상","13","영업중","","","","","033-641-2746","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 1관","2025-10-13 17:21:24","U","2025-10-15 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"99","영화상영관","03_13_02_P","4201000","CDFF4220002009000002","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 2관","2025-10-13 17:19:19","U","2025-10-15 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"100","영화상영관","03_13_02_P","4201000","CDFF4220002009000003","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 3관","2025-10-13 17:16:16","U","2025-10-15 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"101","영화상영관","03_13_02_P","4201000","CDFF4220002009000004","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 4관","2025-10-13 17:11:48","U","2025-10-15 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"102","영화상영관","03_13_02_P","4201000","CDFF4220002009000005","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 5관","2025-04-24 09:24:41","U","2025-04-26 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"103","영화상영관","03_13_02_P","4201000","CDFF4220002009000006","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 6관","2025-04-24 09:25:07","U","2025-04-26 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"104","영화상영관","03_13_02_P","4201000","CDFF4220002009000007","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 7관","2025-04-24 09:25:49","U","2025-04-26 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"105","영화상영관","03_13_02_P","4201000","CDFF4220002009000008","2009-09-07","","01","영업/정상","13","영업중","","","","","033-655-7288","","","강원특별자치도 강릉시 옥천동 189 7층","강원특별자치도 강릉시 경강로 2120 (옥천동)","25541","(주) CGV 강릉지점 8관","2025-04-24 09:26:20","U","2025-04-26 02:40:00","","367257.089561415","474274.357968797","영화상영관","","14","","","0","8","6","문화시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090907","일반상업지역",
"106","영화상영관","03_13_02_P","4201000","CDFF4220002012000001","2012-03-16","","01","영업/정상","13","영업중","","","","","033-645-7415","","","강원특별자치도 강릉시 임당동 119-3","강원특별자치도 강릉시 경강로 2100, 4층 (임당동)","25540","강릉독립예술극장 신영","2019-12-26 11:12:55","I","2023-06-13 00:00:00","","367081.629567027","474168.095625465","영화상영관","","7","","","0","6","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20120316","일반상업지역",
"107","영화상영관","03_13_02_P","4201000","CDFF4220002017000001","2017-07-13","","01","영업/정상","13","영업중","","","","","033-645-7200","","","강원특별자치도 강릉시 구정면 어단리 478-132","강원특별자치도 강릉시 구정면 칠성로 13-8","25624","(주)강릉자동차극장","2024-10-21 16:13:56","U","2024-10-23 02:40:00","","367183.602182436","467401.016644459","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","자동차극장","","20170713","",
"108","영화상영관","03_13_02_P","4201000","CDFF4220002024000001","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성남동 254","강원특별자치도 강릉시 임영로 102, 6~10층 (성남동)","25544","롯데시네마강릉1상영관","2024-07-25 19:58:38","I","2024-07-27 00:13:37","","366951.313681556","473763.154554713","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20240725","",
"109","영화상영관","03_13_02_P","4201000","CDFF4220002024000002","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성남동 254","강원특별자치도 강릉시 임영로 102, 6~10층 (성남동)","25544","롯데시네마강릉2상영관","2024-07-25 20:04:08","I","2024-07-27 00:13:37","","366951.313681556","473763.154554713","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20240725","",
"110","영화상영관","03_13_02_P","4201000","CDFF4220002024000003","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성남동 254","강원특별자치도 강릉시 임영로 102, 6~10층 (성남동)","25544","롯데시네마강릉3상영관","2024-07-25 20:06:44","I","2024-07-27 00:13:37","","366951.313681556","473763.154554713","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20240725","",
