"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"53","복합유통게임제공업","03_05_04_P","4191000","CDFF2241032011000001","2011-02-08","","04","취소/말소/만료/정지/중지","35","직권말소","2021-04-23","","","","033-744-1025","","","강원특별자치도 원주시 중앙동 118-1","강원특별자치도 원주시 중앙로 87, 3층 (중앙동)","26428","스마일멀티방","2021-04-23 09:21:20","I","2023-06-13 00:00:00","","284206.44312828","427841.90180906","복합유통게임제공업","유통관련업","0","","","243","0","0","","0","0","0","0","","","","","","","","","","","","0","노래연습장,영화감상,청소년게임시설","전체이용가","","","","일반상업지역",
"54","복합유통게임제공업","03_05_04_P","4191000","CDFF2241032015000001","2015-01-22","","04","취소/말소/만료/정지/중지","35","직권말소","2021-04-23","","","","","","","강원특별자치도 원주시 소초면 장양리 1293-34 우창연립 상가동 101호,102호(1층)","강원특별자치도 원주시 소초면 장막1길 60, 1층 101, 102호 (우창연립)","26306","제우스PC cafe","2021-04-23 09:21:20","I","2023-06-13 00:00:00","","284405.724876611","434815.155391533","복합유통게임제공업","유통관련업","4","주택가주변","식품접객업","141.12","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","휴게음식점","","","","","일반주거지역",
"55","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032007000001","2007-07-24","","03","폐업","03","폐업","2013-04-15","","","","652-5888","","210-060","강원특별자치도 강릉시 금학동 16-2","강원특별자치도 강릉시 경강로 2092  (금학동)","","멀티방","2013-04-15 18:25:09","I","2023-06-13 00:00:00","","367019.277868591","474121.430438255","복합유통게임제공업","유통관련업","4","기타","(멀티기기10개)","156.26","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","(멀티기기10개)","전체이용가","","","","일반상업지역",
"56","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032007000002","2007-11-16","","03","폐업","03","폐업","2009-07-01","","","","647-7268","","","강원특별자치도 강릉시 홍제동 992-1","강원특별자치도 강릉시 하슬라로 27  (홍제동)","","터미널오락실","2009-08-04 10:13:13","I","2023-06-13 00:00:00","","365503.379656422","474089.056243697","복합유통게임제공업","유통관련업","3","기타","","79.3","1","0","운수시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"57","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032007000004","2007-11-19","","03","폐업","03","폐업","2009-04-01","","","","652-6054","","210-939","강원특별자치도 강릉시 포남동 1222","강원특별자치도 강릉시 산양큰길24번길 2  (포남동)","","별게임랜드","2009-04-01 11:37:35","I","2023-06-13 00:00:00","","368732.158707185","476920.473488898","복합유통게임제공업","유통관련업","3","기타","","123","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"58","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032009000001","2009-10-08","","03","폐업","03","폐업","2012-04-09","","","","","","","강원특별자치도 강릉시 금학동 77 2층","강원특별자치도 강릉시 금성로56번길 5  (금학동,2층)","","프리존","2012-04-09 10:29:08","I","2023-06-13 00:00:00","","366927.552099137","473892.011487384","복합유통게임제공업","유통관련업","0","","휴게음식점","383.47","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","휴게음식점","전체이용가","","","","",
"59","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032011000001","2011-01-19","","03","폐업","03","폐업","2015-02-09","","","","","","","강원특별자치도 강릉시 금학동 99-4 4층","강원특별자치도 강릉시 신대학길 27-1 (금학동,4층)","","스마일 멀티방 금학점","2015-02-09 21:19:11","I","2023-06-13 00:00:00","","367027.336572361","474053.607933524","복합유통게임제공업","유통관련업","0","","비디오물 감상실업","192.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"60","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032012000001","2012-12-12","","03","폐업","03","폐업","2021-11-22","","","","","","","강원특별자치도 강릉시 입암동 708-3","강원특별자치도 강릉시 성덕포남로 45-8 (입암동)","25615","SENS PC방","2021-11-22 08:46:35","I","2023-06-13 00:00:00","","369074.501282615","474703.211255818","복합유통게임제공업","유통관련업","0","","휴게음식점","233.52","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"61","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000002","1999-06-24","","03","폐업","03","폐업","2009-04-01","","","","","","","강원특별자치도 강릉시 포남동 1222","강원특별자치도 강릉시 산양큰길24번길 2  (포남동)","","별게임랜드","2009-05-12 13:11:21","I","2023-06-13 00:00:00","","368732.158707185","476920.473488898","복합유통게임제공업","유통관련업","0","","","123","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"62","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000004","1999-06-24","","03","폐업","03","폐업","2010-09-01","","","","","","210-933","강원특별자치도 강릉시 옥천동 223-1","","","반도오락실","2010-09-01 13:50:35","I","2023-06-13 00:00:00","","","","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"63","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000005","1999-06-24","","03","폐업","03","폐업","2005-05-17","","","","","","210-130","강원특별자치도 강릉시 강문동 294-1","","","해변오락실","2005-05-17 11:43:03","I","2023-06-13 00:00:00","","368154.763732462","479514.67683502","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"64","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000007","1999-06-24","","03","폐업","03","폐업","2009-07-01","","","","","","","강원특별자치도 강릉시 홍제동 992-1","강원특별자치도 강릉시 하슬라로 27  (홍제동)","","터미널오락실","2009-08-14 09:11:14","I","2023-06-13 00:00:00","","365503.379656422","474089.056243697","복합유통게임제공업","유통관련업","0","","","99","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"65","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000008","1999-06-24","","03","폐업","03","폐업","2007-10-23","","","","","","210-080","강원특별자치도 강릉시 임당동 103-15","강원특별자치도 강릉시 경강로2115번길 3  (임당동)","","미래오락실","2007-10-23 08:44:01","I","2023-06-13 00:00:00","","367168.287129504","474314.578306107","복합유통게임제공업","유통관련업","3","","","0","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"66","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000009","1999-06-24","","03","폐업","03","폐업","2004-05-20","","","","","","210-380","강원특별자치도 강릉시 안현동 94-143","","","호수오락실","2004-06-03 14:08:42","I","2023-06-13 00:00:00","","367694.469558541","479672.442202761","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"67","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000010","1999-06-24","","03","폐업","03","폐업","2006-04-28","","","","648-6113","","210-080","강원특별자치도 강릉시 임당동 119-2","강원특별자치도 강릉시 경강로 2102  (임당동)","","게임월드","2007-10-24 17:59:25","I","2023-06-13 00:00:00","","367105.324513075","474185.736166645","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"68","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000011","1999-06-24","","03","폐업","03","폐업","2007-05-03","","","","033-648-8845","","210-920","강원특별자치도 강릉시 교동 124-7","강원특별자치도 강릉시 강릉대로 271  (교동)","","대흥오락실(대흥게임랜드)","2007-05-03 19:36:00","I","2023-06-13 00:00:00","","367258.393249371","474951.157527989","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"69","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032001000001","2001-11-08","","03","폐업","03","폐업","2007-10-26","","","","653-9411","","210-140","강원특별자치도 강릉시 송정동 67","강원특별자치도 강릉시 팔송길15번길 13  (송정동)","","황금오락실","2007-10-26 10:48:14","I","2023-06-13 00:00:00","","370208.480331645","476603.611306568","복합유통게임제공업","유통관련업","0","","(오락기14, pc14)","24.48","1","0","","0","0","0","0","","","","","","","","","","","","24","(오락기14, pc14)","","","","","",
"70","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032002000001","2002-05-24","","03","폐업","03","폐업","2010-09-03","","","","","","210-943","강원특별자치도 강릉시 포남동 1139-8","강원특별자치도 강릉시 경강로 2206  (포남동)","","에이스게임방","2010-09-03 13:54:20","I","2023-06-13 00:00:00","","367832.920983051","474923.320543051","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"71","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032004000001","2004-12-09","","03","폐업","03","폐업","2006-03-24","","","","","","210-060","강원특별자치도 강릉시 금학동 82","","","CMC ZONE","2007-10-26 15:04:04","I","2023-06-13 00:00:00","","","","복합유통게임제공업","유통관련업","4","","","80","0","0","","0","0","0","0","","","","","","","","","","","","47","","","","","","",
"72","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032004000002","2004-03-06","","03","폐업","03","폐업","2006-02-06","","","","642-8310","","210-060","강원특별자치도 강릉시 금학동 99-4 두원빌딩 5층","강원특별자치도 강릉시 신대학길 27-1  (금학동,두원빌딩 5층)","","PC & 플스","2006-03-30 11:11:55","I","2023-06-13 00:00:00","","367027.336572361","474053.607933524","복합유통게임제공업","유통관련업","5","유흥업소밀집지역","","247.92","5","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"73","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032017000001","2017-05-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 교동 1889-5","강원특별자치도 강릉시 정원로 42, 4층 (교동)","25515","시즌아이PC방 강릉교동점","2019-06-18 10:08:43","I","2023-06-13 00:00:00","","365348.467973226","474965.084785798","복합유통게임제공업","유통관련업","0","","휴게음식점","206.84","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"74","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032025000001","2025-06-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 옥계면 금진리 92-1","강원특별자치도 강릉시 옥계면 헌화로 455-34","25633","탑스게임장","2025-06-02 15:59:28","I","2025-06-04 00:20:42","","381049.225414819","463380.102788036","복합유통게임제공업","유통관련업","0","","","478.76","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"75","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032023000002","2023-12-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 홍제동 1022-2 303호","강원특별자치도 강릉시 선수촌로 69, 303호 (홍제동)","25522","제로백 강릉유천점","2023-12-08 09:02:40","I","2023-12-10 00:16:51","","364728.185124483","474402.646950904","복합유통게임제공업","유통관련업","0","","휴게음식점","237.21","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"76","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032023000001","2023-11-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 연곡면 영진리 353-75 2층","강원특별자치도 강릉시 연곡면 영진3길 6-2, 2층","25429","퀸PC","2025-08-12 08:54:46","U","2025-08-14 02:40:00","","361734.519893459","486938.848914033","복합유통게임제공업","유통관련업","0","","휴게음식점","135.25","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"77","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032007000003","2007-11-16","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-03","","","","661-1261","","","강원특별자치도 강릉시 주문진읍 주문리 829-62","강원특별자치도 강릉시 주문진읍 소돌안길 27","","봉봉오락실","2010-11-05 11:28:15","I","2023-06-13 00:00:00","","360404.440583024","490833.858661462","복합유통게임제공업","유통관련업","1","주택가주변","","45","1","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"78","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032018000001","2018-12-28","","04","취소/말소/만료/정지/중지","35","직권말소","2020-11-09","","","","","","","강원특별자치도 강릉시 사천면 방동리 산 35-4","강원특별자치도 강릉시 사천면 방동길 43-8, 2층","25440","짱구게임장","2020-11-09 17:18:24","I","2023-06-13 00:00:00","","363283.926133536","481140.126745651","복합유통게임제공업","유통관련업","0","","노래연습장","1","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"79","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000001","1999-06-24","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-03","","","","","","","강원특별자치도 강릉시 주문진읍 주문리 829-62","강원특별자치도 강릉시 주문진읍 소돌안길 27","","봉봉오락실","2010-11-05 11:25:27","I","2023-06-13 00:00:00","","360404.440583024","490833.858661462","복합유통게임제공업","유통관련업","0","","","11","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"80","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000003","1999-06-24","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-03","","","","","","","강원특별자치도 강릉시 성남동 50-1","강원특별자치도 강릉시 율곡로 2789-1  (성남동)","","금성오락실","2010-11-05 11:25:48","I","2023-06-13 00:00:00","","367468.741907282","474091.286422038","복합유통게임제공업","유통관련업","0","","","11","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"81","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000006","1999-06-24","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-03","","","","","","","강원특별자치도 강릉시 포남동 1138-4","강원특별자치도 강릉시 경강로 2196  (포남동)","","쌍마오락실","2010-11-05 11:26:09","I","2023-06-13 00:00:00","","367770.40801735","474851.333059524","복합유통게임제공업","유통관련업","0","","","11","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"82","복합유통게임제공업","03_05_04_P","4201000","CDFF2241031999000012","1999-07-30","","04","취소/말소/만료/정지/중지","35","직권말소","2010-11-03","","","","","","","강원특별자치도 강릉시 교동 156-41","강원특별자치도 강릉시 강릉대로 245-1  (교동)","","하하호호컴퓨터클럽","2010-11-05 11:27:17","I","2023-06-13 00:00:00","","367076.066988103","474762.991487199","복합유통게임제공업","유통관련업","0","","","111","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"83","복합유통게임제공업","03_05_04_P","4201000","CDFF2241032000000001","2000-01-15","","04","취소/말소/만료/정지/중지","35","직권말소","2020-11-09","","","","","","","강원특별자치도 강릉시 교동 1747","강원특별자치도 강릉시 가작로 71 (교동)","","재미나게임월드","2020-11-09 17:17:45","I","2023-06-13 00:00:00","","365892.988335004","475832.451587915","복합유통게임제공업","유통관련업","0","","","1","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"84","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032001000002","2001-12-15","","03","폐업","03","폐업","2007-12-13","","","","","","240-150","강원특별자치도 동해시 지흥동 361-6","강원특별자치도 동해시 지양길 168  (지흥동)","","토네이도파워게임","2007-12-13 15:31:58","I","2023-06-13 00:00:00","","385078.550409551","446399.41546683","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"85","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032001000003","2001-12-24","","03","폐업","03","폐업","2005-12-02","","","","","","240-804","강원특별자치도 동해시 발한동 48-7 1통1반","강원특별자치도 동해시 향로봉길 1  (발한동)","","로얄컴퓨터게임장","2005-12-05 09:32:10","I","2023-06-13 00:00:00","","386273.244029245","451523.543472891","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"86","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032001000005","2001-12-24","","03","폐업","03","폐업","2004-04-02","","","","","","240-817","강원특별자치도 동해시 묵호진동 15-59","강원특별자치도 동해시 묵호시장길 6  (묵호진동)","","번개2컴퓨터게임장","2004-04-28 13:01:59","I","2023-06-13 00:00:00","","386745.663295818","452117.924842503","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"87","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032002000001","2002-10-07","","03","폐업","03","폐업","2004-11-02","","","","","","240-160","강원특별자치도 동해시 효가동 175-3 5통6반","","","불개미컴퓨터게임장","2004-11-02 11:19:01","I","2023-06-13 00:00:00","","386515.454590276","445605.150297007","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"88","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032009000001","2009-02-25","","03","폐업","03","폐업","2013-06-27","","","","534-6656","","","강원특별자치도 동해시 부곡동 83","강원특별자치도 동해시 발한로 58 (부곡동)","","인터넷프라자","2013-06-28 11:55:06","I","2023-06-13 00:00:00","","385789.029463436","450470.176293311","복합유통게임제공업","유통관련업","0","","","336.81","0","0","","0","0","0","0","","","","","","","","","","","","58","","전체이용가","","","","",
"89","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032010000002","2010-12-03","","03","폐업","03","폐업","2012-03-26","","","","","","","강원특별자치도 동해시 천곡동 863 403호","강원특별자치도 동해시 한섬로 111-7,  403호 (천곡동)","","멀티락","2012-03-26 14:03:20","I","2023-06-13 00:00:00","","386937.253114814","448759.41863459","복합유통게임제공업","유통관련업","0","기타","","217.49","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","상업지역",
"90","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032016000001","2016-11-25","","03","폐업","03","폐업","2018-07-03","","","","033-534-8684","","","강원특별자치도 동해시 천곡동 1073 103호","강원특별자치도 동해시 대학로 24, 103호 (천곡동, 새움빌딩)","25768","뽀끼뽀끼오락실 천곡점","2018-07-03 15:41:46","I","2023-06-13 00:00:00","","386741.921341562","448809.962087842","복합유통게임제공업","유통관련업","0","","노래연습장업","63.98","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"91","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032017000001","2017-02-17","","03","폐업","03","폐업","2019-08-31","","","","","","","강원특별자치도 동해시 동회동 86-5 나동 105호,111호","강원특별자치도 동해시 효자남길 4, 나동 105,111호 (동회동, 협성재래식시장)","25808","뽀끼뽀끼 오락실","2020-04-06 15:35:10","I","2023-06-13 00:00:00","","386427.13509068","444798.762967624","복합유통게임제공업","유통관련업","0","","노래연습장업","44","0","0","","0","0","0","0","","","","","","","","","","","","16","","전체이용가","","","","",
"92","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032017000002","2017-03-10","","03","폐업","03","폐업","2020-10-19","","","","","","","강원특별자치도 동해시 천곡동 1074-1 402호","강원특별자치도 동해시 중앙로 247, 4층 402호 (천곡동)","25768","YAM PC방","2020-10-20 13:45:37","I","2023-06-13 00:00:00","","386779.924547382","448795.2727287","복합유통게임제공업","유통관련업","0","","휴게음식점","250.89","0","0","","0","0","0","0","","","","","","","","","","","","90","","","","","","",
"93","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032018000003","2018-12-14","","03","폐업","03","폐업","2020-08-18","","","","","","","강원특별자치도 동해시 천곡동 850 삼양골드3차상가 404호","강원특별자치도 동해시 중앙로 248, 삼양골드3차상가 404호 (천곡동)","25769","원 PC 카페","2020-08-18 18:06:23","I","2023-06-13 00:00:00","","386875.725644975","448832.590807882","복합유통게임제공업","유통관련업","0","","휴게음식점","276.88","0","0","","0","0","0","0","","","","","","","","","","","","74","","","","","","",
"94","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032019000001","2019-05-28","","03","폐업","03","폐업","2020-05-28","","","","","","","강원특별자치도 동해시 평릉동 318-1 현웅빌딩 106호","강원특별자치도 동해시 평릉길 32, 106호 (평릉동)","25749","대호코인노래연습장","2020-05-29 14:30:57","I","2023-06-13 00:00:00","","385722.685575503","449455.849584195","복합유통게임제공업","유통관련업","0","","노래연습장업","86.19","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"95","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032019000003","2019-11-20","","03","폐업","03","폐업","2021-04-02","","","","","","","강원특별자치도 동해시 효가동 156-1 대윤원룸","강원특별자치도 동해시 효가2길 2, 2층 (효가동)","25802","매니아PC클럽","2021-04-02 15:15:23","I","2023-06-13 00:00:00","","386527.021248555","445587.652607082","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","245.63","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"96","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032009000002","2009-12-18","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863 현진빌딩 402호","강원특별자치도 동해시 한섬로 111-7, 402호 (천곡동,현진빌딩)","","챔버3 PC방","2019-11-23 17:24:23","I","2023-06-13 00:00:00","","386937.253114814","448759.41863459","복합유통게임제공업","유통관련업","7","","휴게음식점","262.47","6","1","","0","0","0","0","","","","","","","","","","","","79","휴게음식점","","","","","",
"97","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032018000001","2018-07-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 852 빈폴, 지하 1층","강원특별자치도 동해시 중앙로 240, 지하 1층 (천곡동)","25769","GON PC CAFE","2024-09-23 09:14:22","U","2024-09-25 02:40:00","","386885.912532397","448766.313339921","복합유통게임제공업","유통관련업","0","","휴게음식점","296.86","0","1","근린생활시설","0","0","0","0","","","","","","","","","","","","90","","전체이용가","","","","",
"98","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032018000002","2018-11-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 862 2층","강원특별자치도 동해시 한섬로 111-4, 2층 (천곡동)","25769","싸플 PC카페","2025-01-08 16:51:31","U","2025-01-11 02:40:00","","386950.648432846","448727.422302679","복합유통게임제공업","유통관련업","0","","휴게음식점","210.48","0","0","","0","0","0","0","","","","","","","","","","","","50","","전체이용가","","","","",
"99","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032019000002","2019-08-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 평릉동 318-1 현웅빌딩 201호","강원특별자치도 동해시 평릉길 32, 201호 (평릉동)","25749","와썹 PC카페 동해평릉동점","2019-11-23 17:35:18","I","2023-06-13 00:00:00","","385722.685575503","449455.849584195","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","171.61","0","0","","0","0","0","0","","","","","","","","","","","","60","","","","","","",
"100","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032019000004","2019-11-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 나안동 178-9","강원특별자치도 동해시 청운1길 55, 3층 301호 (나안동)","25808","EZ PC방","2019-11-23 17:23:03","I","2023-06-13 00:00:00","","386512.034018326","444766.027748732","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","301.51","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"101","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032020000001","2020-05-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 쇄운동 3-8","강원특별자치도 동해시 청운1길 52, 302호 (쇄운동)","25809","2H PC&CAFE","2023-04-25 11:36:00","I","2023-06-13 00:00:00","","386455.672360724","444722.671180998","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","150.23","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"102","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032022000001","2022-08-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 이도동 276","강원특별자치도 동해시 이원길 177-1, 2층 (이도동)","25818","크라우드PC 동해이도점","2025-08-14 16:08:47","U","2025-08-17 02:40:00","","386745.3805227","444076.975373281","복합유통게임제공업","유통관련업","0","","휴게음식점","219.39","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"103","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032023000001","2023-02-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 484 뉴동해관광호텔","강원특별자치도 동해시 평릉길 1, 뉴동해관광호텔 (천곡동)","25750","Dragon Park","2023-02-01 10:41:07","I","2023-06-13 00:00:00","","385855.253637198","449225.166559564","복합유통게임제공업","유통관련업","0","","노래연습장","125.4","0","0","","0","0","0","0","","","","","","","","","","","","0","노래연습장","전체이용가","","","","",
"104","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032023000002","2023-05-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 망상동 171-1 해오름가족호텔","강원특별자치도 동해시 동해대로 6188, 해오름가족호텔 2층 (망상동)","25700","해오름오락실","2023-05-04 10:49:07","I","2023-06-13 00:00:00","","385127.981880001","456080.753173899","복합유통게임제공업","유통관련업","0","","노래연습장","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"105","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032008000001","2008-08-22","2009-11-18","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","240-812","강원특별자치도 동해시 천곡동 857 2층","강원특별자치도 동해시 한섬로 107  (천곡동,2층)","","천곡PC랜드","2009-11-18 15:54:16","I","2023-06-13 00:00:00","","386960.063949272","448670.809283514","복합유통게임제공업","유통관련업","0","","청소년게임제공업","264.43","0","0","","0","0","0","0","","","","","","","","","","","","0","청소년게임제공업","전체이용가","","","","",
"106","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032009000003","2009-12-22","2014-02-14","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","강원특별자치도 동해시 천곡동 1060-2 센트로빌 지하상가 102호","강원특별자치도 동해시 한섬로 73 (천곡동,센트로빌 지하상가 102호)","","대보랜드 게임장","2014-03-13 11:19:34","I","2023-06-13 00:00:00","","386652.211273402","448572.862310602","복합유통게임제공업","유통관련업","0","","","148.99","0","1","","0","0","0","0","","","","","","","","","","","","53","","전체이용가","","","","",
"107","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032001000004","2001-12-24","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","240-080","강원특별자치도 동해시 망상동 393-36 116호","","","한양컴퓨터게임장","2008-09-04 16:31:45","I","2023-06-13 00:00:00","","384591.999508694","456540.406384548","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"108","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032001000006","2001-12-24","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","240-080","강원특별자치도 동해시 망상동 393-36","","","인터넷세상","2008-09-04 15:13:59","I","2023-06-13 00:00:00","","384591.999508694","456540.406384548","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
